province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,788,1.56,BAKED BRICKS/BLOCKS/STONES,168,0.33,78
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,788,1.56,UNBAKED BRICKS/MUD,632,1.25,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,788,1.56,WOOD/BAMBOO,125,0.25,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,788,1.56,OTHERS,86,0.17,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,788,1.56,BAKED BRICKS/BLOCKS/STONES,302,0.6,107
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,788,1.56,UNBAKED BRICKS/MUD,3914,7.74,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,788,1.56,WOOD/BAMBOO,436,0.86,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,788,1.56,OTHERS,557,1.1,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,788,1.56,BAKED BRICKS/BLOCKS/STONES,558,1.1,173
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,788,1.56,UNBAKED BRICKS/MUD,11311,22.36,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,788,1.56,WOOD/BAMBOO,1172,2.32,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,788,1.56,OTHERS,911,1.8,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,788,1.56,BAKED BRICKS/BLOCKS/STONES,903,1.79,377
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,788,1.56,UNBAKED BRICKS/MUD,23258,45.99,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,788,1.56,WOOD/BAMBOO,1981,3.92,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,788,1.56,OTHERS,1086,2.15,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,788,1.56,BAKED BRICKS/BLOCKS/STONES,116,0.23,53
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,788,1.56,UNBAKED BRICKS/MUD,2555,5.05,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,788,1.56,WOOD/BAMBOO,290,0.57,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,788,1.56,OTHERS,215,0.43,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1407,2.78,BAKED BRICKS/BLOCKS/STONES,168,0.33,11
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1407,2.78,UNBAKED BRICKS/MUD,632,1.25,56
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1407,2.78,WOOD/BAMBOO,125,0.25,7
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1407,2.78,OTHERS,86,0.17,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1407,2.78,BAKED BRICKS/BLOCKS/STONES,302,0.6,59
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1407,2.78,UNBAKED BRICKS/MUD,3914,7.74,111
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1407,2.78,WOOD/BAMBOO,436,0.86,11
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1407,2.78,OTHERS,557,1.1,9
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1407,2.78,BAKED BRICKS/BLOCKS/STONES,558,1.1,73
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1407,2.78,UNBAKED BRICKS/MUD,11311,22.36,235
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1407,2.78,WOOD/BAMBOO,1172,2.32,14
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1407,2.78,OTHERS,911,1.8,9
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,1407,2.78,BAKED BRICKS/BLOCKS/STONES,903,1.79,161
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,1407,2.78,UNBAKED BRICKS/MUD,23258,45.99,526
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,1407,2.78,WOOD/BAMBOO,1981,3.92,22
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,1407,2.78,OTHERS,1086,2.15,6
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,1407,2.78,BAKED BRICKS/BLOCKS/STONES,116,0.23,22
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,1407,2.78,UNBAKED BRICKS/MUD,2555,5.05,70
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,1407,2.78,WOOD/BAMBOO,290,0.57,4
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,1407,2.78,OTHERS,215,0.43,1
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,4337,8.58,BAKED BRICKS/BLOCKS/STONES,168,0.33,38
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,4337,8.58,UNBAKED BRICKS/MUD,632,1.25,233
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,4337,8.58,WOOD/BAMBOO,125,0.25,17
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,4337,8.58,OTHERS,86,0.17,3
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,GARDER/T.IRON,4337,8.58,BAKED BRICKS/BLOCKS/STONES,302,0.6,89
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,GARDER/T.IRON,4337,8.58,UNBAKED BRICKS/MUD,3914,7.74,368
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,GARDER/T.IRON,4337,8.58,WOOD/BAMBOO,436,0.86,59
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,GARDER/T.IRON,4337,8.58,OTHERS,557,1.1,7
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,GARDER/T.IRON,4337,8.58,BAKED BRICKS/BLOCKS/STONES,558,1.1,210
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,GARDER/T.IRON,4337,8.58,UNBAKED BRICKS/MUD,11311,22.36,986
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,GARDER/T.IRON,4337,8.58,WOOD/BAMBOO,1172,2.32,138
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,GARDER/T.IRON,4337,8.58,OTHERS,911,1.8,22
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,GARDER/T.IRON,4337,8.58,BAKED BRICKS/BLOCKS/STONES,903,1.79,201
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,GARDER/T.IRON,4337,8.58,UNBAKED BRICKS/MUD,23258,45.99,1640
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,GARDER/T.IRON,4337,8.58,WOOD/BAMBOO,1981,3.92,151
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,GARDER/T.IRON,4337,8.58,OTHERS,1086,2.15,25
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,GARDER/T.IRON,4337,8.58,BAKED BRICKS/BLOCKS/STONES,116,0.23,19
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,GARDER/T.IRON,4337,8.58,UNBAKED BRICKS/MUD,2555,5.05,111
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,GARDER/T.IRON,4337,8.58,WOOD/BAMBOO,290,0.57,18
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,GARDER/T.IRON,4337,8.58,OTHERS,215,0.43,2
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,WOOD/BAMBOO,41447,81.95,BAKED BRICKS/BLOCKS/STONES,168,0.33,29
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,WOOD/BAMBOO,41447,81.95,UNBAKED BRICKS/MUD,632,1.25,332
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,WOOD/BAMBOO,41447,81.95,WOOD/BAMBOO,125,0.25,71
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,WOOD/BAMBOO,41447,81.95,OTHERS,86,0.17,14
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,WOOD/BAMBOO,41447,81.95,BAKED BRICKS/BLOCKS/STONES,302,0.6,40
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,WOOD/BAMBOO,41447,81.95,UNBAKED BRICKS/MUD,3914,7.74,3290
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,WOOD/BAMBOO,41447,81.95,WOOD/BAMBOO,436,0.86,331
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,WOOD/BAMBOO,41447,81.95,OTHERS,557,1.1,87
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,WOOD/BAMBOO,41447,81.95,BAKED BRICKS/BLOCKS/STONES,558,1.1,91
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,WOOD/BAMBOO,41447,81.95,UNBAKED BRICKS/MUD,11311,22.36,9977
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,WOOD/BAMBOO,41447,81.95,WOOD/BAMBOO,1172,2.32,971
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,WOOD/BAMBOO,41447,81.95,OTHERS,911,1.8,347
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,WOOD/BAMBOO,41447,81.95,BAKED BRICKS/BLOCKS/STONES,903,1.79,158
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,WOOD/BAMBOO,41447,81.95,UNBAKED BRICKS/MUD,23258,45.99,20792
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,WOOD/BAMBOO,41447,81.95,WOOD/BAMBOO,1981,3.92,1738
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,WOOD/BAMBOO,41447,81.95,OTHERS,1086,2.15,528
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,WOOD/BAMBOO,41447,81.95,BAKED BRICKS/BLOCKS/STONES,116,0.23,22
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,WOOD/BAMBOO,41447,81.95,UNBAKED BRICKS/MUD,2555,5.05,2329
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,WOOD/BAMBOO,41447,81.95,WOOD/BAMBOO,290,0.57,250
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,WOOD/BAMBOO,41447,81.95,OTHERS,215,0.43,50
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,OTHERS,2597,5.13,BAKED BRICKS/BLOCKS/STONES,168,0.33,12
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,OTHERS,2597,5.13,UNBAKED BRICKS/MUD,632,1.25,11
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,OTHERS,2597,5.13,WOOD/BAMBOO,125,0.25,30
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,OTHERS,2597,5.13,OTHERS,86,0.17,69
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,OTHERS,2597,5.13,BAKED BRICKS/BLOCKS/STONES,302,0.6,7
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,OTHERS,2597,5.13,UNBAKED BRICKS/MUD,3914,7.74,145
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,OTHERS,2597,5.13,WOOD/BAMBOO,436,0.86,35
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,OTHERS,2597,5.13,OTHERS,557,1.1,454
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,OTHERS,2597,5.13,BAKED BRICKS/BLOCKS/STONES,558,1.1,11
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,OTHERS,2597,5.13,UNBAKED BRICKS/MUD,11311,22.36,113
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,OTHERS,2597,5.13,WOOD/BAMBOO,1172,2.32,49
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5 - 10 YEARS,OTHERS,2597,5.13,OTHERS,911,1.8,533
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,OTHERS,2597,5.13,BAKED BRICKS/BLOCKS/STONES,903,1.79,6
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,OTHERS,2597,5.13,UNBAKED BRICKS/MUD,23258,45.99,300
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,OTHERS,2597,5.13,WOOD/BAMBOO,1981,3.92,70
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11 - 50 YEARS,OTHERS,2597,5.13,OTHERS,1086,2.15,527
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,OTHERS,2597,5.13,BAKED BRICKS/BLOCKS/STONES,116,0.23,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,OTHERS,2597,5.13,UNBAKED BRICKS/MUD,2555,5.05,45
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,OTHERS,2597,5.13,WOOD/BAMBOO,290,0.57,18
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,OTHERS,2597,5.13,OTHERS,215,0.43,162
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,RCC/RBC,182,0.43,BAKED BRICKS/BLOCKS/STONES,68,0.16,17
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,RCC/RBC,182,0.43,UNBAKED BRICKS/MUD,333,0.79,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,RCC/RBC,182,0.43,WOOD/BAMBOO,97,0.23,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,RCC/RBC,182,0.43,OTHERS,67,0.16,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,LESS THAN 5 YEARS,RCC/RBC,182,0.43,BAKED BRICKS/BLOCKS/STONES,124,0.3,19
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,LESS THAN 5 YEARS,RCC/RBC,182,0.43,UNBAKED BRICKS/MUD,3414,8.13,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,LESS THAN 5 YEARS,RCC/RBC,182,0.43,WOOD/BAMBOO,336,0.8,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,LESS THAN 5 YEARS,RCC/RBC,182,0.43,OTHERS,527,1.26,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,5 - 10 YEARS,RCC/RBC,182,0.43,BAKED BRICKS/BLOCKS/STONES,231,0.55,26
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,5 - 10 YEARS,RCC/RBC,182,0.43,UNBAKED BRICKS/MUD,9225,21.97,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,5 - 10 YEARS,RCC/RBC,182,0.43,WOOD/BAMBOO,817,1.95,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,5 - 10 YEARS,RCC/RBC,182,0.43,OTHERS,803,1.91,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,11 - 50 YEARS,RCC/RBC,182,0.43,BAKED BRICKS/BLOCKS/STONES,309,0.74,94
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,11 - 50 YEARS,RCC/RBC,182,0.43,UNBAKED BRICKS/MUD,20567,48.98,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,11 - 50 YEARS,RCC/RBC,182,0.43,WOOD/BAMBOO,1438,3.42,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,11 - 50 YEARS,RCC/RBC,182,0.43,OTHERS,859,2.05,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,OVER 50 YEARS,RCC/RBC,182,0.43,BAKED BRICKS/BLOCKS/STONES,68,0.16,26
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,OVER 50 YEARS,RCC/RBC,182,0.43,UNBAKED BRICKS/MUD,2336,5.56,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,OVER 50 YEARS,RCC/RBC,182,0.43,WOOD/BAMBOO,198,0.47,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,OVER 50 YEARS,RCC/RBC,182,0.43,OTHERS,175,0.42,0
