province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,8416,412058,211806,200251,1,105.77,48.96,17.57,7.38,237834,2.93
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,NA,339665,175522,164142,1,106.93,NA,NA,7.39,204040,2.71
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,NA,72393,36284,36109,0,100.48,NA,NA,7.3,33794,4.08
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,1390,5721,3112,2609,0,119.28,4.12,0,6.02,3979,1.93
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,RURAL,NA,5721,3112,2609,0,119.28,NA,NA,6.02,3979,1.93
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,URBAN,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,TOTAL,1328,10708,5625,5083,0,110.66,8.06,0,6.8,12299,-0.73
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,RURAL,NA,10708,5625,5083,0,110.66,NA,NA,6.8,12299,-0.73
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,URBAN,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,TOTAL,3788,129094,66465,62629,0,106.12,34.08,28.5,6.72,86565,2.12
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,RURAL,NA,92298,47816,44482,0,107.5,NA,NA,6.85,63919,1.95
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,URBAN,NA,36796,18649,18147,0,102.77,NA,NA,6.4,22646,2.58
BALOCHISTAN,105,KALAT DISTRICT,MANGOCHAR TEHSIL,TOTAL,1148,65678,34177,31500,1,108.5,57.21,0,7.7,41590,2.43
BALOCHISTAN,105,KALAT DISTRICT,MANGOCHAR TEHSIL,RURAL,NA,65678,34177,31500,1,108.5,NA,NA,7.7,41590,2.43
BALOCHISTAN,105,KALAT DISTRICT,MANGOCHAR TEHSIL,URBAN,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
BALOCHISTAN,105,KALAT DISTRICT,SURAB TEHSIL,TOTAL,762,200857,102427,98430,0,104.06,263.59,17.72,7.84,93401,4.1
BALOCHISTAN,105,KALAT DISTRICT,SURAB TEHSIL,RURAL,NA,165260,84792,80468,0,105.37,NA,NA,7.71,82253,3.73
BALOCHISTAN,105,KALAT DISTRICT,SURAB TEHSIL,URBAN,NA,35597,17635,17962,0,98.18,NA,NA,8.53,11148,6.29
