province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,105,KALAT DISTRICT,NA,NA,NA,YES,KALAT DISTRICT,NA,45052,581,2991,41480,12829,25291,2274,38314,38886,24925,7.39
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,NA,NA,YES,GAZG SUB-TEHSIL,NA,922,1,32,889,84,316,7,517,523,427,6.02
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,NA,YES,GAZG QH,NA,922,1,32,889,84,316,7,517,523,427,6.02
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,YES,GAZG PC,NA,704,1,26,677,72,255,4,409,409,325,5.99
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,ANARI,0000000,19,0,0,19,1,0,0,12,13,19,7.21
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,AURANCH,0000000,24,0,0,24,1,0,0,0,0,0,4.88
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,BAHISHST KILLI,0000000,4,0,0,4,1,0,0,0,0,0,5.5
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,BAHRO,0000000,11,0,0,11,0,0,0,0,0,0,8.18
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,BAND MALIK,0000000,19,0,0,19,0,1,0,9,6,19,6.79
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,BANGOWANI,0000000,10,0,0,10,0,0,0,0,0,0,3.5
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,BASHI,0000000,4,0,0,4,0,0,0,4,4,0,11.25
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,BHAR,0000000,17,0,0,17,0,0,0,0,0,2,7.82
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,BHORO,0000000,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,CHHAPAR,0000000,6,0,0,6,0,0,0,0,0,0,6.83
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,DARBAND,0000000,13,0,0,13,0,0,0,2,4,2,6.38
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,DASHT GAR,0000000,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,DASHT KALLAN,0000000,65,0,0,65,3,0,0,15,15,1,8.03
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,DASHT KUCHANI,0000000,5,0,0,5,2,0,0,5,5,0,6.6
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,DASHTE-KAD,0000000,5,0,0,5,0,0,0,0,0,0,6.2
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,DHAL GACH,0000000,14,0,2,12,0,0,0,12,11,1,5.43
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,GARDI,0000000,14,0,0,14,0,0,0,0,0,0,2.57
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,GAWANDANI,0000000,2,0,0,2,1,0,0,1,1,2,6.5
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,GAZG,0000000,249,0,10,239,25,240,3,238,239,230,6.51
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,GAZGI BHENT,0000000,14,0,0,14,2,0,0,13,13,0,4.93
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,GHOR,0000000,14,0,2,12,14,14,0,14,14,14,4.29
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,GHOUS ABAD,0000000,26,1,1,24,8,0,0,14,12,8,5.65
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,HAMANRO,0000000,2,0,0,2,0,0,0,0,0,1,5.5
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,JIYA,0000000,4,0,0,4,0,0,0,0,0,1,5.75
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,NOHIJO,0000000,35,0,11,24,9,0,0,34,35,13,5.6
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,PIR JONGAL,0000000,5,0,0,5,3,0,0,1,0,0,5
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,PIR WALI,0000000,21,0,0,21,0,0,1,20,19,5,5.62
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,RAWSHAN CHOP,0000000,31,0,0,31,1,0,0,2,2,1,3.23
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,ROSHI BHEENT,0000000,3,0,0,3,1,0,0,0,3,0,6
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,SAWA,0000000,6,0,0,6,0,0,0,0,0,0,4.5
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,SHANZI,0000000,9,0,0,9,0,0,0,9,9,0,5.56
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,SHATTAR GOR,0000000,4,0,0,4,0,0,0,1,2,4,7.25
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,SUND,0000000,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,TALANGANI,0000000,38,0,0,38,0,0,0,3,2,0,3
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,GAZG PC,NO,TEER KASHI,0000000,11,0,0,11,0,0,0,0,0,2,6.18
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,YES,SARNAP PC,NA,218,0,6,212,12,61,3,108,114,102,6.12
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,ALIM BHENT,0000000,48,0,2,46,2,41,0,26,32,45,8.81
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,ASKANI,0000000,9,0,0,9,0,0,0,0,1,7,5.11
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,ATA THAL,0000000,16,0,0,16,0,0,0,2,2,13,4.56
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,BAN,0000000,2,0,0,2,0,0,0,2,2,0,17
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,CHATANI,0000000,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,CHAZAR KALANI,0000000,10,0,1,9,3,0,0,10,9,0,4.9
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,CHEEL,0000000,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,DAL,0000000,4,0,0,4,0,0,0,2,4,0,12
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,FAIZO BHEENT GAZAG,0000000,11,0,0,11,1,2,0,11,10,0,5.18
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,KHAHR MOHD BHEENT,0000000,8,0,0,8,0,0,0,0,0,1,4.5
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,KHASHTO BHEENT,0000000,18,0,0,18,0,12,0,17,18,0,5.39
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,KHUNI,0000000,4,0,0,4,0,0,0,0,1,0,5
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,KOHAK,0000000,12,0,1,11,0,0,1,9,9,0,5.5
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,KUNDI BHENT,0000000,5,0,0,5,0,0,0,5,5,1,10
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,MASHAZAL,0000000,7,0,0,7,0,0,0,0,0,2,4.14
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,MULGHZAR,0000000,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,PADIN,0000000,28,0,0,28,0,0,1,2,0,28,4.18
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,PHAD GAZAK,0000000,7,0,0,7,0,0,0,7,7,2,3.71
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,SARI DASHT,0000000,3,0,0,3,0,0,0,3,3,1,7
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,SARNAP,0000000,3,0,0,3,0,0,0,3,3,0,5.33
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,SHOORI BHENT,0000000,6,0,0,6,5,6,0,1,1,1,6.17
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,SOKHTA,0000000,13,0,2,11,1,0,1,4,3,1,3.31
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,GAZG QH,SARNAP PC,NO,ZAIK,0000000,4,0,0,4,0,0,0,4,4,0,11.75
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,NA,NA,YES,JOHAN SUB-TEHSIL,NA,1536,4,152,1380,312,482,7,1164,1220,465,6.8
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,NA,YES,JOHAN QH,NA,1536,4,152,1380,312,482,7,1164,1220,465,6.8
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,YES,REGWASH PC,NA,235,0,6,229,53,18,0,147,165,8,6.95
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,(SHIAGAR) KULJAT,0000050,21,0,1,20,11,1,0,8,8,4,5.95
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,ANCHARG,0000046,7,0,1,6,1,0,0,1,0,0,7.43
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,BOND THAL,0000000,14,0,0,14,0,0,0,0,0,0,7.29
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,CHHARI,0000000,1,0,0,1,0,0,0,0,0,0,20
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,DARANG,0000052,32,0,1,31,1,0,0,28,30,0,8.44
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,DENARI KOND,0000047,3,0,0,3,0,0,0,0,0,0,4.33
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,DERA DEAM,0000044,5,0,0,5,0,0,0,5,5,0,10.2
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,DO JAMAK,0000043,2,0,0,2,0,0,0,0,2,0,9.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,DRAG SHANGRANI,0000062,29,0,1,28,2,0,0,25,23,0,8
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,DRAJ KHILJANI,0000059,11,0,0,11,6,9,0,9,9,1,4.73
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,GARPH,0000056,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,HASSAN KHANI,0000064,2,0,0,2,0,0,0,1,2,0,8
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,HAZAR GANJI,0000067,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,JOHAN KOND,0000058,8,0,0,8,3,4,0,6,3,0,7.13
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,KALTAJ,0000063,14,0,1,13,0,0,0,4,13,2,5.36
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,KOKA,0000048,2,0,0,2,0,1,0,0,0,0,7.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,LOND JUNOBI,0000053,4,0,0,4,0,0,0,3,4,0,8.25
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,LOND TAL SHUMALI,0000000,8,0,0,8,0,0,0,5,7,0,5.13
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,REGWASH (REGWINE),0000057,29,0,0,29,19,2,0,26,26,0,5.21
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,SIR LOP,0000042,24,0,0,24,7,0,0,10,16,1,7
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,SIRAP,0000045,2,0,0,2,0,0,0,0,0,0,7.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,TAL LAGANI,0000055,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,TANG,0000060,14,0,1,13,3,1,0,13,14,0,7.21
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,REGWASH PC,NO,ZIARAT,0000062,3,0,0,3,0,0,0,3,3,0,8.33
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,YES,SADDAR JOHAN PC,NA,623,2,126,495,155,452,4,508,538,357,7
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,ABROTI,0000004,4,0,0,4,0,0,0,0,0,0,9.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,AWAT,0000006,5,0,0,5,0,0,0,0,0,0,4.8
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,BAGH0NI,0000003,28,0,0,28,0,0,0,0,0,0,5.96
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,DAIMBOOTI,0000010,6,0,0,6,0,0,0,6,6,0,6.67
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,GAISHAK,0000000,13,0,0,13,1,0,0,10,9,1,7.23
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,JOHAN,0000002,429,2,64,363,149,326,2,391,390,322,7.16
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,KAIMWAL,0000000,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,KATORE,0000009,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,KHIAR,0000001,129,0,62,67,5,126,0,97,128,32,6.81
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,KUBARWAL,0000011,2,0,0,2,0,0,2,1,2,2,5.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,LOP,0000005,4,0,0,4,0,0,0,0,0,0,4.75
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,SADDAR JOHAN PC,NO,SANCHOKE,0000008,3,0,0,3,0,0,0,3,3,0,5.33
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,YES,TAKHT PC,NA,678,2,20,656,104,12,3,509,517,100,6.56
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,ACHHAR,0000019,1,0,0,1,0,0,0,0,0,0,6
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,AKHAR,0000013,2,0,0,2,0,0,0,0,0,0,8.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,ANARI,0000023,2,0,0,2,2,0,0,1,2,0,6.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,ANARI SARAN,0000000,11,0,0,11,0,0,0,7,7,0,12.55
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,ANBAR,0000022,23,0,0,23,2,1,0,12,16,0,4.22
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,BOD GALLI,0000000,0,0,0,0,0,0,0,0,0,0,0
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,CHAKLA,0000000,30,0,2,28,28,0,0,29,30,26,4.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,CHEEL,0000033,91,0,6,85,9,2,0,58,64,5,5.99
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,CHITARKI,0000012,4,0,0,4,4,0,0,3,2,4,3
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,DARJ SHAHDINI,0000029,127,1,4,122,1,1,0,87,78,11,8.15
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,DRAG,0000028,4,0,0,4,0,0,0,0,0,0,5.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,GAZA BHENT,0000040,14,0,1,13,0,0,0,14,14,0,9.36
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,HAMJAR (HAMCHAR),0000020,7,0,0,7,0,2,0,0,0,0,3.29
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,JHALLA,0000039,19,0,0,19,0,0,0,19,19,0,8.53
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,KANJ,0000030,6,1,0,5,1,1,1,2,1,3,9.5
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,KOLLI,0000000,3,0,0,3,0,0,0,0,0,0,6.33
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,MALAGHAN,0000036,9,0,1,8,2,1,0,2,5,1,4.89
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,MARRO,0000021,35,0,1,34,2,0,0,25,30,0,6
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,RAJAB WAL,0000034,10,0,0,10,1,0,0,8,5,0,7.8
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,RAWAJ SHANGRANI,0000000,11,0,2,9,2,1,0,6,11,0,6.27
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,SARAT ABB,0000014,5,0,0,5,0,0,0,0,0,0,4
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,TAKHT,0000031,110,0,3,107,48,3,2,109,108,40,5.42
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,TALANG,0000000,69,0,0,69,1,0,0,69,68,2,6.13
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,TIRAN,0000037,39,0,0,39,0,0,0,34,32,3,6.77
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,TOGHI,0000000,4,0,0,4,0,0,0,0,0,2,9.25
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,TOGHO,0000000,3,0,0,3,0,0,0,0,0,0,18.67
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,YAKDOOM YAKDOONI,0000032,5,0,0,5,0,0,0,0,1,0,6.6
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,ZABAR,0000018,10,0,0,10,0,0,0,0,0,3,5.2
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,JOHAN QH,TAKHT PC,NO,ZIARAT,0000038,24,0,0,24,1,0,0,24,24,0,6.33
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,NA,NA,YES,KALAT TEHSIL,NA,13083,181,836,12066,3603,7250,513,11027,11125,6214,6.85
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,DASHT E GORAN QH,NA,YES,DASHT E GORAN QH,NA,3887,21,149,3717,754,2194,17,3531,3536,1613,6.42
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,DASHT E GORAN QH,BENCHA PC,YES,BENCHA PC,NA,1424,15,87,1322,524,1051,6,1251,1255,981,6.84
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,DASHT E GORAN QH,BENCHA PC,NO,ALI ABAD,0000051,37,0,0,37,14,22,0,22,23,14,6.41
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,DASHT E GORAN QH,BENCHA PC,NO,BATKO JANUBI,0000035,66,0,0,66,2,66,0,66,65,62,7.55
