province_name,district_code,district_name,area_name,area_type,information_source,count
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,43664
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RADIO,6229
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TV,7525
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,NEWSPAPER,3484
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MOBILE,925
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,COMPUTER/INTERNET,42056
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,34737
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,RADIO,5342
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TV,3253
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,NEWSPAPER,2143
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MOBILE,488
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,COMPUTER/INTERNET,33300
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,8927
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,RADIO,887
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TV,4272
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,NEWSPAPER,1341
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MOBILE,437
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,COMPUTER/INTERNET,8756
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,312
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,RADIO,292
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,TV,26
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,NEWSPAPER,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,MOBILE,1
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,COMPUTER/INTERNET,23
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,312
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,RURAL,RADIO,292
