province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,KITCHEN,SEPARATE,23629,46.72,404
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,KITCHEN,SHARED,20784,41.09,462
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,KITCHEN,NONE,6163,12.19,145
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,BATH,SEPARATE,28841,57.03,629
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,BATH,SHARED,16065,31.76,241
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,BATH,NONE,5670,11.21,141
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,LATRINE,SEWER,1529,3.02,58
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,LATRINE,SEPTIC TANK,5420,10.72,96
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,LATRINE,OPEN DRAIN,3841,7.59,57
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,LATRINE,PIT WITH SLAB,20373,40.28,548
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,LATRINE,OTHER,6928,13.7,65
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1011,2,LATRINE,NONE,12485,24.69,187
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,KITCHEN,SEPARATE,23629,46.72,2067
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,KITCHEN,SHARED,20784,41.09,2005
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,KITCHEN,NONE,6163,12.19,1137
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,BATH,SEPARATE,28841,57.03,2501
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,BATH,SHARED,16065,31.76,1669
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,BATH,NONE,5670,11.21,1039
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,LATRINE,SEWER,1529,3.02,172
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,LATRINE,SEPTIC TANK,5420,10.72,481
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,LATRINE,OPEN DRAIN,3841,7.59,502
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,LATRINE,PIT WITH SLAB,20373,40.28,1711
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,LATRINE,OTHER,6928,13.7,747
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5209,10.3,LATRINE,NONE,12485,24.69,1596
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,KITCHEN,SEPARATE,23629,46.72,6306
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,KITCHEN,SHARED,20784,41.09,5862
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,KITCHEN,NONE,6163,12.19,1784
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,BATH,SEPARATE,28841,57.03,7683
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,BATH,SHARED,16065,31.76,4723
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,BATH,NONE,5670,11.21,1546
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,LATRINE,SEWER,1529,3.02,505
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,LATRINE,SEPTIC TANK,5420,10.72,1621
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,LATRINE,OPEN DRAIN,3841,7.59,922
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,LATRINE,PIT WITH SLAB,20373,40.28,5645
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,LATRINE,OTHER,6928,13.7,2137
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,5-10 YEARS,13952,27.59,LATRINE,NONE,12485,24.69,3122
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,KITCHEN,SEPARATE,23629,46.72,13537
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,KITCHEN,SHARED,20784,41.09,11113
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,KITCHEN,NONE,6163,12.19,2578
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,BATH,SEPARATE,28841,57.03,16308
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,BATH,SHARED,16065,31.76,8456
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,BATH,NONE,5670,11.21,2464
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,LATRINE,SEWER,1529,3.02,688
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,LATRINE,SEPTIC TANK,5420,10.72,3066
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,LATRINE,OPEN DRAIN,3841,7.59,2071
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,LATRINE,PIT WITH SLAB,20373,40.28,11366
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,LATRINE,OTHER,6928,13.7,3550
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,11-50 YEARS,27228,53.84,LATRINE,NONE,12485,24.69,6487
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,KITCHEN,SEPARATE,23629,46.72,1315
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,KITCHEN,SHARED,20784,41.09,1342
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,KITCHEN,NONE,6163,12.19,519
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,BATH,SEPARATE,28841,57.03,1720
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,BATH,SHARED,16065,31.76,976
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,BATH,NONE,5670,11.21,480
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,LATRINE,SEWER,1529,3.02,106
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,LATRINE,SEPTIC TANK,5420,10.72,156
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,LATRINE,OPEN DRAIN,3841,7.59,289
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,LATRINE,PIT WITH SLAB,20373,40.28,1103
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,LATRINE,OTHER,6928,13.7,429
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OVER 50 YEARS,3176,6.28,LATRINE,NONE,12485,24.69,1093
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,KITCHEN,SEPARATE,20496,48.81,284
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,KITCHEN,SHARED,15503,36.92,142
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,KITCHEN,NONE,5993,14.27,139
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,BATH,SEPARATE,23644,56.31,314
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,BATH,SHARED,12875,30.66,119
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,BATH,NONE,5473,13.03,132
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,LATRINE,SEWER,850,2.02,10
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,LATRINE,SEPTIC TANK,3514,8.37,24
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,LATRINE,OPEN DRAIN,2842,6.77,40
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,LATRINE,PIT WITH SLAB,15956,38,259
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,LATRINE,OTHER,6509,15.5,48
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,UNDER CONSTRUCTION,565,1.35,LATRINE,NONE,12321,29.34,184
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,LESS THAN 5 YEARS,4401,10.48,KITCHEN,SEPARATE,20496,48.81,1763
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,LESS THAN 5 YEARS,4401,10.48,KITCHEN,SHARED,15503,36.92,1527
