province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,15153,576271,301204,275056,11,109.51,38.03,48.92,6.21,312695,3.26
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,NA,294373,153099,141271,3,108.37,NA,NA,5.46,197271,2.13
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,NA,281898,148105,133785,8,110.7,NA,NA,7.29,115424,4.8
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,TOTAL,1527,104727,54696,50027,4,109.33,68.58,23.49,5.57,68341,2.27
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,RURAL,NA,80124,41690,38433,1,108.47,NA,NA,5.45,51636,2.33
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,URBAN,NA,24603,13006,11594,3,112.18,NA,NA,6.01,16705,2.05
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,TOTAL,2813,45541,23851,21689,1,109.97,16.19,28.23,5.21,31504,1.95
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,RURAL,NA,32686,17112,15573,1,109.88,NA,NA,5.31,31504,0.19
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,URBAN,NA,12855,6739,6116,NA,110.19,NA,NA,4.98,NA,NA
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,TOTAL,419,24593,12791,11802,NA,108.38,58.69,31.22,5.8,18957,1.38
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,RURAL,NA,16914,8902,8012,NA,111.11,NA,NA,5.69,7889,4.09
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,URBAN,NA,7679,3889,3790,NA,102.61,NA,NA,6.05,11068,-1.9
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,TOTAL,868,205487,107703,97782,2,110.15,236.74,86.54,7.66,80934,5.02
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,RURAL,NA,27664,14377,13287,NA,108.2,NA,NA,5.77,18171,2.23
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,URBAN,NA,177823,93326,84495,2,110.45,NA,NA,8.08,62763,5.62
BALOCHISTAN,108,LASBELA DISTRICT,KANRAJ TEHSIL,TOTAL,1190,12389,6871,5518,NA,124.52,10.41,NA,4.16,8116,2.25
BALOCHISTAN,108,LASBELA DISTRICT,KANRAJ TEHSIL,RURAL,NA,12389,6871,5518,NA,124.52,NA,NA,4.16,8116,2.25
BALOCHISTAN,108,LASBELA DISTRICT,KANRAJ TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,108,LASBELA DISTRICT,LAKHRA TEHSIL,TOTAL,1954,35495,18094,17400,1,103.99,18.17,NA,6.06,25474,1.76
BALOCHISTAN,108,LASBELA DISTRICT,LAKHRA TEHSIL,RURAL,NA,35495,18094,17400,1,103.99,NA,NA,6.06,25474,1.76
BALOCHISTAN,108,LASBELA DISTRICT,LAKHRA TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,108,LASBELA DISTRICT,LIARI TEHSIL,TOTAL,2010,11730,5990,5740,NA,104.36,5.84,NA,4.74,7846,2.14
BALOCHISTAN,108,LASBELA DISTRICT,LIARI TEHSIL,RURAL,NA,11730,5990,5740,NA,104.36,NA,NA,4.74,7846,2.14
BALOCHISTAN,108,LASBELA DISTRICT,LIARI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,108,LASBELA DISTRICT,SONMIANI/WINDER TEHSIL,TOTAL,2616,64019,33220,30797,2,107.87,24.47,46.1,6.11,31799,3.74
BALOCHISTAN,108,LASBELA DISTRICT,SONMIANI/WINDER TEHSIL,RURAL,NA,34504,17867,16637,NA,107.39,NA,NA,5.74,20230,2.84
BALOCHISTAN,108,LASBELA DISTRICT,SONMIANI/WINDER TEHSIL,URBAN,NA,29515,15353,14160,2,108.43,NA,NA,6.63,11569,5.04
BALOCHISTAN,108,LASBELA DISTRICT,UTHAL TEHSIL,TOTAL,1756,72290,37988,34301,1,110.75,41.17,40.7,5.88,39724,3.2
BALOCHISTAN,108,LASBELA DISTRICT,UTHAL TEHSIL,RURAL,NA,42867,22196,20671,NA,107.38,NA,NA,5.35,26405,2.58
BALOCHISTAN,108,LASBELA DISTRICT,UTHAL TEHSIL,URBAN,NA,29423,15792,13630,1,115.86,NA,NA,6.92,13319,4.25
