province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,WALL,BAKED BRICKS/BLOCKS/STONES,41028,45.04,32698
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,WALL,UNBAKED BRICKS/MUD,32544,35.73,31343
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,WALL,WOOD/BAMBOO,14267,15.66,12696
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,WALL,OTHERS,3250,3.57,2927
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,ROOF,RCC/RBC,8744,9.6,5616
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,ROOF,CEMENT/IRON SHEETS,16376,17.98,14292
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,ROOF,GARDER/T.IRON,30573,33.56,27142
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,ROOF,WOOD/BAMBOO,32022,35.15,29719
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,ROOF,OTHERS,3374,3.7,2895
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,WALL,BAKED BRICKS/BLOCKS/STONES,41028,45.04,6836
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,WALL,UNBAKED BRICKS/MUD,32544,35.73,243
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,WALL,WOOD/BAMBOO,14267,15.66,184
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,WALL,OTHERS,3250,3.57,109
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,ROOF,RCC/RBC,8744,9.6,2397
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,ROOF,CEMENT/IRON SHEETS,16376,17.98,1648
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,ROOF,GARDER/T.IRON,30573,33.56,2918
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,ROOF,WOOD/BAMBOO,32022,35.15,295
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,ROOF,OTHERS,3374,3.7,114
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,WALL,BAKED BRICKS/BLOCKS/STONES,41028,45.04,1494
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,WALL,UNBAKED BRICKS/MUD,32544,35.73,958
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,WALL,WOOD/BAMBOO,14267,15.66,1387
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,WALL,OTHERS,3250,3.57,214
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,ROOF,RCC/RBC,8744,9.6,731
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,ROOF,CEMENT/IRON SHEETS,16376,17.98,436
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,ROOF,GARDER/T.IRON,30573,33.56,513
