province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,1,79664,87.46,56943,62.51,52637
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,1,7372,8.09,56943,62.51,1232
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,1,4053,4.45,56943,62.51,3074
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,2,79664,87.46,20177,22.15,15525
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,2,7372,8.09,20177,22.15,4045
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,2,4053,4.45,20177,22.15,607
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,3,79664,87.46,7517,8.25,5971
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,3,7372,8.09,7517,8.25,1358
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,3,4053,4.45,7517,8.25,188
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,4,79664,87.46,3560,3.91,2964
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,4,7372,8.09,3560,3.91,456
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4,4053,4.45,3560,3.91,140
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,5,79664,87.46,1298,1.42,1134
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,5,7372,8.09,1298,1.42,149
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,5,4053,4.45,1298,1.42,15
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,6,79664,87.46,649,0.71,584
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,6,7372,8.09,649,0.71,60
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,6,4053,4.45,649,0.71,5
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,7,79664,87.46,518,0.57,463
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7,7372,8.09,518,0.57,46
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,7,4053,4.45,518,0.57,9
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,8,79664,87.46,192,0.21,175
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,8,7372,8.09,192,0.21,13
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,8,4053,4.45,192,0.21,4
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,9,79664,87.46,235,0.26,211
