province_name,district_code,district_name,area_name,area_type,information_source,count
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,70708
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RADIO,5351
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,TV,20245
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,NEWSPAPER,3832
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,MOBILE,1192
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,COMPUTER/INTERNET,67423
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,35967
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,RADIO,4035
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,TV,4571
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,NEWSPAPER,1273
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,MOBILE,615
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,COMPUTER/INTERNET,33580
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,34741
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,RADIO,1316
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,TV,15674
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,NEWSPAPER,2559
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,MOBILE,577
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,COMPUTER/INTERNET,33843
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,14927
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,TOTAL,RADIO,913
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,TOTAL,TV,2504
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,TOTAL,NEWSPAPER,842
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,TOTAL,MOBILE,276
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,TOTAL,COMPUTER/INTERNET,14722
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,11308
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,RURAL,RADIO,740
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,RURAL,TV,592
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,RURAL,NEWSPAPER,222
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,RURAL,MOBILE,39
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,RURAL,COMPUTER/INTERNET,11187
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,3619
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,URBAN,RADIO,173
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,URBAN,TV,1912
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,URBAN,NEWSPAPER,620
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,URBAN,MOBILE,237
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,URBAN,COMPUTER/INTERNET,3535
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,3359
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,TOTAL,RADIO,2266
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,TOTAL,TV,583
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,TOTAL,NEWSPAPER,63
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,TOTAL,MOBILE,237
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,TOTAL,COMPUTER/INTERNET,1207
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,2035
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,RURAL,RADIO,1662
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,RURAL,TV,221
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,RURAL,NEWSPAPER,37
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,RURAL,MOBILE,190
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,RURAL,COMPUTER/INTERNET,375
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,1324
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,URBAN,RADIO,604
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,URBAN,TV,362
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,URBAN,NEWSPAPER,26
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,URBAN,MOBILE,47
