province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,UNDER CONSTRUCTION,1,1554,1.95,52637,66.07,933
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,LESS THAN 5 YEARS,1,11169,14.02,52637,66.07,7105
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,5-10 YEARS,1,27530,34.56,52637,66.07,17933
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,11-50 YEARS,1,34892,43.8,52637,66.07,23295
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OVER 50 YEARS,1,4519,5.67,52637,66.07,3371
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,UNDER CONSTRUCTION,2,1554,1.95,15525,19.49,341
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,LESS THAN 5 YEARS,2,11169,14.02,15525,19.49,2105
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,5-10 YEARS,2,27530,34.56,15525,19.49,5464
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,11-50 YEARS,2,34892,43.8,15525,19.49,6858
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OVER 50 YEARS,2,4519,5.67,15525,19.49,757
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,UNDER CONSTRUCTION,3,1554,1.95,5971,7.5,147
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,LESS THAN 5 YEARS,3,11169,14.02,5971,7.5,955
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,5-10 YEARS,3,27530,34.56,5971,7.5,2252
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,11-50 YEARS,3,34892,43.8,5971,7.5,2381
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OVER 50 YEARS,3,4519,5.67,5971,7.5,236
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,UNDER CONSTRUCTION,4,1554,1.95,2964,3.72,56
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,LESS THAN 5 YEARS,4,11169,14.02,2964,3.72,544
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,5-10 YEARS,4,27530,34.56,2964,3.72,1091
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,11-50 YEARS,4,34892,43.8,2964,3.72,1191
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OVER 50 YEARS,4,4519,5.67,2964,3.72,82
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,UNDER CONSTRUCTION,5,1554,1.95,1134,1.42,28
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,LESS THAN 5 YEARS,5,11169,14.02,1134,1.42,223
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,5-10 YEARS,5,27530,34.56,1134,1.42,383
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,11-50 YEARS,5,34892,43.8,1134,1.42,477
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OVER 50 YEARS,5,4519,5.67,1134,1.42,23
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,UNDER CONSTRUCTION,6,1554,1.95,584,0.73,24
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,LESS THAN 5 YEARS,6,11169,14.02,584,0.73,100
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,5-10 YEARS,6,27530,34.56,584,0.73,171
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,11-50 YEARS,6,34892,43.8,584,0.73,279
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OVER 50 YEARS,6,4519,5.67,584,0.73,10
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,UNDER CONSTRUCTION,7,1554,1.95,463,0.58,16
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,LESS THAN 5 YEARS,7,11169,14.02,463,0.58,67
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,5-10 YEARS,7,27530,34.56,463,0.58,140
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,11-50 YEARS,7,34892,43.8,463,0.58,219
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OVER 50 YEARS,7,4519,5.67,463,0.58,21
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,UNDER CONSTRUCTION,8,1554,1.95,175,0.22,2
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,LESS THAN 5 YEARS,8,11169,14.02,175,0.22,37
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,5-10 YEARS,8,27530,34.56,175,0.22,35
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,11-50 YEARS,8,34892,43.8,175,0.22,91
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OVER 50 YEARS,8,4519,5.67,175,0.22,10
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,1554,1.95,211,0.26,7
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,11169,14.02,211,0.26,33
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,27530,34.56,211,0.26,61
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,34892,43.8,211,0.26,101
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,4519,5.67,211,0.26,9
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,UNDER CONSTRUCTION,1,489,0.96,40421,79.27,368
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,LESS THAN 5 YEARS,1,6593,12.93,40421,79.27,5523
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,5-10 YEARS,1,17697,34.71,40421,79.27,14121
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,11-50 YEARS,1,22465,44.06,40421,79.27,17456
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,OVER 50 YEARS,1,3745,7.34,40421,79.27,2953
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,UNDER CONSTRUCTION,2,489,0.96,7558,14.82,77
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,LESS THAN 5 YEARS,2,6593,12.93,7558,14.82,730
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,5-10 YEARS,2,17697,34.71,7558,14.82,2463
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,11-50 YEARS,2,22465,44.06,7558,14.82,3730
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,OVER 50 YEARS,2,3745,7.34,7558,14.82,558
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,UNDER CONSTRUCTION,3,489,0.96,1814,3.56,31
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,LESS THAN 5 YEARS,3,6593,12.93,1814,3.56,174
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,5-10 YEARS,3,17697,34.71,1814,3.56,664
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,11-50 YEARS,3,22465,44.06,1814,3.56,804
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,OVER 50 YEARS,3,3745,7.34,1814,3.56,141
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,UNDER CONSTRUCTION,4,489,0.96,704,1.38,7
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,LESS THAN 5 YEARS,4,6593,12.93,704,1.38,99
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,5-10 YEARS,4,17697,34.71,704,1.38,286
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,11-50 YEARS,4,22465,44.06,704,1.38,261
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,OVER 50 YEARS,4,3745,7.34,704,1.38,51
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,UNDER CONSTRUCTION,5,489,0.96,206,0.4,0
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,LESS THAN 5 YEARS,5,6593,12.93,206,0.4,36
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,5-10 YEARS,5,17697,34.71,206,0.4,85
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,11-50 YEARS,5,22465,44.06,206,0.4,73
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,OVER 50 YEARS,5,3745,7.34,206,0.4,12
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,UNDER CONSTRUCTION,6,489,0.96,63,0.12,2
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,LESS THAN 5 YEARS,6,6593,12.93,63,0.12,6
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,5-10 YEARS,6,17697,34.71,63,0.12,14
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,11-50 YEARS,6,22465,44.06,63,0.12,36
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,OVER 50 YEARS,6,3745,7.34,63,0.12,5
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,UNDER CONSTRUCTION,7,489,0.96,157,0.31,3
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,LESS THAN 5 YEARS,7,6593,12.93,157,0.31,17
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,5-10 YEARS,7,17697,34.71,157,0.31,49
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,11-50 YEARS,7,22465,44.06,157,0.31,74
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,OVER 50 YEARS,7,3745,7.34,157,0.31,14
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,UNDER CONSTRUCTION,8,489,0.96,22,0.04,0
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,LESS THAN 5 YEARS,8,6593,12.93,22,0.04,2
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,5-10 YEARS,8,17697,34.71,22,0.04,1
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,11-50 YEARS,8,22465,44.06,22,0.04,12
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,OVER 50 YEARS,8,3745,7.34,22,0.04,7
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,489,0.96,44,0.09,1
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,6593,12.93,44,0.09,6
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,5-10 YEARS,9 AND MORE,17697,34.71,44,0.09,14
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,11-50 YEARS,9 AND MORE,22465,44.06,44,0.09,19
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,3745,7.34,44,0.09,4
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,UNDER CONSTRUCTION,1,1065,3.71,12216,42.6,565
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,LESS THAN 5 YEARS,1,4576,15.96,12216,42.6,1582
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,5-10 YEARS,1,9833,34.29,12216,42.6,3812
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,11-50 YEARS,1,12427,43.34,12216,42.6,5839
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,URBAN,OVER 50 YEARS,1,774,2.7,12216,42.6,418
