province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,108,LASBELA DISTRICT,NA,NA,NA,YES,LASBELA DISTRICT,37644,27403,2556,7685,16268,31385,14311,35261,34548,31548,7.29
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,NA,NA,YES,BELA TEHSIL,3958,1871,792,1295,2829,3849,89,3581,3595,3751,6.01
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,BELA MC,NA,YES,BELA MC,3958,1871,792,1295,2829,3849,89,3581,3595,3751,6.01
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,BELA MC,CHARGE NO 11,YES,CHARGE NO 11,3958,1871,792,1295,2829,3849,89,3581,3595,3751,6.01
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,BELA MC,CHARGE NO 11,NO,CIRCLE NO 01,1534,852,244,438,1384,1522,54,1502,1508,1531,5.56
BALOCHISTAN,108,LASBELA DISTRICT,BELA TEHSIL,BELA MC,CHARGE NO 11,NO,CIRCLE NO 02,2424,1019,548,857,1445,2327,35,2079,2087,2220,6.29
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,NA,NA,YES,DUREJI TEHSIL,2573,215,207,2151,246,1611,14,2407,1553,723,4.98
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,DUREJI MC,NA,YES,DUREJI MC,2573,215,207,2151,246,1611,14,2407,1553,723,4.98
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,DUREJI MC,CHARGE NO 16,YES,CHARGE NO 16,2573,215,207,2151,246,1611,14,2407,1553,723,4.98
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,DUREJI MC,CHARGE NO 16,NO,CIRCLE NO 01,672,2,16,654,7,613,0,624,90,105,5.45
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,DUREJI MC,CHARGE NO 16,NO,CIRCLE NO 02,794,146,122,526,231,478,4,714,591,409,5.01
BALOCHISTAN,108,LASBELA DISTRICT,DUREJI TEHSIL,DUREJI MC,CHARGE NO 16,NO,CIRCLE NO 03,1107,67,69,971,8,520,10,1069,872,209,4.68
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,NA,NA,YES,GADDANI TEHSIL,1264,538,175,551,454,1147,7,1250,1238,631,6.05
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,GADDANI MC,NA,YES,GADDANI MC,1264,538,175,551,454,1147,7,1250,1238,631,6.05
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,GADDANI MC,CHARGE NO 13,YES,CHARGE NO 13,1264,538,175,551,454,1147,7,1250,1238,631,6.05
BALOCHISTAN,108,LASBELA DISTRICT,GADDANI TEHSIL,GADDANI MC,CHARGE NO 13,NO,CIRCLE NO 01,1264,538,175,551,454,1147,7,1250,1238,631,6.05
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,NA,NA,YES,HUB TEHSIL,21441,18890,659,1892,8872,17097,13942,20521,20582,19234,8.08
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,NA,YES,HUB MC,21441,18890,659,1892,8872,17097,13942,20521,20582,19234,8.08
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,YES,CHARGE NO 14,21441,18890,659,1892,8872,17097,13942,20521,20582,19234,8.08
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 01,1807,1587,40,180,742,1445,752,1561,1596,1447,7.59
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 02,2005,1868,28,109,881,1644,1670,1986,1957,1355,9.14
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 03,1434,1394,23,17,1144,1352,1289,1424,1416,1428,8.23
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 04,4107,2959,251,897,1374,2836,1780,4027,3882,3423,8.07
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 05,1080,1064,1,15,855,1068,1024,1080,1076,1080,7.2
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 06,1102,935,42,125,139,768,525,1051,1065,1079,6.48
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 07,1445,1257,41,147,35,1035,784,1424,1412,1416,8.63
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 08,1453,1391,25,37,499,1346,1288,1444,1433,1447,8.84
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 09,5788,5220,206,362,2463,4397,3746,5318,5528,5341,8.03
BALOCHISTAN,108,LASBELA DISTRICT,HUB TEHSIL,HUB MC,CHARGE NO 14,NO,CIRCLE NO 10,1220,1215,2,3,740,1206,1084,1206,1217,1218,7.82
BALOCHISTAN,108,LASBELA DISTRICT,SONMIANI/WINDER TEHSIL,NA,NA,YES,SONMIANI/WINDER TEHSIL,4366,3515,125,726,1145,4000,12,3718,3856,3808,6.63
BALOCHISTAN,108,LASBELA DISTRICT,SONMIANI/WINDER TEHSIL,WINDER MC,NA,YES,WINDER MC,4366,3515,125,726,1145,4000,12,3718,3856,3808,6.63
