province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,274,ALL SEXES,294373
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,274,MALE,153099
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,274,FEMALE,141271
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,274,TRANSGENDER,3
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"5,000 AND ABOVE",7,ALL SEXES,60053
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"5,000 AND ABOVE",7,MALE,31086
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"5,000 AND ABOVE",7,FEMALE,28967
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"5,000 AND ABOVE",7,TRANSGENDER,0
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"2,000 - 4,999",32,ALL SEXES,96879
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"2,000 - 4,999",32,MALE,50441
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"2,000 - 4,999",32,FEMALE,46436
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"2,000 - 4,999",32,TRANSGENDER,2
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"1,000 - 1,999",52,ALL SEXES,71021
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"1,000 - 1,999",52,MALE,37213
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"1,000 - 1,999",52,FEMALE,33807
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,"1,000 - 1,999",52,TRANSGENDER,1
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,500 - 999,65,ALL SEXES,44290
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,500 - 999,65,MALE,22988
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,500 - 999,65,FEMALE,21302
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,500 - 999,65,TRANSGENDER,0
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,200 - 499,47,ALL SEXES,17285
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,200 - 499,47,MALE,8878
