province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,KITCHEN,SEPARATE,59198,64.99,52554
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,KITCHEN,SHARED,21921,24.07,18497
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,KITCHEN,NONE,9970,10.95,8613
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,BATH,SEPARATE,55510,60.94,49023
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,BATH,SHARED,22542,24.75,19072
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,BATH,NONE,13037,14.31,11569
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,LATRINE,SEWER,13893,15.25,9158
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,LATRINE,SEPTIC TANK,6340,6.96,5634
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,LATRINE,OPEN DRAIN,8408,9.23,7706
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,LATRINE,PIT WITH SLAB,32865,36.08,29786
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,LATRINE,OTHER,9037,9.92,8213
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,OWNED,79664,87.46,LATRINE,NONE,20546,22.56,19167
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,KITCHEN,SEPARATE,59198,64.99,4421
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,KITCHEN,SHARED,21921,24.07,2750
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,KITCHEN,NONE,9970,10.95,201
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,BATH,SEPARATE,55510,60.94,4381
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,BATH,SHARED,22542,24.75,2744
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,BATH,NONE,13037,14.31,247
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,LATRINE,SEWER,13893,15.25,4089
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,LATRINE,SEPTIC TANK,6340,6.96,289
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,LATRINE,OPEN DRAIN,8408,9.23,270
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,LATRINE,PIT WITH SLAB,32865,36.08,2322
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,LATRINE,OTHER,9037,9.92,325
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENTED,7372,8.09,LATRINE,NONE,20546,22.56,77
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,KITCHEN,SEPARATE,59198,64.99,2223
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,KITCHEN,SHARED,21921,24.07,674
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,RENT FREE,4053,4.45,KITCHEN,NONE,9970,10.95,1156
