province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,3699,947401,466594,480766,41,97.05,256.12,4.65,7.86,514451,3.26
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,RURAL,NA,903301,443933,459329,39,96.65,NA,NA,7.9,491550,3.25
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,URBAN,NA,44100,22661,21437,2,105.71,NA,NA,7.23,22901,3.5
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,TOTAL,2051,439525,218086,221423,16,98.49,214.3,10.03,7.93,235324,3.34
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,RURAL,NA,395425,195425,199986,14,97.72,NA,NA,8.01,212423,3.32
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,URBAN,NA,44100,22661,21437,2,105.71,NA,NA,7.23,22901,3.5
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,SHARINGAL SUB-DIVISION,TOTAL,1140,185121,91723,93392,6,98.21,162.39,NA,7.47,104058,3.07
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,SHARINGAL SUB-DIVISION,RURAL,NA,185121,91723,93392,6,98.21,NA,NA,7.47,104058,3.07
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,SHARINGAL SUB-DIVISION,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,WARI SUB-DIVISION,TOTAL,508,322755,156785,165951,19,94.48,635.34,NA,8.01,175069,3.27
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,WARI SUB-DIVISION,RURAL,NA,322755,156785,165951,19,94.48,NA,NA,8.01,175069,3.27
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,WARI SUB-DIVISION,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
