province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,KITCHEN,SEPARATE,73296,65.15,1794
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,KITCHEN,SHARED,15845,14.08,451
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,KITCHEN,NONE,23356,20.76,367
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,BATH,SEPARATE,89780,79.81,2067
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,BATH,SHARED,16463,14.63,425
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,BATH,NONE,6254,5.56,120
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,LATRINE,SEWER,7170,6.37,166
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,LATRINE,SEPTIC TANK,31490,27.99,560
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,LATRINE,OPEN DRAIN,10196,9.06,256
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,LATRINE,PIT WITH SLAB,40567,36.06,1181
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,LATRINE,OTHER,3161,2.81,62
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2612,2.32,LATRINE,NONE,19913,17.7,387
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,12517,11.13,KITCHEN,SEPARATE,73296,65.15,8375
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,12517,11.13,KITCHEN,SHARED,15845,14.08,1541
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,12517,11.13,KITCHEN,NONE,23356,20.76,2601
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,12517,11.13,BATH,SEPARATE,89780,79.81,9943
