province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,NA,NA,NA,YES,UPPER DIR DISTRICT,NA,113231,24896,64713,23622,60023,83506,1202,88409,106112,88055,7.9
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,NA,NA,YES,DIR SUB-DIVISION,NA,48778,12139,23054,13585,34290,35317,704,35383,45085,39292,8.01
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,NA,YES,DIR TEHSIL,NA,48778,12139,23054,13585,34290,35317,704,35383,45085,39292,8.01
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,YES,BARAWAL BANDI UC,NA,3643,1707,1240,696,2957,2731,10,2810,3396,3115,9.06
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,ASARMARA,0000000,42,13,24,5,20,19,0,33,40,36,10.88
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,BANDI BALA,0000000,207,127,75,5,202,207,0,189,207,207,9.19
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,BANDI KASS,0000000,69,35,33,1,39,63,0,39,65,57,8.61
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,BANDI PAYEEN,0000000,410,278,41,91,398,409,0,359,402,409,7.9
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,CHINDU KOT,0000000,124,32,37,55,39,124,0,107,117,103,10.81
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,CHIPATRARA,0000000,264,22,116,126,264,2,0,178,185,74,9.24
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,DALA KAL KASS,0000000,131,86,35,10,97,130,0,104,124,130,10.79
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,DIRKHAN,0000000,125,45,78,2,102,119,1,90,114,117,6.7
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,GULO DHERI,0000000,25,6,18,1,21,25,0,25,25,25,6.12
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,JAKARAI,0000000,74,60,13,1,72,73,0,45,72,73,8.77
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,KALPANI,0000000,69,14,9,46,67,66,0,62,69,69,11.48
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,MARANO,0000000,60,12,17,31,60,58,0,22,57,51,10.87
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,MASHANGO KASS,0000000,197,111,30,56,190,194,0,132,191,191,10.29
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,MIDAN KHWAR,0000000,155,57,12,86,126,151,1,144,147,147,10.75
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,NANGRAI,0000000,56,44,10,2,49,35,0,51,52,55,11.11
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,NOWRA,0000000,107,57,47,3,72,102,1,106,105,89,9.3
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,PULI BABA BANDI PAYEEN,0000000,261,46,176,39,235,251,3,234,239,209,9.22
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,SHAHI ZOOR MAIDAI,0000000,84,53,30,1,81,0,0,60,81,79,9.31
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,DIR SUB-DIVISION,DIR TEHSIL,BARAWAL BANDI UC,NO,SHAKAT KHWAR,0000000,30,0,17,13,30,29,0,29,29,26,8.33
