province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,1,2612,2.32,23555,20.94,432
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,1,12517,11.13,23555,20.94,2235
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,5-10 YEARS,1,30962,27.52,23555,20.94,5777
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,11-50 YEARS,1,62218,55.31,23555,20.94,14145
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,OVER 50 YEARS,1,4188,3.72,23555,20.94,966
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,2,2612,2.32,34920,31.04,821
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,2,12517,11.13,34920,31.04,3720
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,5-10 YEARS,2,30962,27.52,34920,31.04,9300
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,11-50 YEARS,2,62218,55.31,34920,31.04,19691
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,OVER 50 YEARS,2,4188,3.72,34920,31.04,1388
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,3,2612,2.32,22914,20.37,576
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,3,12517,11.13,22914,20.37,2676
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,5-10 YEARS,3,30962,27.52,22914,20.37,6626
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,11-50 YEARS,3,62218,55.31,22914,20.37,12225
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,OVER 50 YEARS,3,4188,3.72,22914,20.37,811
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,4,2612,2.32,15164,13.48,389
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,4,12517,11.13,15164,13.48,1871
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,5-10 YEARS,4,30962,27.52,15164,13.48,4544
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,11-50 YEARS,4,62218,55.31,15164,13.48,7854
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,OVER 50 YEARS,4,4188,3.72,15164,13.48,506
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,UNDER CONSTRUCTION,5,2612,2.32,6014,5.35,161
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,LESS THAN 5 YEARS,5,12517,11.13,6014,5.35,719
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,5-10 YEARS,5,30962,27.52,6014,5.35,1732
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,11-50 YEARS,5,62218,55.31,6014,5.35,3195
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,OVER 50 YEARS,5,4188,3.72,6014,5.35,207
