province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,WALL,BAKED BRICKS/BLOCKS/STONES,2247,7.85,2053
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,WALL,UNBAKED BRICKS/MUD,22224,77.64,21075
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,WALL,WOOD/BAMBOO,2210,7.72,1830
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,WALL,OTHERS,1943,6.79,1657
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,ROOF,RCC/RBC,235,0.82,209
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,ROOF,CEMENT/IRON SHEETS,6258,21.86,5991
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,ROOF,GARDER/T.IRON,1971,6.89,1815
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,ROOF,WOOD/BAMBOO,17780,62.12,16498
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,ROOF,OTHERS,2380,8.31,2102
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,WALL,BAKED BRICKS/BLOCKS/STONES,2247,7.85,111
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,WALL,UNBAKED BRICKS/MUD,22224,77.64,396
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,WALL,WOOD/BAMBOO,2210,7.72,16
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,WALL,OTHERS,1943,6.79,25
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,ROOF,RCC/RBC,235,0.82,8
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,ROOF,CEMENT/IRON SHEETS,6258,21.86,151
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,ROOF,GARDER/T.IRON,1971,6.89,103
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,ROOF,WOOD/BAMBOO,17780,62.12,258
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,ROOF,OTHERS,2380,8.31,28
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENT FREE,1461,5.1,WALL,BAKED BRICKS/BLOCKS/STONES,2247,7.85,83
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENT FREE,1461,5.1,WALL,UNBAKED BRICKS/MUD,22224,77.64,753
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENT FREE,1461,5.1,WALL,WOOD/BAMBOO,2210,7.72,364
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENT FREE,1461,5.1,WALL,OTHERS,1943,6.79,261
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENT FREE,1461,5.1,ROOF,RCC/RBC,235,0.82,18
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENT FREE,1461,5.1,ROOF,CEMENT/IRON SHEETS,6258,21.86,116
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENT FREE,1461,5.1,ROOF,GARDER/T.IRON,1971,6.89,53
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENT FREE,1461,5.1,ROOF,WOOD/BAMBOO,17780,62.12,1024
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENT FREE,1461,5.1,ROOF,OTHERS,2380,8.31,250
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OWNED,26114,93.46,WALL,BAKED BRICKS/BLOCKS/STONES,1935,6.93,1823
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OWNED,26114,93.46,WALL,UNBAKED BRICKS/MUD,21858,78.23,20807
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OWNED,26114,93.46,WALL,WOOD/BAMBOO,2208,7.9,1830
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OWNED,26114,93.46,WALL,OTHERS,1940,6.94,1654
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OWNED,26114,93.46,ROOF,RCC/RBC,211,0.76,189
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OWNED,26114,93.46,ROOF,CEMENT/IRON SHEETS,5625,20.13,5528
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OWNED,26114,93.46,ROOF,GARDER/T.IRON,1968,7.04,1813
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OWNED,26114,93.46,ROOF,WOOD/BAMBOO,17761,63.57,16485
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OWNED,26114,93.46,ROOF,OTHERS,2376,8.5,2099
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENTED,430,1.54,WALL,BAKED BRICKS/BLOCKS/STONES,1935,6.93,60
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENTED,430,1.54,WALL,UNBAKED BRICKS/MUD,21858,78.23,330
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENTED,430,1.54,WALL,WOOD/BAMBOO,2208,7.9,15
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENTED,430,1.54,WALL,OTHERS,1940,6.94,25
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENTED,430,1.54,ROOF,RCC/RBC,211,0.76,5
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENTED,430,1.54,ROOF,CEMENT/IRON SHEETS,5625,20.13,38
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENTED,430,1.54,ROOF,GARDER/T.IRON,1968,7.04,103
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENTED,430,1.54,ROOF,WOOD/BAMBOO,17761,63.57,257
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENTED,430,1.54,ROOF,OTHERS,2376,8.5,27
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENT FREE,1397,5,WALL,BAKED BRICKS/BLOCKS/STONES,1935,6.93,52
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENT FREE,1397,5,WALL,UNBAKED BRICKS/MUD,21858,78.23,721
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENT FREE,1397,5,WALL,WOOD/BAMBOO,2208,7.9,363
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENT FREE,1397,5,WALL,OTHERS,1940,6.94,261
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENT FREE,1397,5,ROOF,RCC/RBC,211,0.76,17
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENT FREE,1397,5,ROOF,CEMENT/IRON SHEETS,5625,20.13,59
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENT FREE,1397,5,ROOF,GARDER/T.IRON,1968,7.04,52
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENT FREE,1397,5,ROOF,WOOD/BAMBOO,17761,63.57,1019
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,RENT FREE,1397,5,ROOF,OTHERS,2376,8.5,250
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OWNED,501,73.35,WALL,BAKED BRICKS/BLOCKS/STONES,312,45.68,230
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OWNED,501,73.35,WALL,UNBAKED BRICKS/MUD,366,53.59,268
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OWNED,501,73.35,WALL,WOOD/BAMBOO,2,0.29,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OWNED,501,73.35,WALL,OTHERS,3,0.44,3
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OWNED,501,73.35,ROOF,RCC/RBC,24,3.51,20
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OWNED,501,73.35,ROOF,CEMENT/IRON SHEETS,633,92.68,463
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OWNED,501,73.35,ROOF,GARDER/T.IRON,3,0.44,2
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OWNED,501,73.35,ROOF,WOOD/BAMBOO,19,2.78,13
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OWNED,501,73.35,ROOF,OTHERS,4,0.59,3
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENTED,118,17.28,WALL,BAKED BRICKS/BLOCKS/STONES,312,45.68,51
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENTED,118,17.28,WALL,UNBAKED BRICKS/MUD,366,53.59,66
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENTED,118,17.28,WALL,WOOD/BAMBOO,2,0.29,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENTED,118,17.28,WALL,OTHERS,3,0.44,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENTED,118,17.28,ROOF,RCC/RBC,24,3.51,3
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENTED,118,17.28,ROOF,CEMENT/IRON SHEETS,633,92.68,113
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENTED,118,17.28,ROOF,GARDER/T.IRON,3,0.44,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENTED,118,17.28,ROOF,WOOD/BAMBOO,19,2.78,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENTED,118,17.28,ROOF,OTHERS,4,0.59,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENT FREE,64,9.37,WALL,BAKED BRICKS/BLOCKS/STONES,312,45.68,31
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENT FREE,64,9.37,WALL,UNBAKED BRICKS/MUD,366,53.59,32
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENT FREE,64,9.37,WALL,WOOD/BAMBOO,2,0.29,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENT FREE,64,9.37,WALL,OTHERS,3,0.44,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENT FREE,64,9.37,ROOF,RCC/RBC,24,3.51,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENT FREE,64,9.37,ROOF,CEMENT/IRON SHEETS,633,92.68,57
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENT FREE,64,9.37,ROOF,GARDER/T.IRON,3,0.44,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENT FREE,64,9.37,ROOF,WOOD/BAMBOO,19,2.78,5
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,RENT FREE,64,9.37,ROOF,OTHERS,4,0.59,0
