province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,1 PERSON,1,763,2.67,1.51,9066,31.67,4.13,516
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,2 PERSONS,1,4810,16.8,1.72,9066,31.67,4.13,2535
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,3 PERSONS,1,3214,11.23,1.94,9066,31.67,4.13,1370
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,4 PERSONS,1,3493,12.2,2.09,9066,31.67,4.13,1269
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5 PERSONS,1,3399,11.87,2.22,9066,31.67,4.13,1062
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,6 PERSONS,1,3216,11.24,2.35,9066,31.67,4.13,835
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,7 PERSONS,1,2691,9.4,2.47,9066,31.67,4.13,561
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,8 PERSONS,1,2248,7.85,2.76,9066,31.67,4.13,374
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,9 PERSONS,1,1748,6.11,2.98,9066,31.67,4.13,237
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,3042,10.63,3.41,9066,31.67,4.13,307
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,1 PERSON,2,763,2.67,1.51,9925,34.67,5.37,167
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,2 PERSONS,2,4810,16.8,1.72,9925,34.67,5.37,1559
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,3 PERSONS,2,3214,11.23,1.94,9925,34.67,5.37,1159
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,4 PERSONS,2,3493,12.2,2.09,9925,34.67,5.37,1323
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5 PERSONS,2,3399,11.87,2.22,9925,34.67,5.37,1294
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,6 PERSONS,2,3216,11.24,2.35,9925,34.67,5.37,1233
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,7 PERSONS,2,2691,9.4,2.47,9925,34.67,5.37,1061
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,8 PERSONS,2,2248,7.85,2.76,9925,34.67,5.37,799
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,9 PERSONS,2,1748,6.11,2.98,9925,34.67,5.37,544
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,3042,10.63,3.41,9925,34.67,5.37,786
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,1 PERSON,3,763,2.67,1.51,5243,18.32,6.4,49
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,2 PERSONS,3,4810,16.8,1.72,5243,18.32,6.4,460
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,3 PERSONS,3,3214,11.23,1.94,5243,18.32,6.4,428
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,4 PERSONS,3,3493,12.2,2.09,5243,18.32,6.4,559
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5 PERSONS,3,3399,11.87,2.22,5243,18.32,6.4,627
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,6 PERSONS,3,3216,11.24,2.35,5243,18.32,6.4,697
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,7 PERSONS,3,2691,9.4,2.47,5243,18.32,6.4,643
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,8 PERSONS,3,2248,7.85,2.76,5243,18.32,6.4,549
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,9 PERSONS,3,1748,6.11,2.98,5243,18.32,6.4,459
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,3042,10.63,3.41,5243,18.32,6.4,772
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,1 PERSON,4,763,2.67,1.51,2479,8.66,7.25,15
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,2 PERSONS,4,4810,16.8,1.72,2479,8.66,7.25,157
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,3 PERSONS,4,3214,11.23,1.94,2479,8.66,7.25,154
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,4 PERSONS,4,3493,12.2,2.09,2479,8.66,7.25,186
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5 PERSONS,4,3399,11.87,2.22,2479,8.66,7.25,256
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,6 PERSONS,4,3216,11.24,2.35,2479,8.66,7.25,287
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,7 PERSONS,4,2691,9.4,2.47,2479,8.66,7.25,246
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,8 PERSONS,4,2248,7.85,2.76,2479,8.66,7.25,314
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,9 PERSONS,4,1748,6.11,2.98,2479,8.66,7.25,304
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,3042,10.63,3.41,2479,8.66,7.25,560
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,1 PERSON,5,763,2.67,1.51,880,3.07,7.75,8
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,2 PERSONS,5,4810,16.8,1.72,880,3.07,7.75,42
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,3 PERSONS,5,3214,11.23,1.94,880,3.07,7.75,49
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,4 PERSONS,5,3493,12.2,2.09,880,3.07,7.75,79
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5 PERSONS,5,3399,11.87,2.22,880,3.07,7.75,77
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,6 PERSONS,5,3216,11.24,2.35,880,3.07,7.75,78
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,7 PERSONS,5,2691,9.4,2.47,880,3.07,7.75,94
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,8 PERSONS,5,2248,7.85,2.76,880,3.07,7.75,97
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,9 PERSONS,5,1748,6.11,2.98,880,3.07,7.75,93
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,3042,10.63,3.41,880,3.07,7.75,263
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,1 PERSON,6,763,2.67,1.51,343,1.2,8.08,2
