province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
BALOCHISTAN,128,ZIARAT DISTRICT,NA,NA,NA,YES,ZIARAT DISTRICT,NA,156703,80475,76206,22,44.9,58.3,31.02,22.73,12795,7696,2,9124,2658,0,2649,578,0,156407,296,102773,75948,7453,23378,57746,81682
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,NA,NA,YES,SINJAWI SUB-TEHSIL,NA,92497,48070,44413,14,34.66,46.18,22.36,14.29,5681,2176,0,3032,732,0,930,195,0,92229,268,59131,43887,4410,16691,32021,56364
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,NA,YES,CHAUTAIR QH,NA,46816,24247,22562,7,26.16,35.29,16.48,14.29,2350,697,0,977,127,0,226,19,0,46748,68,29880,22474,2403,8383,16617,28585
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,YES,CHAUTAIR PC,NA,22387,11583,10800,4,14.51,22.95,5.65,0,839,184,0,465,51,0,95,8,0,22366,21,14384,11031,1220,2566,9070,8265
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,CHAUTAIR,0000023,1017,521,496,0,29.7,48.3,10.32,0,110,21,0,28,3,0,4,0,0,1017,0,633,504,56,222,469,143
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,GHUNZ,0000001,419,208,211,0,20.16,24.24,15.7,0,29,19,0,3,0,0,0,0,0,419,0,253,204,30,103,188,77
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,KARBIKACHH,0000020,1539,780,759,0,14.55,26.08,2.96,0,33,3,0,45,3,0,6,0,0,1538,1,1017,765,102,297,548,24
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,KAZHA,0000024,4485,2305,2180,0,21.95,33.86,9.38,0,206,48,0,128,18,0,32,3,0,4483,2,2934,2218,227,719,1913,588
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,MANDOKARA,0000022,309,165,143,1,21.7,32.14,10.1,0,15,5,0,15,0,0,1,0,0,309,0,212,162,23,80,150,64
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,NASHPA,0000026,788,403,385,0,4.1,6.39,1.63,0,12,0,0,1,2,0,0,0,0,788,0,512,394,39,4,319,24
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,SHIREEN,0000010,3382,1771,1611,0,9.2,15.46,2.78,0,92,8,0,76,4,0,1,0,0,3365,17,2185,1693,184,636,1379,503
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,TAKRIANSAR,0000019,250,136,114,0,6.25,8.89,2.86,0,4,2,0,4,0,0,0,0,0,250,0,160,122,13,44,93,26
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,TAND WANI,0000025,3752,1944,1807,1,18.85,31.83,5.59,0,210,32,0,118,13,0,28,2,0,3752,0,2499,1971,234,41,1688,799
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,TOBIKACHH,0000021,225,116,109,0,13.33,23.46,3.57,0,8,2,0,3,0,0,0,0,0,225,0,165,130,21,69,118,79
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,UCH SALAM GHUNZ,0000009,520,280,240,0,20.47,22.42,18.05,0,34,22,0,2,1,0,0,0,0,520,0,298,222,24,112,203,259
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,UCH SALAM KANZUAI,0000012,791,417,374,0,4.07,7.86,0.42,0,7,0,0,6,1,0,0,0,0,791,0,467,371,30,134,272,710
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,UCH SALAM VENAGHI,0000011,83,44,39,0,1.85,4,0,0,0,0,0,1,0,0,0,0,0,83,0,54,41,3,19,35,148
BALOCHISTAN,128,ZIARAT DISTRICT,SINJAWI SUB-TEHSIL,CHAUTAIR QH,CHAUTAIR PC,NO,UCH WANI,0000027,4827,2493,2332,2,6.81,9.67,3.7,0,79,22,0,35,6,0,23,3,0,4826,1,2995,2234,234,86,1695,4821
