province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,4,441,1.66,2285,8.59,40
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,4,3942,14.81,2285,8.59,278
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5-10 YEARS,4,9017,33.88,2285,8.59,777
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,11-50 YEARS,4,11984,45.03,2285,8.59,1105
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OVER 50 YEARS,4,1231,4.63,2285,8.59,85
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,5,441,1.66,840,3.16,9
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5,3942,14.81,840,3.16,90
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5-10 YEARS,5,9017,33.88,840,3.16,296
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,11-50 YEARS,5,11984,45.03,840,3.16,415
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OVER 50 YEARS,5,1231,4.63,840,3.16,30
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,6,441,1.66,323,1.21,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,6,3942,14.81,323,1.21,39
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5-10 YEARS,6,9017,33.88,323,1.21,124
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,11-50 YEARS,6,11984,45.03,323,1.21,137
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OVER 50 YEARS,6,1231,4.63,323,1.21,23
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,7,441,1.66,280,1.05,5
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,7,3942,14.81,280,1.05,43
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5-10 YEARS,7,9017,33.88,280,1.05,102
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,11-50 YEARS,7,11984,45.03,280,1.05,115
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OVER 50 YEARS,7,1231,4.63,280,1.05,15
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,8,441,1.66,150,0.56,3
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,8,3942,14.81,150,0.56,25
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5-10 YEARS,8,9017,33.88,150,0.56,42
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,11-50 YEARS,8,11984,45.03,150,0.56,74
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OVER 50 YEARS,8,1231,4.63,150,0.56,6
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,441,1.66,224,0.84,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,3942,14.81,224,0.84,43
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,9017,33.88,224,0.84,70
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,11984,45.03,224,0.84,99
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,1231,4.63,224,0.84,11
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,UNDER CONSTRUCTION,1,425,1.63,8087,30.97,173
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,LESS THAN 5 YEARS,1,3935,15.07,8087,30.97,1280
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,5-10 YEARS,1,8930,34.2,8087,30.97,2705
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,11-50 YEARS,1,11596,44.41,8087,30.97,3583
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OVER 50 YEARS,1,1228,4.7,8087,30.97,346
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,UNDER CONSTRUCTION,2,425,1.63,9099,34.84,109
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,LESS THAN 5 YEARS,2,3935,15.07,9099,34.84,1494
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,5-10 YEARS,2,8930,34.2,9099,34.84,3233
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,11-50 YEARS,2,11596,44.41,9099,34.84,3741
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OVER 50 YEARS,2,1228,4.7,9099,34.84,522
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,UNDER CONSTRUCTION,3,425,1.63,4870,18.65,87
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,LESS THAN 5 YEARS,3,3935,15.07,4870,18.65,643
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,5-10 YEARS,3,8930,34.2,4870,18.65,1589
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,11-50 YEARS,3,11596,44.41,4870,18.65,2359
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OVER 50 YEARS,3,1228,4.7,4870,18.65,192
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,UNDER CONSTRUCTION,4,425,1.63,2267,8.68,39
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,LESS THAN 5 YEARS,4,3935,15.07,2267,8.68,278
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,5-10 YEARS,4,8930,34.2,2267,8.68,775
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,11-50 YEARS,4,11596,44.41,2267,8.68,1090
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OVER 50 YEARS,4,1228,4.7,2267,8.68,85
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,UNDER CONSTRUCTION,5,425,1.63,827,3.17,9
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,LESS THAN 5 YEARS,5,3935,15.07,827,3.17,90
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,5-10 YEARS,5,8930,34.2,827,3.17,291
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,11-50 YEARS,5,11596,44.41,827,3.17,409
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OVER 50 YEARS,5,1228,4.7,827,3.17,28
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,UNDER CONSTRUCTION,6,425,1.63,321,1.23,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,LESS THAN 5 YEARS,6,3935,15.07,321,1.23,39
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,5-10 YEARS,6,8930,34.2,321,1.23,123
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,11-50 YEARS,6,11596,44.41,321,1.23,136
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OVER 50 YEARS,6,1228,4.7,321,1.23,23
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,UNDER CONSTRUCTION,7,425,1.63,273,1.05,4
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,LESS THAN 5 YEARS,7,3935,15.07,273,1.05,43
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,5-10 YEARS,7,8930,34.2,273,1.05,102
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,11-50 YEARS,7,11596,44.41,273,1.05,109
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OVER 50 YEARS,7,1228,4.7,273,1.05,15
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,UNDER CONSTRUCTION,8,425,1.63,149,0.57,3
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,LESS THAN 5 YEARS,8,3935,15.07,149,0.57,25
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,5-10 YEARS,8,8930,34.2,149,0.57,42
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,11-50 YEARS,8,11596,44.41,149,0.57,73
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OVER 50 YEARS,8,1228,4.7,149,0.57,6
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,425,1.63,221,0.85,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,3935,15.07,221,0.85,43
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,5-10 YEARS,9 AND MORE,8930,34.2,221,0.85,70
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,11-50 YEARS,9 AND MORE,11596,44.41,221,0.85,96
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,1228,4.7,221,0.85,11
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,UNDER CONSTRUCTION,1,16,3.19,255,50.9,7
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,LESS THAN 5 YEARS,1,7,1.4,255,50.9,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,5-10 YEARS,1,87,17.37,255,50.9,42
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,11-50 YEARS,1,388,77.45,255,50.9,205
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OVER 50 YEARS,1,3,0.6,255,50.9,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,UNDER CONSTRUCTION,2,16,3.19,164,32.73,7
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,LESS THAN 5 YEARS,2,7,1.4,164,32.73,5
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,5-10 YEARS,2,87,17.37,164,32.73,27
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,11-50 YEARS,2,388,77.45,164,32.73,125
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OVER 50 YEARS,2,3,0.6,164,32.73,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,UNDER CONSTRUCTION,3,16,3.19,38,7.58,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,LESS THAN 5 YEARS,3,7,1.4,38,7.58,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,5-10 YEARS,3,87,17.37,38,7.58,10
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,11-50 YEARS,3,388,77.45,38,7.58,26
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OVER 50 YEARS,3,3,0.6,38,7.58,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,UNDER CONSTRUCTION,4,16,3.19,18,3.59,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,LESS THAN 5 YEARS,4,7,1.4,18,3.59,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,5-10 YEARS,4,87,17.37,18,3.59,2
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,11-50 YEARS,4,388,77.45,18,3.59,15
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OVER 50 YEARS,4,3,0.6,18,3.59,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,UNDER CONSTRUCTION,5,16,3.19,13,2.59,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,LESS THAN 5 YEARS,5,7,1.4,13,2.59,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,5-10 YEARS,5,87,17.37,13,2.59,5
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,11-50 YEARS,5,388,77.45,13,2.59,6
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OVER 50 YEARS,5,3,0.6,13,2.59,2
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,UNDER CONSTRUCTION,6,16,3.19,2,0.4,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,LESS THAN 5 YEARS,6,7,1.4,2,0.4,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,5-10 YEARS,6,87,17.37,2,0.4,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,11-50 YEARS,6,388,77.45,2,0.4,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OVER 50 YEARS,6,3,0.6,2,0.4,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,UNDER CONSTRUCTION,7,16,3.19,7,1.4,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,LESS THAN 5 YEARS,7,7,1.4,7,1.4,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,5-10 YEARS,7,87,17.37,7,1.4,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,11-50 YEARS,7,388,77.45,7,1.4,6
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OVER 50 YEARS,7,3,0.6,7,1.4,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,UNDER CONSTRUCTION,8,16,3.19,1,0.2,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,LESS THAN 5 YEARS,8,7,1.4,1,0.2,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,5-10 YEARS,8,87,17.37,1,0.2,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,11-50 YEARS,8,388,77.45,1,0.2,1
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OVER 50 YEARS,8,3,0.6,1,0.2,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,16,3.19,3,0.6,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,7,1.4,3,0.6,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,5-10 YEARS,9 AND MORE,87,17.37,3,0.6,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,11-50 YEARS,9 AND MORE,388,77.45,3,0.6,3
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,3,0.6,3,0.6,0
