province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,209,0.79,BAKED BRICKS/BLOCKS/STONES,65,0.24,19
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,209,0.79,UNBAKED BRICKS/MUD,246,0.92,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,209,0.79,WOOD/BAMBOO,86,0.32,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,209,0.79,OTHERS,44,0.17,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,209,0.79,BAKED BRICKS/BLOCKS/STONES,269,1.01,17
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,209,0.79,UNBAKED BRICKS/MUD,2942,11.05,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,209,0.79,WOOD/BAMBOO,366,1.38,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,209,0.79,OTHERS,365,1.37,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,209,0.79,BAKED BRICKS/BLOCKS/STONES,665,2.5,82
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,209,0.79,UNBAKED BRICKS/MUD,6749,25.36,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,209,0.79,WOOD/BAMBOO,706,2.65,0
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,209,0.79,OTHERS,897,3.37,0
