province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,KITCHEN,SEPARATE,16857,58.89,16084
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,KITCHEN,SHARED,9249,32.31,8693
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,KITCHEN,NONE,2518,8.8,1838
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,BATH,SEPARATE,22047,77.02,20911
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,BATH,SHARED,3334,11.65,3073
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,BATH,NONE,3243,11.33,2631
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,LATRINE,SEWER,3337,11.66,3099
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,LATRINE,SEPTIC TANK,2830,9.89,2764
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,LATRINE,OPEN DRAIN,2349,8.21,2090
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,LATRINE,PIT WITH SLAB,7818,27.31,7592
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,LATRINE,OTHER,4142,14.47,3726
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,OWNED,26615,92.98,LATRINE,NONE,8148,28.47,7344
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,KITCHEN,SEPARATE,16857,58.89,318
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,KITCHEN,SHARED,9249,32.31,198
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,KITCHEN,NONE,2518,8.8,32
BALOCHISTAN,128,ZIARAT DISTRICT,ZIARAT DISTRICT,TOTAL,RENTED,548,1.91,BATH,SEPARATE,22047,77.02,405
