province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,ALL SEXES,784711,100,REGULAR,99413,99.42,779543
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,ALL SEXES,784711,100,INSTITUTIONAL,561,0.56,5153
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,ALL SEXES,784711,100,HOMELESS,15,0.02,15
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,ALL SEXES,784711,100,TOTAL,99989,100,784711
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,MALE,424643,54.11,REGULAR,99413,99.42,421838
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,MALE,424643,54.11,INSTITUTIONAL,561,0.56,2790
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,MALE,424643,54.11,HOMELESS,15,0.02,15
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,MALE,424643,54.11,TOTAL,99989,100,424643
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,FEMALE,360055,45.88,REGULAR,99413,99.42,357692
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,FEMALE,360055,45.88,INSTITUTIONAL,561,0.56,2363
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,FEMALE,360055,45.88,HOMELESS,15,0.02,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,FEMALE,360055,45.88,TOTAL,99989,100,360055
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,TRANSGENDER,13,0,REGULAR,99413,99.42,13
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,TRANSGENDER,13,0,INSTITUTIONAL,561,0.56,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,TRANSGENDER,13,0,HOMELESS,15,0.02,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,TRANSGENDER,13,0,TOTAL,99989,100,13
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,ALL SEXES,NA,NA,REGULAR,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,ALL SEXES,NA,NA,INSTITUTIONAL,NA,NA,NA
