province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,KITCHEN,SEPARATE,31905,32.09,30772
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,KITCHEN,SHARED,42364,42.61,40865
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,KITCHEN,NONE,25144,25.29,23973
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,BATH,SEPARATE,35442,35.65,34197
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,BATH,SHARED,38753,38.98,37296
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,BATH,NONE,25218,25.37,24117
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,LATRINE,SEWER,3398,3.42,3299
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,LATRINE,SEPTIC TANK,5498,5.53,5259
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,LATRINE,OPEN DRAIN,10667,10.73,10178
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,LATRINE,PIT WITH SLAB,23941,24.08,22712
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,LATRINE,OTHER,23772,23.91,23170
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OWNED,95610,96.17,LATRINE,NONE,32137,32.33,30992
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,KITCHEN,SEPARATE,31905,32.09,455
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,KITCHEN,SHARED,42364,42.61,883
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,KITCHEN,NONE,25144,25.29,119
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,BATH,SEPARATE,35442,35.65,463
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,BATH,SHARED,38753,38.98,783
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,BATH,NONE,25218,25.37,211
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,LATRINE,SEWER,3398,3.42,36
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,LATRINE,SEPTIC TANK,5498,5.53,38
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,LATRINE,OPEN DRAIN,10667,10.73,238
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,LATRINE,PIT WITH SLAB,23941,24.08,695
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,LATRINE,OTHER,23772,23.91,316
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENTED,1457,1.47,LATRINE,NONE,32137,32.33,134
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,KITCHEN,SEPARATE,31905,32.09,678
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,KITCHEN,SHARED,42364,42.61,616
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,KITCHEN,NONE,25144,25.29,1052
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,BATH,SEPARATE,35442,35.65,782
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,BATH,SHARED,38753,38.98,674
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,BATH,NONE,25218,25.37,890
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,LATRINE,SEWER,3398,3.42,63
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,LATRINE,SEPTIC TANK,5498,5.53,201
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,LATRINE,OPEN DRAIN,10667,10.73,251
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,LATRINE,PIT WITH SLAB,23941,24.08,534
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,LATRINE,OTHER,23772,23.91,286
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,RENT FREE,2346,2.36,LATRINE,NONE,32137,32.33,1011
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,KITCHEN,SEPARATE,31905,32.09,30772
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,KITCHEN,SHARED,42364,42.61,40865
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,KITCHEN,NONE,25144,25.29,23973
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,BATH,SEPARATE,35442,35.65,34197
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,BATH,SHARED,38753,38.98,37296
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,BATH,NONE,25218,25.37,24117
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,LATRINE,SEWER,3398,3.42,3299
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,LATRINE,SEPTIC TANK,5498,5.53,5259
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,LATRINE,OPEN DRAIN,10667,10.73,10178
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,LATRINE,PIT WITH SLAB,23941,24.08,22712
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,LATRINE,OTHER,23772,23.91,23170
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,OWNED,95610,96.17,LATRINE,NONE,32137,32.33,30992
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,KITCHEN,SEPARATE,31905,32.09,455
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,KITCHEN,SHARED,42364,42.61,883
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,KITCHEN,NONE,25144,25.29,119
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,BATH,SEPARATE,35442,35.65,463
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,BATH,SHARED,38753,38.98,783
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,BATH,NONE,25218,25.37,211
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,LATRINE,SEWER,3398,3.42,36
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,LATRINE,SEPTIC TANK,5498,5.53,38
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,LATRINE,OPEN DRAIN,10667,10.73,238
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,LATRINE,PIT WITH SLAB,23941,24.08,695
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,LATRINE,OTHER,23772,23.91,316
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENTED,1457,1.47,LATRINE,NONE,32137,32.33,134
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,KITCHEN,SEPARATE,31905,32.09,678
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,KITCHEN,SHARED,42364,42.61,616
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,KITCHEN,NONE,25144,25.29,1052
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,BATH,SEPARATE,35442,35.65,782
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,BATH,SHARED,38753,38.98,674
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,BATH,NONE,25218,25.37,890
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,LATRINE,SEWER,3398,3.42,63
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,LATRINE,SEPTIC TANK,5498,5.53,201
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,LATRINE,OPEN DRAIN,10667,10.73,251
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,LATRINE,PIT WITH SLAB,23941,24.08,534
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,LATRINE,OTHER,23772,23.91,286
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,RURAL,RENT FREE,2346,2.36,LATRINE,NONE,32137,32.33,1011
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,KITCHEN,SEPARATE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,KITCHEN,SHARED,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,KITCHEN,NONE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,BATH,SEPARATE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,BATH,SHARED,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,BATH,NONE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,LATRINE,SEWER,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,LATRINE,SEPTIC TANK,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,LATRINE,OPEN DRAIN,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,LATRINE,PIT WITH SLAB,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,LATRINE,OTHER,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,OWNED,NA,NA,LATRINE,NONE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,KITCHEN,SEPARATE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,KITCHEN,SHARED,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,KITCHEN,NONE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,BATH,SEPARATE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,BATH,SHARED,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,BATH,NONE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,LATRINE,SEWER,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,LATRINE,SEPTIC TANK,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,LATRINE,OPEN DRAIN,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,LATRINE,PIT WITH SLAB,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,LATRINE,OTHER,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENTED,NA,NA,LATRINE,NONE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,KITCHEN,SEPARATE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,KITCHEN,SHARED,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,KITCHEN,NONE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,BATH,SEPARATE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,BATH,SHARED,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,BATH,NONE,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,LATRINE,SEWER,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,LATRINE,SEPTIC TANK,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,LATRINE,OPEN DRAIN,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,LATRINE,PIT WITH SLAB,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,LATRINE,OTHER,NA,NA,NA
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,URBAN,RENT FREE,NA,NA,LATRINE,NONE,NA,NA,NA
