province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,1,2223,2.33,27992,29.28,797
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,1,10362,10.84,27992,29.28,2585
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,5-10 YEARS,1,39478,41.29,27992,29.28,10549
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,11-50 YEARS,1,39750,41.58,27992,29.28,12699
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OVER 50 YEARS,1,3797,3.97,27992,29.28,1362
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2,2223,2.33,36294,37.96,586
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2,10362,10.84,36294,37.96,3923
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,5-10 YEARS,2,39478,41.29,36294,37.96,15822
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,11-50 YEARS,2,39750,41.58,36294,37.96,14599
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,OVER 50 YEARS,2,3797,3.97,36294,37.96,1364
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3,2223,2.33,17336,18.13,345
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,3,10362,10.84,17336,18.13,2103
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,5-10 YEARS,3,39478,41.29,17336,18.13,7162
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,11-50 YEARS,3,39750,41.58,17336,18.13,7030
