province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,INSIDE WATER,TAP,23546,24.63,1123
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,INSIDE WATER,ELECTRIC/HAND PUMP,132,0.14,7
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,INSIDE WATER,PROTECTED WELL,1103,1.15,51
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,INSIDE WATER,UN-PROTECTED WELL,2497,2.61,81
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,INSIDE WATER,OTHERS,44378,46.42,480
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,OUTSIDE WATER,TAP,684,0.72,1
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,OUTSIDE WATER,ELECTRIC/HAND PUMP,3,0,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,OUTSIDE WATER,PROTECTED WELL,84,0.09,1
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,OUTSIDE WATER,UN-PROTECTED WELL,71,0.07,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,OUTSIDE WATER,SPRING,9282,9.71,90
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,OUTSIDE WATER,CANAL/RIVER/POND,12639,13.22,352
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,OUTSIDE WATER,OTHERS,1191,1.25,37
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,COOKING FUEL,WOOD,92728,96.99,2107
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,COOKING FUEL,GAS,418,0.44,47
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,COOKING FUEL,KEROSENE OIL,260,0.27,8
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,COOKING FUEL,OTHERS,2204,2.31,61
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,LIGHTING SOURCE,ELECTRICITY,54580,57.09,1843
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,LIGHTING SOURCE,KEROSENE OIL,4158,4.35,93
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,LIGHTING SOURCE,GAS LAMP,734,0.77,37
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2223,2.33,LIGHTING SOURCE,OTHERS,36138,37.8,250
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,10362,10.84,INSIDE WATER,TAP,23546,24.63,3497
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,10362,10.84,INSIDE WATER,ELECTRIC/HAND PUMP,132,0.14,52
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,10362,10.84,INSIDE WATER,PROTECTED WELL,1103,1.15,125
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,10362,10.84,INSIDE WATER,UN-PROTECTED WELL,2497,2.61,317
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,10362,10.84,INSIDE WATER,OTHERS,44378,46.42,3962
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,10362,10.84,OUTSIDE WATER,TAP,684,0.72,161
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,10362,10.84,OUTSIDE WATER,ELECTRIC/HAND PUMP,3,0,1
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,10362,10.84,OUTSIDE WATER,PROTECTED WELL,84,0.09,1
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,10362,10.84,OUTSIDE WATER,UN-PROTECTED WELL,71,0.07,7
