province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,5820,6.09,BAKED BRICKS/BLOCKS/STONES,1294,1.35,522
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,5820,6.09,UNBAKED BRICKS/MUD,159,0.17,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,5820,6.09,WOOD/BAMBOO,619,0.65,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,5820,6.09,OTHERS,151,0.16,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,5820,6.09,BAKED BRICKS/BLOCKS/STONES,5162,5.4,1195
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,5820,6.09,UNBAKED BRICKS/MUD,1031,1.08,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,5820,6.09,WOOD/BAMBOO,3761,3.93,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,5820,6.09,OTHERS,408,0.43,0
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,5820,6.09,BAKED BRICKS/BLOCKS/STONES,20425,21.36,2529
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,5820,6.09,UNBAKED BRICKS/MUD,3530,3.69,0
