province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,1 PERSON,1,530,0.53,3.2,29654,29.83,6.3,219
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,2 PERSONS,1,2660,2.68,1.7,29654,29.83,6.3,1418
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,3 PERSONS,1,4120,4.14,1.8,29654,29.83,6.3,2052
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,4 PERSONS,1,7790,7.84,1.8,29654,29.83,6.3,3882
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,5 PERSONS,1,9710,9.77,2,29654,29.83,6.3,4059
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,6 PERSONS,1,11584,11.65,2,29654,29.83,6.3,4390
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,7 PERSONS,1,12489,12.56,2.1,29654,29.83,6.3,4359
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,8 PERSONS,1,12498,12.57,2.2,29654,29.83,6.3,3432
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,9 PERSONS,1,11385,11.45,2.5,29654,29.83,6.3,2281
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,26647,26.8,2.9,29654,29.83,6.3,3562
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,1 PERSON,2,530,0.53,3.2,37331,37.55,7.4,74
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,2 PERSONS,2,2660,2.68,1.7,37331,37.55,7.4,918
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,3 PERSONS,2,4120,4.14,1.8,37331,37.55,7.4,1424
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,4 PERSONS,2,7790,7.84,1.8,37331,37.55,7.4,2433
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,5 PERSONS,2,9710,9.77,2,37331,37.55,7.4,3588
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,6 PERSONS,2,11584,11.65,2,37331,37.55,7.4,4691
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,7 PERSONS,2,12489,12.56,2.1,37331,37.55,7.4,4630
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,8 PERSONS,2,12498,12.57,2.2,37331,37.55,7.4,4957
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,9 PERSONS,2,11385,11.45,2.5,37331,37.55,7.4,4732
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,26647,26.8,2.9,37331,37.55,7.4,9884
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,1 PERSON,3,530,0.53,3.2,17873,17.98,7.9,72
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,2 PERSONS,3,2660,2.68,1.7,17873,17.98,7.9,190
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,3 PERSONS,3,4120,4.14,1.8,17873,17.98,7.9,349
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,4 PERSONS,3,7790,7.84,1.8,17873,17.98,7.9,912
KHYBER PAKTUNKHWA,010,KOHISTAN DISTRICT,KOHISTAN DISTRICT,TOTAL,5 PERSONS,3,9710,9.77,2,17873,17.98,7.9,1195
