province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,NA,NA,NA,YES,HANGU DISTRICT,102502,50428,52068,6,53.83,71.67,37.35,16.67,11187,6108,1,7869,4462,0,1889,818,0,101871,631,71362,50481,5422,14935,40645
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,NA,NA,YES,HANGU TEHSIL,48801,23736,25063,2,62.1,78.94,46.84,0,5758,3435,0,4233,3108,0,1101,579,0,48436,365,34330,24751,2752,8049,20283
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,NA,YES,HANGU MC,48801,23736,25063,2,62.1,78.94,46.84,0,5758,3435,0,4233,3108,0,1101,579,0,48436,365,34330,24751,2752,8049,20283
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,YES,CHARGE NO 02,48801,23736,25063,2,62.1,78.94,46.84,0,5758,3435,0,4233,3108,0,1101,579,0,48436,365,34330,24751,2752,8049,20283
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 01,5670,2788,2882,0,56.38,74.35,39.96,0,734,375,0,372,334,0,54,7,0,5670,0,3764,2562,243,877,1810
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 02,14734,7141,7593,0,59.3,76.37,43.64,0,1616,996,0,1228,782,0,252,137,0,14693,41,10256,7368,799,2856,5750
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 03,6174,3020,3154,0,65.18,79.74,51.75,0,654,460,0,624,430,0,207,111,0,5856,318,4383,3282,370,989,2800
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 04,14129,6760,7367,2,64.89,82.6,49.79,0,1703,1039,0,1365,1001,0,334,173,0,14129,0,10064,7250,822,2056,6232
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 05,8094,4027,4067,0,63.55,79.72,47.99,0,1051,565,0,644,561,0,254,151,0,8088,6,5863,4289,518,1271,3691
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,NA,NA,YES,TALL TEHSIL,53701,26692,27005,4,46.17,65.06,28.4,25,5429,2673,1,3636,1354,0,788,239,0,53435,266,37032,25730,2670,6886,20362
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,DOABA TC,NA,YES,DOABA TC,21319,10567,10751,1,33.31,54.5,13.87,0,1466,396,0,1163,226,0,238,23,0,21211,108,14246,9844,985,1473,7659
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,DOABA TC,CHARGE NO 03,YES,CHARGE NO 03,21319,10567,10751,1,33.31,54.5,13.87,0,1466,396,0,1163,226,0,238,23,0,21211,108,14246,9844,985,1473,7659
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,DOABA TC,CHARGE NO 03,NO,CIRCLE NO 01,21319,10567,10751,1,33.31,54.5,13.87,0,1466,396,0,1163,226,0,238,23,0,21211,108,14246,9844,985,1473,7659
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,NA,YES,TALL MC,32382,16125,16254,3,54.22,71.52,37.67,33.33,3963,2277,1,2473,1128,0,550,216,0,32224,158,22786,15886,1685,5413,12703
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,CHARGE NO 02,YES,CHARGE NO 02,32382,16125,16254,3,54.22,71.52,37.67,33.33,3963,2277,1,2473,1128,0,550,216,0,32224,158,22786,15886,1685,5413,12703
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,CHARGE NO 02,NO,CIRCLE NO 01,8455,4231,4224,0,66.01,81.35,51.25,0,1198,830,0,835,479,0,207,108,0,8433,22,6354,4433,491,1657,3987
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,CHARGE NO 02,NO,CIRCLE NO 02,9294,4538,4754,2,59.18,79.28,40.91,50,1164,689,1,791,388,0,209,70,0,9294,0,6556,4711,512,1002,3536
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,CHARGE NO 02,NO,CIRCLE NO 03,14633,7356,7276,1,43.34,60.34,26.57,0,1601,758,0,847,261,0,134,38,0,14497,136,9876,6742,682,2754,5180
