province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,NA,NA,NA,YES,HANGU DISTRICT,9859,6744,1418,1697,7965,8529,4182,7899,9200,9538,9.73
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,NA,NA,YES,HANGU TEHSIL,4967,3672,701,594,3848,4915,3347,4242,4827,4898,9.4
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,NA,YES,HANGU MC,4967,3672,701,594,3848,4915,3347,4242,4827,4898,9.4
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,YES,CHARGE NO 02,4967,3672,701,594,3848,4915,3347,4242,4827,4898,9.4
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 01,411,305,92,14,182,406,281,285,388,404,12.52
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 02,1457,1072,145,240,1229,1449,1092,1198,1426,1438,9.72
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 03,695,554,49,92,606,693,358,627,668,690,8.67
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 04,1504,1148,233,123,1022,1484,1016,1364,1459,1473,8.96
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU MC,CHARGE NO 02,NO,CIRCLE NO 05,900,593,182,125,809,883,600,768,886,893,8.75
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,NA,NA,YES,TALL TEHSIL,4892,3072,717,1103,4117,3614,835,3657,4373,4640,10.06
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,DOABA TC,NA,YES,DOABA TC,1869,1382,206,281,1468,808,34,1493,1680,1752,10.41
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,DOABA TC,CHARGE NO 03,YES,CHARGE NO 03,1869,1382,206,281,1468,808,34,1493,1680,1752,10.41
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,DOABA TC,CHARGE NO 03,NO,CIRCLE NO 01,1869,1382,206,281,1468,808,34,1493,1680,1752,10.41
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,NA,YES,TALL MC,3023,1690,511,822,2649,2806,801,2164,2693,2888,9.84
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,CHARGE NO 02,YES,CHARGE NO 02,3023,1690,511,822,2649,2806,801,2164,2693,2888,9.84
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,CHARGE NO 02,NO,CIRCLE NO 01,846,463,169,214,774,840,387,484,633,825,8.92
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,CHARGE NO 02,NO,CIRCLE NO 02,968,576,190,202,889,966,353,883,956,967,9.23
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TALL MC,CHARGE NO 02,NO,CIRCLE NO 03,1209,651,152,406,986,1000,61,797,1104,1096,10.98
