province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,NA,NA,NA,YES,HANGU DISTRICT,NA,416309,198616,217664,29,40.98,67.21,18.91,41.38,43319,11527,8,26192,8719,2,4082,632,1,416007,302,280661,193235,22210,38341,154810,1576211
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,NA,NA,YES,HANGU TEHSIL,NA,221598,106089,115490,19,45.94,72.01,23.78,42.11,25453,8716,5,15441,5148,2,2226,408,1,221556,42,151260,104808,12152,18366,86904,1419600
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,NA,YES,HANGU QH,NA,221598,106089,115490,19,45.94,72.01,23.78,42.11,25453,8716,5,15441,5148,2,2226,408,1,221556,42,151260,104808,12152,18366,86904,1419600
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,BANDA JAT PC,YES,BANDA JAT PC,NA,17353,8279,9073,1,55.42,76.79,37.19,100,2052,1220,0,1411,615,0,291,94,1,17352,1,12177,8608,1051,2009,7158,1249851
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,BANDA JAT PC,NO,BAGHATO,0000016,6042,2928,3114,0,58.64,81.27,38.66,0,811,401,0,485,236,0,102,45,0,6042,0,4226,3020,361,1053,2495,54257
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,BANDA JAT PC,NO,CHAPPAR MINGO,0000019,567,258,309,0,23.51,47.46,3.33,0,58,6,0,5,1,0,2,0,0,567,0,387,282,40,96,246,967114
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,BANDA JAT PC,NO,HAJI KHEL,0000014,1581,721,860,0,69.55,84.32,58.26,0,138,167,0,153,95,0,47,19,0,1581,0,1133,824,111,235,740,89314
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,BANDA JAT PC,NO,LAKHTI BANDA,0000015,729,336,393,0,60.67,87.65,38.51,0,82,41,0,64,18,0,26,3,0,729,0,539,389,46,111,355,18519
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,BANDA JAT PC,NO,WARASTA,0000017,8434,4036,4397,1,52,73.1,34.01,100,963,605,0,704,265,0,114,27,1,8433,1,5892,4093,493,514,3322,120647
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,BARH ABBAS KHEL PC,YES,BARH ABBAS KHEL PC,NA,23313,11062,12249,2,35.6,64.29,12.08,0,2563,511,0,1240,264,0,138,13,0,23313,0,15676,10662,1230,1500,8412,16593
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,BARH ABBAS KHEL PC,NO,BALYAMIN,0000027,13633,6447,7185,1,34.39,63.54,10.56,0,1461,187,0,651,202,0,65,11,0,13633,0,9177,6331,738,573,4839,8967
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,BARH ABBAS KHEL PC,NO,BARH ABBAS KHEL,0000024,9680,4615,5064,1,37.3,65.35,14.25,0,1102,324,0,589,62,0,73,2,0,9680,0,6499,4331,492,927,3573,7626
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,HANGU PC,YES,HANGU PC,NA,34134,16479,17650,5,39.14,65.19,16.28,0,3912,1058,0,1889,558,0,282,29,0,34133,1,22627,15409,1725,1946,13007,19474
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,HANGU PC,NO,HANGU,0000011,34134,16479,17650,5,39.14,65.19,16.28,0,3912,1058,0,1889,558,0,282,29,0,34133,1,22627,15409,1725,1946,13007,19474
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,IBRAHIM ZAI PC,YES,IBRAHIM ZAI PC,NA,9958,4674,5284,0,68.38,87.24,53.11,0,1178,926,0,1109,651,0,269,63,0,9958,0,7249,5440,733,480,4687,12434
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,IBRAHIM ZAI PC,NO,BABAR MEEL,0000007,2618,1273,1345,0,74.52,90.17,60.37,0,381,194,0,232,58,0,42,6,0,2618,0,1864,1313,145,94,1048,2234
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,IBRAHIM ZAI PC,NO,IBRAHIM ZAI,0000006,7340,3401,3939,0,66.26,86.14,50.76,0,797,732,0,877,593,0,227,57,0,7340,0,5385,4127,588,386,3639,10200
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,KAHI PC,YES,KAHI PC,NA,26369,12624,13743,2,50.75,78.27,27.42,100,2874,453,1,1986,512,1,264,30,0,26369,0,17731,12071,1299,1142,9271,20487
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,KAHI PC,NO,KAHI,0000036,26369,12624,13743,2,50.75,78.27,27.42,100,2874,453,1,1986,512,1,264,30,0,26369,0,17731,12071,1299,1142,9271,20487
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,KHARASHA PC,YES,KHARASHA PC,NA,17992,8806,9185,1,45.6,73.39,20.74,100,2257,815,1,1384,288,0,234,40,0,17981,11,12261,8397,915,825,6953,3456
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,KHARASHA PC,NO,KACH,0000008,7876,3855,4021,0,38.98,67.41,13.96,0,943,225,0,564,112,0,104,15,0,7876,0,5357,3685,409,712,3008,1870
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,KHARASHA PC,NO,KHALIFA BAND,0000010,352,175,177,0,46.31,78.15,16,0,49,15,0,37,3,0,5,0,0,352,0,244,167,18,10,132,50
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,KHARASHA PC,NO,KHARASHA,0000012,1680,825,855,0,53.47,75,34.55,0,200,99,0,107,40,0,14,6,0,1680,0,1137,821,84,2,682,205
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,HANGU QH,KHARASHA PC,NO,MARDU KHEL,0000013,2931,1377,1554,0,60.29,79.31,44.51,0,384,344,0,272,110,0,54,19,0,2931,0,1982,1378,160,3,1198,238
