province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,9734,26.49,BAKED BRICKS/BLOCKS/STONES,323,0.88,152
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,9734,26.49,UNBAKED BRICKS/MUD,174,0.47,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,9734,26.49,WOOD/BAMBOO,30,0.08,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,9734,26.49,OTHERS,28,0.08,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,9734,26.49,BAKED BRICKS/BLOCKS/STONES,1776,4.83,835
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,9734,26.49,UNBAKED BRICKS/MUD,408,1.11,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,9734,26.49,WOOD/BAMBOO,47,0.13,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,9734,26.49,OTHERS,65,0.18,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,9734,26.49,BAKED BRICKS/BLOCKS/STONES,4439,12.08,1865
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,9734,26.49,UNBAKED BRICKS/MUD,1532,4.17,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,9734,26.49,WOOD/BAMBOO,131,0.36,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,9734,26.49,OTHERS,184,0.5,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,9734,26.49,BAKED BRICKS/BLOCKS/STONES,19051,51.84,6635
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,9734,26.49,UNBAKED BRICKS/MUD,5693,15.49,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,9734,26.49,WOOD/BAMBOO,504,1.37,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,9734,26.49,OTHERS,668,1.82,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,9734,26.49,BAKED BRICKS/BLOCKS/STONES,1003,2.73,247
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,9734,26.49,UNBAKED BRICKS/MUD,600,1.63,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,9734,26.49,WOOD/BAMBOO,55,0.15,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,9734,26.49,OTHERS,36,0.1,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1332,3.62,BAKED BRICKS/BLOCKS/STONES,323,0.88,10
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1332,3.62,UNBAKED BRICKS/MUD,174,0.47,4
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1332,3.62,WOOD/BAMBOO,30,0.08,2
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1332,3.62,OTHERS,28,0.08,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1332,3.62,BAKED BRICKS/BLOCKS/STONES,1776,4.83,47
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1332,3.62,UNBAKED BRICKS/MUD,408,1.11,63
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1332,3.62,WOOD/BAMBOO,47,0.13,5
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1332,3.62,OTHERS,65,0.18,1
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1332,3.62,BAKED BRICKS/BLOCKS/STONES,4439,12.08,131
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1332,3.62,UNBAKED BRICKS/MUD,1532,4.17,105
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1332,3.62,WOOD/BAMBOO,131,0.36,5
