province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,1 PERSON,1,475,1.01,2.26,5192,11.06,5.53,229
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,2 PERSONS,1,1329,2.83,2.15,5192,11.06,5.53,547
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,3 PERSONS,1,1778,3.79,2.3,5192,11.06,5.53,600
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,4 PERSONS,1,2514,5.36,2.44,5192,11.06,5.53,684
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 PERSONS,1,3615,7.7,2.55,5192,11.06,5.53,797
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,6 PERSONS,1,4300,9.16,2.78,5192,11.06,5.53,706
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,7 PERSONS,1,4308,9.18,2.96,5192,11.06,5.53,566
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,8 PERSONS,1,4177,8.9,3.14,5192,11.06,5.53,428
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,9 PERSONS,1,3589,7.65,3.39,5192,11.06,5.53,240
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,20855,44.43,4.71,5192,11.06,5.53,395
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,1 PERSON,2,475,1.01,2.26,10576,22.53,7.18,107
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,2 PERSONS,2,1329,2.83,2.15,10576,22.53,7.18,438
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,3 PERSONS,2,1778,3.79,2.3,10576,22.53,7.18,598
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,4 PERSONS,2,2514,5.36,2.44,10576,22.53,7.18,901
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 PERSONS,2,3615,7.7,2.55,10576,22.53,7.18,1325
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,6 PERSONS,2,4300,9.16,2.78,10576,22.53,7.18,1585
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,7 PERSONS,2,4308,9.18,2.96,10576,22.53,7.18,1393
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,8 PERSONS,2,4177,8.9,3.14,10576,22.53,7.18,1277
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,9 PERSONS,2,3589,7.65,3.39,10576,22.53,7.18,918
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,20855,44.43,4.71,10576,22.53,7.18,2034
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,1 PERSON,3,475,1.01,2.26,10115,21.55,9.18,56
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,2 PERSONS,3,1329,2.83,2.15,10115,21.55,9.18,160
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,3 PERSONS,3,1778,3.79,2.3,10115,21.55,9.18,306
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,4 PERSONS,3,2514,5.36,2.44,10115,21.55,9.18,485
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 PERSONS,3,3615,7.7,2.55,10115,21.55,9.18,821
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,6 PERSONS,3,4300,9.16,2.78,10115,21.55,9.18,958
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,7 PERSONS,3,4308,9.18,2.96,10115,21.55,9.18,1122
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,8 PERSONS,3,4177,8.9,3.14,10115,21.55,9.18,1110
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,9 PERSONS,3,3589,7.65,3.39,10115,21.55,9.18,1021
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,20855,44.43,4.71,10115,21.55,9.18,4076
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,1 PERSON,4,475,1.01,2.26,8272,17.62,11.13,27
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,2 PERSONS,4,1329,2.83,2.15,8272,17.62,11.13,86
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,3 PERSONS,4,1778,3.79,2.3,8272,17.62,11.13,142
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,4 PERSONS,4,2514,5.36,2.44,8272,17.62,11.13,244
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 PERSONS,4,3615,7.7,2.55,8272,17.62,11.13,371
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,6 PERSONS,4,4300,9.16,2.78,8272,17.62,11.13,587
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,7 PERSONS,4,4308,9.18,2.96,8272,17.62,11.13,687
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,8 PERSONS,4,4177,8.9,3.14,8272,17.62,11.13,714
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,9 PERSONS,4,3589,7.65,3.39,8272,17.62,11.13,725
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,20855,44.43,4.71,8272,17.62,11.13,4689
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,1 PERSON,5,475,1.01,2.26,4835,10.3,13.03,24
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,2 PERSONS,5,1329,2.83,2.15,4835,10.3,13.03,45
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,3 PERSONS,5,1778,3.79,2.3,4835,10.3,13.03,60
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,4 PERSONS,5,2514,5.36,2.44,4835,10.3,13.03,100
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,5 PERSONS,5,3615,7.7,2.55,4835,10.3,13.03,157
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,6 PERSONS,5,4300,9.16,2.78,4835,10.3,13.03,217
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,7 PERSONS,5,4308,9.18,2.96,4835,10.3,13.03,262
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,8 PERSONS,5,4177,8.9,3.14,4835,10.3,13.03,301
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,9 PERSONS,5,3589,7.65,3.39,4835,10.3,13.03,327
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,20855,44.43,4.71,4835,10.3,13.03,3342
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,1 PERSON,6,475,1.01,2.26,3141,6.69,14.49,9
