province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,1097,518811,249044,269732,35,92.33,472.94,19.76,10.29,314529,2.66
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,NA,416309,198616,217664,29,91.25,NA,NA,10.44,250312,2.71
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,NA,102502,50428,52068,6,96.85,NA,NA,9.73,64217,2.49
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,669,270399,129825,140553,21,92.37,404.18,18.05,10.07,163117,2.69
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,RURAL,NA,221598,106089,115490,19,91.86,NA,NA,10.24,132095,2.76
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,URBAN,NA,48801,23736,25063,2,94.71,NA,NA,9.4,31022,2.41
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,TOTAL,428,248412,119219,129179,14,92.29,580.4,21.62,10.53,151412,2.64
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,RURAL,NA,194711,92527,102174,10,90.56,NA,NA,10.67,118217,2.66
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,TALL TEHSIL,URBAN,NA,53701,26692,27005,4,98.84,NA,NA,10.06,33195,2.56
