province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,69559,96.33,WALL,BAKED BRICKS/BLOCKS/STONES,51557,71.4,49481
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,69559,96.33,WALL,UNBAKED BRICKS/MUD,16198,22.43,15736
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,69559,96.33,WALL,WOOD/BAMBOO,2218,3.07,2177
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,69559,96.33,WALL,OTHERS,2234,3.09,2165
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,69559,96.33,ROOF,RCC/RBC,1695,2.35,1486
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,69559,96.33,ROOF,CEMENT/IRON SHEETS,1509,2.09,1469
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,69559,96.33,ROOF,GARDER/T.IRON,52738,73.04,50768
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,69559,96.33,ROOF,WOOD/BAMBOO,13706,18.98,13353
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,69559,96.33,ROOF,OTHERS,2559,3.54,2483
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2024,2.8,WALL,BAKED BRICKS/BLOCKS/STONES,51557,71.4,1659
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2024,2.8,WALL,UNBAKED BRICKS/MUD,16198,22.43,297
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2024,2.8,WALL,WOOD/BAMBOO,2218,3.07,24
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2024,2.8,WALL,OTHERS,2234,3.09,44
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2024,2.8,ROOF,RCC/RBC,1695,2.35,157
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2024,2.8,ROOF,CEMENT/IRON SHEETS,1509,2.09,31
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2024,2.8,ROOF,GARDER/T.IRON,52738,73.04,1620
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2024,2.8,ROOF,WOOD/BAMBOO,13706,18.98,169
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2024,2.8,ROOF,OTHERS,2559,3.54,47
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,624,0.86,WALL,BAKED BRICKS/BLOCKS/STONES,51557,71.4,417
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,624,0.86,WALL,UNBAKED BRICKS/MUD,16198,22.43,165
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,624,0.86,WALL,WOOD/BAMBOO,2218,3.07,17
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,624,0.86,WALL,OTHERS,2234,3.09,25
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,624,0.86,ROOF,RCC/RBC,1695,2.35,52
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,624,0.86,ROOF,CEMENT/IRON SHEETS,1509,2.09,9
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,624,0.86,ROOF,GARDER/T.IRON,52738,73.04,350
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,624,0.86,ROOF,WOOD/BAMBOO,13706,18.98,184
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,624,0.86,ROOF,OTHERS,2559,3.54,29
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OWNED,65135,97.33,WALL,BAKED BRICKS/BLOCKS/STONES,46865,70.03,45515
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OWNED,65135,97.33,WALL,UNBAKED BRICKS/MUD,15699,23.46,15350
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OWNED,65135,97.33,WALL,WOOD/BAMBOO,2195,3.28,2160
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OWNED,65135,97.33,WALL,OTHERS,2161,3.23,2110
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OWNED,65135,97.33,ROOF,RCC/RBC,1273,1.9,1194
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OWNED,65135,97.33,ROOF,CEMENT/IRON SHEETS,1398,2.09,1367
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OWNED,65135,97.33,ROOF,GARDER/T.IRON,48213,72.05,46923
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OWNED,65135,97.33,ROOF,WOOD/BAMBOO,13552,20.25,13225
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OWNED,65135,97.33,ROOF,OTHERS,2484,3.71,2426
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENTED,1208,1.81,WALL,BAKED BRICKS/BLOCKS/STONES,46865,70.03,971
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENTED,1208,1.81,WALL,UNBAKED BRICKS/MUD,15699,23.46,187
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENTED,1208,1.81,WALL,WOOD/BAMBOO,2195,3.28,19
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENTED,1208,1.81,WALL,OTHERS,2161,3.23,31
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENTED,1208,1.81,ROOF,RCC/RBC,1273,1.9,44
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENTED,1208,1.81,ROOF,CEMENT/IRON SHEETS,1398,2.09,22
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENTED,1208,1.81,ROOF,GARDER/T.IRON,48213,72.05,960
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENTED,1208,1.81,ROOF,WOOD/BAMBOO,13552,20.25,148
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENTED,1208,1.81,ROOF,OTHERS,2484,3.71,34
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENT FREE,577,0.86,WALL,BAKED BRICKS/BLOCKS/STONES,46865,70.03,379
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENT FREE,577,0.86,WALL,UNBAKED BRICKS/MUD,15699,23.46,162
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENT FREE,577,0.86,WALL,WOOD/BAMBOO,2195,3.28,16
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENT FREE,577,0.86,WALL,OTHERS,2161,3.23,20
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENT FREE,577,0.86,ROOF,RCC/RBC,1273,1.9,35
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENT FREE,577,0.86,ROOF,CEMENT/IRON SHEETS,1398,2.09,9
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENT FREE,577,0.86,ROOF,GARDER/T.IRON,48213,72.05,330
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENT FREE,577,0.86,ROOF,WOOD/BAMBOO,13552,20.25,179
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,RENT FREE,577,0.86,ROOF,OTHERS,2484,3.71,24
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OWNED,4424,83.68,WALL,BAKED BRICKS/BLOCKS/STONES,4692,88.75,3966
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OWNED,4424,83.68,WALL,UNBAKED BRICKS/MUD,499,9.44,386
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OWNED,4424,83.68,WALL,WOOD/BAMBOO,23,0.44,17
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OWNED,4424,83.68,WALL,OTHERS,73,1.38,55
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OWNED,4424,83.68,ROOF,RCC/RBC,422,7.98,292
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OWNED,4424,83.68,ROOF,CEMENT/IRON SHEETS,111,2.1,102
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OWNED,4424,83.68,ROOF,GARDER/T.IRON,4525,85.59,3845
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OWNED,4424,83.68,ROOF,WOOD/BAMBOO,154,2.91,128
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OWNED,4424,83.68,ROOF,OTHERS,75,1.42,57
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENTED,816,15.43,WALL,BAKED BRICKS/BLOCKS/STONES,4692,88.75,688
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENTED,816,15.43,WALL,UNBAKED BRICKS/MUD,499,9.44,110
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENTED,816,15.43,WALL,WOOD/BAMBOO,23,0.44,5
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENTED,816,15.43,WALL,OTHERS,73,1.38,13
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENTED,816,15.43,ROOF,RCC/RBC,422,7.98,113
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENTED,816,15.43,ROOF,CEMENT/IRON SHEETS,111,2.1,9
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENTED,816,15.43,ROOF,GARDER/T.IRON,4525,85.59,660
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENTED,816,15.43,ROOF,WOOD/BAMBOO,154,2.91,21
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENTED,816,15.43,ROOF,OTHERS,75,1.42,13
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENT FREE,47,0.89,WALL,BAKED BRICKS/BLOCKS/STONES,4692,88.75,38
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENT FREE,47,0.89,WALL,UNBAKED BRICKS/MUD,499,9.44,3
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENT FREE,47,0.89,WALL,WOOD/BAMBOO,23,0.44,1
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENT FREE,47,0.89,WALL,OTHERS,73,1.38,5
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENT FREE,47,0.89,ROOF,RCC/RBC,422,7.98,17
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENT FREE,47,0.89,ROOF,CEMENT/IRON SHEETS,111,2.1,0
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENT FREE,47,0.89,ROOF,GARDER/T.IRON,4525,85.59,20
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENT FREE,47,0.89,ROOF,WOOD/BAMBOO,154,2.91,5
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,RENT FREE,47,0.89,ROOF,OTHERS,75,1.42,5
