province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1390,2,WALL,BAKED BRICKS/BLOCKS/STONES,49481,71.14,1022
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1390,2,WALL,UNBAKED BRICKS/MUD,15736,22.62,201
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1390,2,WALL,WOOD/BAMBOO,2177,3.13,107
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1390,2,WALL,OTHERS,2165,3.11,60
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1390,2,ROOF,RCC/RBC,1486,2.14,104
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1390,2,ROOF,CEMENT/IRON SHEETS,1469,2.11,57
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1390,2,ROOF,GARDER/T.IRON,50768,72.99,935
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1390,2,ROOF,WOOD/BAMBOO,13353,19.2,235
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1390,2,ROOF,OTHERS,2483,3.57,59
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6461,9.29,WALL,BAKED BRICKS/BLOCKS/STONES,49481,71.14,4739
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6461,9.29,WALL,UNBAKED BRICKS/MUD,15736,22.62,1382
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6461,9.29,WALL,WOOD/BAMBOO,2177,3.13,178
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6461,9.29,WALL,OTHERS,2165,3.11,162
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6461,9.29,ROOF,RCC/RBC,1486,2.14,327
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6461,9.29,ROOF,CEMENT/IRON SHEETS,1469,2.11,584
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6461,9.29,ROOF,GARDER/T.IRON,50768,72.99,4712
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6461,9.29,ROOF,WOOD/BAMBOO,13353,19.2,633
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6461,9.29,ROOF,OTHERS,2483,3.57,205
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,18979,27.28,WALL,BAKED BRICKS/BLOCKS/STONES,49481,71.14,14874
