province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,1,69559,96.33,6138,8.5,5814
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,1,2024,2.8,6138,8.5,210
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,1,624,0.86,6138,8.5,114
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,2,69559,96.33,14573,20.18,13642
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,2,2024,2.8,14573,20.18,750
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,2,624,0.86,14573,20.18,181
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,3,69559,96.33,16886,23.39,16137
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,3,2024,2.8,16886,23.39,591
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,3,624,0.86,16886,23.39,158
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,4,69559,96.33,13704,18.98,13344
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,4,2024,2.8,13704,18.98,272
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,4,624,0.86,13704,18.98,88
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,5,69559,96.33,8198,11.35,8064
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,5,2024,2.8,8198,11.35,100
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,5,624,0.86,8198,11.35,34
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,6,69559,96.33,5207,7.21,5135
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,6,2024,2.8,5207,7.21,51
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,6,624,0.86,5207,7.21,21
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,7,69559,96.33,2691,3.73,2668
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,7,2024,2.8,2691,3.73,19
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,7,624,0.86,2691,3.73,4
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OWNED,8,69559,96.33,1859,2.57,1835
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENTED,8,2024,2.8,1859,2.57,13
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,RENT FREE,8,624,0.86,1859,2.57,11
