province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,4 PERSONS,5,4033,5.59,2.55,8198,11.35,11.26,169
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5 PERSONS,5,5740,7.95,2.78,8198,11.35,11.26,315
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,6 PERSONS,5,7130,9.87,2.99,8198,11.35,11.26,489
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,7 PERSONS,5,7750,10.73,3.23,8198,11.35,11.26,659
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,8 PERSONS,5,7519,10.41,3.46,8198,11.35,11.26,763
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,9 PERSONS,5,6415,8.88,3.69,8198,11.35,11.26,771
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,27778,38.47,4.96,8198,11.35,11.26,4834
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,1 PERSON,6,711,0.98,2.18,5207,7.21,12.77,14
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,2 PERSONS,6,2190,3.03,2.14,5207,7.21,12.77,23
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,3 PERSONS,6,2941,4.07,2.38,5207,7.21,12.77,49
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,4 PERSONS,6,4033,5.59,2.55,5207,7.21,12.77,70
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5 PERSONS,6,5740,7.95,2.78,5207,7.21,12.77,143
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,6 PERSONS,6,7130,9.87,2.99,5207,7.21,12.77,214
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,7 PERSONS,6,7750,10.73,3.23,5207,7.21,12.77,315
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,8 PERSONS,6,7519,10.41,3.46,5207,7.21,12.77,403
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,9 PERSONS,6,6415,8.88,3.69,5207,7.21,12.77,377
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,10 PERSONS AND ABOVE,6,27778,38.47,4.96,5207,7.21,12.77,3599
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,1 PERSON,7,711,0.98,2.18,2691,3.73,14.02,4
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,2 PERSONS,7,2190,3.03,2.14,2691,3.73,14.02,18
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,3 PERSONS,7,2941,4.07,2.38,2691,3.73,14.02,23
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,4 PERSONS,7,4033,5.59,2.55,2691,3.73,14.02,37
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5 PERSONS,7,5740,7.95,2.78,2691,3.73,14.02,71
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,6 PERSONS,7,7130,9.87,2.99,2691,3.73,14.02,96
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,7 PERSONS,7,7750,10.73,3.23,2691,3.73,14.02,119
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,8 PERSONS,7,7519,10.41,3.46,2691,3.73,14.02,142
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,9 PERSONS,7,6415,8.88,3.69,2691,3.73,14.02,186
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,10 PERSONS AND ABOVE,7,27778,38.47,4.96,2691,3.73,14.02,1995
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,1 PERSON,8,711,0.98,2.18,1859,2.57,15.76,2
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,2 PERSONS,8,2190,3.03,2.14,1859,2.57,15.76,14
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,3 PERSONS,8,2941,4.07,2.38,1859,2.57,15.76,9
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,4 PERSONS,8,4033,5.59,2.55,1859,2.57,15.76,23
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5 PERSONS,8,5740,7.95,2.78,1859,2.57,15.76,31
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,6 PERSONS,8,7130,9.87,2.99,1859,2.57,15.76,41
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,7 PERSONS,8,7750,10.73,3.23,1859,2.57,15.76,68
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,8 PERSONS,8,7519,10.41,3.46,1859,2.57,15.76,80
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,9 PERSONS,8,6415,8.88,3.69,1859,2.57,15.76,78
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,10 PERSONS AND ABOVE,8,27778,38.47,4.96,1859,2.57,15.76,1513
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,1 PERSON,9 AND MORE,711,0.98,2.18,2951,4.09,18.22,15
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,2 PERSONS,9 AND MORE,2190,3.03,2.14,2951,4.09,18.22,14
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,3 PERSONS,9 AND MORE,2941,4.07,2.38,2951,4.09,18.22,27
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,4 PERSONS,9 AND MORE,4033,5.59,2.55,2951,4.09,18.22,28
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5 PERSONS,9 AND MORE,5740,7.95,2.78,2951,4.09,18.22,37
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,6 PERSONS,9 AND MORE,7130,9.87,2.99,2951,4.09,18.22,57
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,7 PERSONS,9 AND MORE,7750,10.73,3.23,2951,4.09,18.22,63
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,8 PERSONS,9 AND MORE,7519,10.41,3.46,2951,4.09,18.22,96
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,9 PERSONS,9 AND MORE,6415,8.88,3.69,2951,4.09,18.22,127
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,10 PERSONS AND ABOVE,9 AND MORE,27778,38.47,4.96,2951,4.09,18.22,2487
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,1 PERSON,1,666,1,2.15,5900,8.82,5,317
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,2 PERSONS,1,2080,3.11,2.12,5900,8.82,5,831
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,3 PERSONS,1,2742,4.1,2.38,5900,8.82,5,837
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,4 PERSONS,1,3737,5.58,2.53,5900,8.82,5,844
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5 PERSONS,1,5264,7.87,2.77,5900,8.82,5,887
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,6 PERSONS,1,6559,9.8,2.99,5900,8.82,5,754
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,7 PERSONS,1,7140,10.67,3.22,5900,8.82,5,521
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,8 PERSONS,1,6969,10.41,3.46,5900,8.82,5,350
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,9 PERSONS,1,5963,8.91,3.68,5900,8.82,5,220
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,10 PERSONS AND ABOVE,1,25800,38.55,4.95,5900,8.82,5,339
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,1 PERSON,2,666,1,2.15,13515,20.2,6.66,167
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,2 PERSONS,2,2080,3.11,2.12,13515,20.2,6.66,690
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,3 PERSONS,2,2742,4.1,2.38,13515,20.2,6.66,932
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,4 PERSONS,2,3737,5.58,2.53,13515,20.2,6.66,1344
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5 PERSONS,2,5264,7.87,2.77,13515,20.2,6.66,1724
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,6 PERSONS,2,6559,9.8,2.99,13515,20.2,6.66,2030
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,7 PERSONS,2,7140,10.67,3.22,13515,20.2,6.66,1966
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,8 PERSONS,2,6969,10.41,3.46,13515,20.2,6.66,1621
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,9 PERSONS,2,5963,8.91,3.68,13515,20.2,6.66,1143
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,10 PERSONS AND ABOVE,2,25800,38.55,4.95,13515,20.2,6.66,1898
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,1 PERSON,3,666,1,2.15,15495,23.15,8.18,80
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,2 PERSONS,3,2080,3.11,2.12,15495,23.15,8.18,294
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,3 PERSONS,3,2742,4.1,2.38,15495,23.15,8.18,524
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,4 PERSONS,3,3737,5.58,2.53,15495,23.15,8.18,862
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5 PERSONS,3,5264,7.87,2.77,15495,23.15,8.18,1417
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,6 PERSONS,3,6559,9.8,2.99,15495,23.15,8.18,1856
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,7 PERSONS,3,7140,10.67,3.22,15495,23.15,8.18,2133
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,8 PERSONS,3,6969,10.41,3.46,15495,23.15,8.18,2092
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,9 PERSONS,3,5963,8.91,3.68,15495,23.15,8.18,1743
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,10 PERSONS AND ABOVE,3,25800,38.55,4.95,15495,23.15,8.18,4494
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,1 PERSON,4,666,1,2.15,12650,18.9,9.68,52
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,2 PERSONS,4,2080,3.11,2.12,12650,18.9,9.68,147
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,3 PERSONS,4,2742,4.1,2.38,12650,18.9,9.68,230
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,4 PERSONS,4,3737,5.58,2.53,12650,18.9,9.68,385
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5 PERSONS,4,5264,7.87,2.77,12650,18.9,9.68,687
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,6 PERSONS,4,6559,9.8,2.99,12650,18.9,9.68,1085
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,7 PERSONS,4,7140,10.67,3.22,12650,18.9,9.68,1407
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,8 PERSONS,4,6969,10.41,3.46,12650,18.9,9.68,1520
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,9 PERSONS,4,5963,8.91,3.68,12650,18.9,9.68,1429
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,10 PERSONS AND ABOVE,4,25800,38.55,4.95,12650,18.9,9.68,5708
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,1 PERSON,5,666,1,2.15,7588,11.34,11.27,18
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,2 PERSONS,5,2080,3.11,2.12,7588,11.34,11.27,55
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,3 PERSONS,5,2742,4.1,2.38,7588,11.34,11.27,113
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,4 PERSONS,5,3737,5.58,2.53,7588,11.34,11.27,156
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5 PERSONS,5,5264,7.87,2.77,7588,11.34,11.27,285
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,6 PERSONS,5,6559,9.8,2.99,7588,11.34,11.27,459
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,7 PERSONS,5,7140,10.67,3.22,7588,11.34,11.27,595
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,8 PERSONS,5,6969,10.41,3.46,7588,11.34,11.27,716
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,9 PERSONS,5,5963,8.91,3.68,7588,11.34,11.27,713
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,10 PERSONS AND ABOVE,5,25800,38.55,4.95,7588,11.34,11.27,4478
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,1 PERSON,6,666,1,2.15,4810,7.19,12.75,12
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,2 PERSONS,6,2080,3.11,2.12,4810,7.19,12.75,20
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,3 PERSONS,6,2742,4.1,2.38,4810,7.19,12.75,47
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,4 PERSONS,6,3737,5.58,2.53,4810,7.19,12.75,64
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5 PERSONS,6,5264,7.87,2.77,4810,7.19,12.75,131
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,6 PERSONS,6,6559,9.8,2.99,4810,7.19,12.75,198
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,7 PERSONS,6,7140,10.67,3.22,4810,7.19,12.75,292
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,8 PERSONS,6,6969,10.41,3.46,4810,7.19,12.75,376
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,9 PERSONS,6,5963,8.91,3.68,4810,7.19,12.75,354
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,10 PERSONS AND ABOVE,6,25800,38.55,4.95,4810,7.19,12.75,3316
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,1 PERSON,7,666,1,2.15,2494,3.73,14.03,4
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,2 PERSONS,7,2080,3.11,2.12,2494,3.73,14.03,16
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,3 PERSONS,7,2742,4.1,2.38,2494,3.73,14.03,23
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,4 PERSONS,7,3737,5.58,2.53,2494,3.73,14.03,35
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5 PERSONS,7,5264,7.87,2.77,2494,3.73,14.03,69
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,6 PERSONS,7,6559,9.8,2.99,2494,3.73,14.03,89
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,7 PERSONS,7,7140,10.67,3.22,2494,3.73,14.03,106
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,8 PERSONS,7,6969,10.41,3.46,2494,3.73,14.03,130
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,9 PERSONS,7,5963,8.91,3.68,2494,3.73,14.03,172
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,10 PERSONS AND ABOVE,7,25800,38.55,4.95,2494,3.73,14.03,1850
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,1 PERSON,8,666,1,2.15,1697,2.54,15.75,2
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,2 PERSONS,8,2080,3.11,2.12,1697,2.54,15.75,14
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,3 PERSONS,8,2742,4.1,2.38,1697,2.54,15.75,9
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,4 PERSONS,8,3737,5.58,2.53,1697,2.54,15.75,23
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5 PERSONS,8,5264,7.87,2.77,1697,2.54,15.75,28
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,6 PERSONS,8,6559,9.8,2.99,1697,2.54,15.75,35
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,7 PERSONS,8,7140,10.67,3.22,1697,2.54,15.75,62
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,8 PERSONS,8,6969,10.41,3.46,1697,2.54,15.75,73
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,9 PERSONS,8,5963,8.91,3.68,1697,2.54,15.75,73
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,10 PERSONS AND ABOVE,8,25800,38.55,4.95,1697,2.54,15.75,1378
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,1 PERSON,9 AND MORE,666,1,2.15,2771,4.14,18.27,14
