province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,119,ALL SEXES,654276
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,119,MALE,322688
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,119,FEMALE,331546
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,119,TRANSGENDER,42
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"5,000 AND ABOVE",36,ALL SEXES,499116
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"5,000 AND ABOVE",36,MALE,247115
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"5,000 AND ABOVE",36,FEMALE,251977
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"5,000 AND ABOVE",36,TRANSGENDER,24
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"2,000 - 4,999",32,ALL SEXES,105891
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"2,000 - 4,999",32,MALE,51455
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"2,000 - 4,999",32,FEMALE,54424
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"2,000 - 4,999",32,TRANSGENDER,12
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"1,000 - 1,999",25,ALL SEXES,37215
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"1,000 - 1,999",25,MALE,18229
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"1,000 - 1,999",25,FEMALE,18980
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,"1,000 - 1,999",25,TRANSGENDER,6
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,500 - 999,12,ALL SEXES,8923
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,500 - 999,12,MALE,4409
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,500 - 999,12,FEMALE,4514
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,500 - 999,12,TRANSGENDER,0
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,200 - 499,9,ALL SEXES,2854
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,200 - 499,9,MALE,1333
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,200 - 499,9,FEMALE,1521
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,200 - 499,9,TRANSGENDER,0
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,LESS THAN 200,4,ALL SEXES,277
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,LESS THAN 200,4,MALE,147
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,LESS THAN 200,4,FEMALE,130
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,LESS THAN 200,4,TRANSGENDER,0
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,UN-INHABITED,1,ALL SEXES,0
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,UN-INHABITED,1,MALE,0
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,UN-INHABITED,1,FEMALE,0
