province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,NA,NA,NA,YES,KARAK DISTRICT,NA,66920,43705,9477,13738,30010,51375,19279,62201,60321,49054,9.38
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,NA,NA,YES,BANDA DAUD SHAH TEHSIL,NA,16624,11214,2231,3179,5564,14878,9750,14751,14385,11012,9.03
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,NA,YES,B.D.SHAH QH,NA,10792,7420,1497,1875,4808,10057,9736,9377,9465,7811,9.02
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,GURGURI PC,YES,GURGURI PC,NA,1447,1153,149,145,591,1437,1411,1282,1291,986,10.22
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,GURGURI PC,NO,AMANKOT,0000044,166,41,38,87,5,165,157,157,162,125,11.46
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,GURGURI PC,NO,GURGURI,0000045,1281,1112,111,58,586,1272,1254,1125,1129,861,10.05
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,YES,ISAK KHUMARI PC,NA,1033,820,98,115,384,980,918,998,1003,930,10.91
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,NO,BAND BE CHARAGH,0000153,3,2,1,0,1,0,3,3,3,0,7.33
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,NO,BERGI,0000161,99,94,4,1,97,94,97,95,96,97,13.05
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,NO,CHALL,0000162,52,21,9,22,34,50,9,52,49,41,12.87
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,NO,HAYAT ABAD,0000164,66,63,0,3,16,66,65,66,65,66,12.27
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,NO,HILALA,0000163,158,138,12,8,137,151,150,155,149,155,9.94
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,NO,ISAK,0000166,227,199,22,6,28,218,213,214,225,208,8.97
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,NO,KHUMARI,0000151,322,256,44,22,31,304,278,308,314,289,11.52
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,NO,RAKH MIRANDI,0000159,1,1,0,0,0,0,0,1,1,0,1
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,ISAK KHUMARI PC,NO,URMAR,0000152,105,46,6,53,40,97,103,104,101,74,11.02
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,JATTA ISMAIL KHEL PC,YES,JATTA ISMAIL KHEL PC,NA,1705,999,411,295,220,1645,1558,1440,1454,1019,9.07
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,JATTA ISMAIL KHEL PC,NO,ALI KHAN KHEL,0000126,178,172,6,0,23,178,138,173,177,175,7.83
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,JATTA ISMAIL KHEL PC,NO,BOZA,0000121,144,25,10,109,1,141,112,144,142,21,9.32
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,JATTA ISMAIL KHEL PC,NO,CHAKHTO,0000120,33,26,0,7,27,26,33,33,29,27,8.45
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,JATTA ISMAIL KHEL PC,NO,JATTA ISMAIL KHEL,0000127,724,609,50,65,143,702,679,552,604,547,8.35
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,JATTA ISMAIL KHEL PC,NO,KHAJOBI,0000124,39,0,3,36,11,39,13,39,39,2,8.9
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,JATTA ISMAIL KHEL PC,NO,SANDA KHRAI,0000122,96,85,2,9,0,94,95,96,95,96,11.8
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,JATTA ISMAIL KHEL PC,NO,SANDA KHURM,0000123,345,82,197,66,13,329,342,257,222,134,9.78
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,JATTA ISMAIL KHEL PC,NO,ZANAKA,0000125,146,0,143,3,2,136,146,146,146,17,10.63
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MAKORI PC,YES,MAKORI PC,NA,2355,1328,341,686,972,2185,1800,1708,1783,1469,8.29
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MAKORI PC,NO,CHISHMI AKORKHALAN,0000141,76,3,22,51,27,57,0,67,58,56,8.83
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MAKORI PC,NO,MAKORI,0000147,1081,776,76,229,434,1044,1061,871,923,774,8.1
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MAKORI PC,NO,MAMI KHEL,0000145,520,207,131,182,290,499,383,255,231,178,8.86
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MAKORI PC,NO,MANSOOR GARH,0000146,128,116,8,4,28,124,113,97,120,76,9.71
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MAKORI PC,NO,SANGINI,0000143,41,16,18,7,17,41,1,41,41,23,5.93
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MAKORI PC,NO,SHAKAR KHEL,0000142,166,20,24,122,86,113,2,70,101,145,6.89
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MAKORI PC,NO,SHEIKHAN,0000144,314,189,36,89,89,307,240,286,289,217,8.14
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MAKORI PC,NO,UMAR KHAN KILLA,0000140,29,1,26,2,1,0,0,21,20,0,9.93
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MARDAN KHEL PC,YES,MARDAN KHEL PC,NA,1189,688,216,285,552,988,1166,1040,1031,737,7.77
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MARDAN KHEL PC,NO,BAKHA BANDA,0000158,74,2,1,71,3,0,73,73,72,1,8.04
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MARDAN KHEL PC,NO,KUNDI,0000156,260,139,33,88,75,259,247,180,157,161,8.07
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MARDAN KHEL PC,NO,LANDOKI,0000155,228,199,25,4,66,224,226,198,188,113,8.35
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MARDAN KHEL PC,NO,MARDAN KHEL,0000154,387,184,133,70,269,372,381,352,378,339,8.19
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MARDAN KHEL PC,NO,SAM BANDA,0000160,106,58,6,42,23,0,106,104,102,4,6.24
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MARDAN KHEL PC,NO,SHARKI,0000165,117,106,1,10,116,116,116,117,117,117,5.97
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,MARDAN KHEL PC,NO,TRIKH SAM,0000157,17,0,17,0,0,17,17,16,17,2,6.53
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,TERI PC,YES,TERI PC,NA,3063,2432,282,349,2089,2822,2883,2909,2903,2670,8.83
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,TERI PC,NO,AHMADI BANDA,0000148,453,349,25,79,359,446,439,438,442,413,7.56
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,TERI PC,NO,BANDA DAUD SHAH,0000169,213,203,4,6,0,193,175,198,198,176,7.15
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,B.D.SHAH QH,TERI PC,NO,BARBARA BANDA,0000167,159,47,53,59,126,155,155,157,147,124,10.63
