province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,1,1390,2,5814,8.36,102
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,1,6461,9.29,5814,8.36,811
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,1,18979,27.28,5814,8.36,1698
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,11-50 YEARS,1,38984,56.04,5814,8.36,2936
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OVER 50 YEARS,1,3745,5.38,5814,8.36,267
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,2,1390,2,13642,19.61,254
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,2,6461,9.29,13642,19.61,1500
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,2,18979,27.28,13642,19.61,4119
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,11-50 YEARS,2,38984,56.04,13642,19.61,7171
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OVER 50 YEARS,2,3745,5.38,13642,19.61,598
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,3,1390,2,16137,23.2,334
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,3,6461,9.29,16137,23.2,1560
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,3,18979,27.28,16137,23.2,4678
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,11-50 YEARS,3,38984,56.04,16137,23.2,8794
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OVER 50 YEARS,3,3745,5.38,16137,23.2,771
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,4,1390,2,13344,19.18,278
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,4,6461,9.29,13344,19.18,1153
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,4,18979,27.28,13344,19.18,3728
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,11-50 YEARS,4,38984,56.04,13344,19.18,7521
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OVER 50 YEARS,4,3745,5.38,13344,19.18,664
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,5,1390,2,8064,11.59,143
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,5,6461,9.29,8064,11.59,607
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,5,18979,27.28,8064,11.59,2000
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,11-50 YEARS,5,38984,56.04,8064,11.59,4775
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OVER 50 YEARS,5,3745,5.38,8064,11.59,539
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,6,1390,2,5135,7.38,103
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,6,6461,9.29,5135,7.38,360
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,6,18979,27.28,5135,7.38,1187
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,11-50 YEARS,6,38984,56.04,5135,7.38,3156
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OVER 50 YEARS,6,3745,5.38,5135,7.38,329
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,7,1390,2,2668,3.84,58
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,7,6461,9.29,2668,3.84,163
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,7,18979,27.28,2668,3.84,612
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,11-50 YEARS,7,38984,56.04,2668,3.84,1640
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OVER 50 YEARS,7,3745,5.38,2668,3.84,195
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,8,1390,2,1835,2.64,41
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,8,6461,9.29,1835,2.64,111
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,8,18979,27.28,1835,2.64,385
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,11-50 YEARS,8,38984,56.04,1835,2.64,1159
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OVER 50 YEARS,8,3745,5.38,1835,2.64,139
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,1390,2,2920,4.2,77
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,6461,9.29,2920,4.2,196
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,18979,27.28,2920,4.2,572
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,38984,56.04,2920,4.2,1832
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,3745,5.38,2920,4.2,243
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,UNDER CONSTRUCTION,1,1306,2.01,5631,8.65,94
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,LESS THAN 5 YEARS,1,5911,9.07,5631,8.65,775
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5-10 YEARS,1,17397,26.71,5631,8.65,1646
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,11-50 YEARS,1,37017,56.83,5631,8.65,2857
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OVER 50 YEARS,1,3504,5.38,5631,8.65,259
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,UNDER CONSTRUCTION,2,1306,2.01,12927,19.85,239
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,LESS THAN 5 YEARS,2,5911,9.07,12927,19.85,1375
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5-10 YEARS,2,17397,26.71,12927,19.85,3819
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,11-50 YEARS,2,37017,56.83,12927,19.85,6925
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OVER 50 YEARS,2,3504,5.38,12927,19.85,569
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,UNDER CONSTRUCTION,3,1306,2.01,15026,23.07,321
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,LESS THAN 5 YEARS,3,5911,9.07,15026,23.07,1426
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5-10 YEARS,3,17397,26.71,15026,23.07,4249
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,11-50 YEARS,3,37017,56.83,15026,23.07,8312
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OVER 50 YEARS,3,3504,5.38,15026,23.07,718
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,UNDER CONSTRUCTION,4,1306,2.01,12393,19.03,264
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,LESS THAN 5 YEARS,4,5911,9.07,12393,19.03,1028
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5-10 YEARS,4,17397,26.71,12393,19.03,3379
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,11-50 YEARS,4,37017,56.83,12393,19.03,7107
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OVER 50 YEARS,4,3504,5.38,12393,19.03,615
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,UNDER CONSTRUCTION,5,1306,2.01,7492,11.5,134
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,LESS THAN 5 YEARS,5,5911,9.07,7492,11.5,542
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5-10 YEARS,5,17397,26.71,7492,11.5,1799
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,11-50 YEARS,5,37017,56.83,7492,11.5,4515
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OVER 50 YEARS,5,3504,5.38,7492,11.5,502
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,UNDER CONSTRUCTION,6,1306,2.01,4762,7.31,91
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,LESS THAN 5 YEARS,6,5911,9.07,4762,7.31,329
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5-10 YEARS,6,17397,26.71,4762,7.31,1070
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,11-50 YEARS,6,37017,56.83,4762,7.31,2965
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OVER 50 YEARS,6,3504,5.38,4762,7.31,307
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,UNDER CONSTRUCTION,7,1306,2.01,2476,3.8,55
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,LESS THAN 5 YEARS,7,5911,9.07,2476,3.8,146
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5-10 YEARS,7,17397,26.71,2476,3.8,567
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,11-50 YEARS,7,37017,56.83,2476,3.8,1527
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OVER 50 YEARS,7,3504,5.38,2476,3.8,181
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,UNDER CONSTRUCTION,8,1306,2.01,1680,2.58,38
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,LESS THAN 5 YEARS,8,5911,9.07,1680,2.58,104
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5-10 YEARS,8,17397,26.71,1680,2.58,340
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,11-50 YEARS,8,37017,56.83,1680,2.58,1073
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OVER 50 YEARS,8,3504,5.38,1680,2.58,125
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,1306,2.01,2748,4.22,70
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,5911,9.07,2748,4.22,186
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,5-10 YEARS,9 AND MORE,17397,26.71,2748,4.22,528
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,11-50 YEARS,9 AND MORE,37017,56.83,2748,4.22,1736
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,3504,5.38,2748,4.22,228
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,UNDER CONSTRUCTION,1,84,1.9,183,4.14,8
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,LESS THAN 5 YEARS,1,550,12.43,183,4.14,36
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,5-10 YEARS,1,1582,35.76,183,4.14,52
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,11-50 YEARS,1,1967,44.46,183,4.14,79
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OVER 50 YEARS,1,241,5.45,183,4.14,8
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,UNDER CONSTRUCTION,2,84,1.9,715,16.16,15
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,LESS THAN 5 YEARS,2,550,12.43,715,16.16,125
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,5-10 YEARS,2,1582,35.76,715,16.16,300
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,11-50 YEARS,2,1967,44.46,715,16.16,246
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,OVER 50 YEARS,2,241,5.45,715,16.16,29
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,UNDER CONSTRUCTION,3,84,1.9,1111,25.11,13
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,LESS THAN 5 YEARS,3,550,12.43,1111,25.11,134
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,5-10 YEARS,3,1582,35.76,1111,25.11,429
