province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OWNED,1,379499,86.85,50564,11.57,38109
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENTED,1,37689,8.63,50564,11.57,6228
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENT FREE,1,19764,4.52,50564,11.57,6227
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OWNED,2,379499,86.85,126666,28.99,103794
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENTED,2,37689,8.63,126666,28.99,16107
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENT FREE,2,19764,4.52,126666,28.99,6765
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OWNED,3,379499,86.85,109653,25.09,97066
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENTED,3,37689,8.63,109653,25.09,9379
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENT FREE,3,19764,4.52,109653,25.09,3208
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OWNED,4,379499,86.85,72298,16.55,67275
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENTED,4,37689,8.63,72298,16.55,3353
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENT FREE,4,19764,4.52,72298,16.55,1670
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OWNED,5,379499,86.85,32419,7.42,30419
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENTED,5,37689,8.63,32419,7.42,1258
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENT FREE,5,19764,4.52,32419,7.42,742
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OWNED,6,379499,86.85,21163,4.84,19965
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENTED,6,37689,8.63,21163,4.84,737
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENT FREE,6,19764,4.52,21163,4.84,461
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OWNED,7,379499,86.85,8809,2.02,8261
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENTED,7,37689,8.63,8809,2.02,304
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENT FREE,7,19764,4.52,8809,2.02,244
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OWNED,8,379499,86.85,6711,1.54,6394
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,RENTED,8,37689,8.63,6711,1.54,150
