province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,ALL SEXES,2756289,59943,323895,656987,1020157,1181197,543614,765735,1369379,1639912,1400272,1615671,233114,154899
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,MALE,1334775,30534,165259,336351,522861,589639,261627,357277,628079,761278,639309,750860,120726,80226
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,FEMALE,1421295,29409,158636,320636,497292,591513,281942,408390,741151,878446,760790,864603,112345,74642
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,TRANSGENDER,219,0,0,0,4,45,45,68,149,188,173,208,43,31
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,RURAL,ALL SEXES,1928789,42525,229674,465724,724481,834731,381780,529363,934009,1126929,954772,1118318,176302,119235
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,RURAL,MALE,918346,21698,117359,238675,371188,413577,180717,240051,412905,506708,419518,503672,90655,61419
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,RURAL,FEMALE,1010297,20827,112315,227049,353289,421122,201031,289268,521018,620106,535152,614510,85606,57785
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,RURAL,TRANSGENDER,146,0,0,0,4,32,32,44,86,115,102,136,41,31
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,URBAN,ALL SEXES,827500,17418,94221,191263,295676,346466,161834,236372,435370,512983,445500,497353,56812,35664
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,URBAN,MALE,416429,8836,47900,97676,151673,176062,80910,117226,215174,254570,219791,247188,30071,18807
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,URBAN,FEMALE,410998,8582,46321,93587,144003,170391,80911,119122,220133,258340,225638,250093,26739,16857
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,URBAN,TRANSGENDER,73,0,0,0,0,13,13,24,63,73,71,72,2,0
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,TOTAL,ALL SEXES,1497706,32643,176051,357178,556349,647036,299064,417937,744643,892419,761802,875038,123190,81264
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,TOTAL,MALE,726071,16641,89884,183185,285535,322859,143435,193505,339998,414119,347471,406943,64674,42644
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,TOTAL,FEMALE,771507,16002,86167,173993,270813,324154,155606,224393,404551,478186,414220,467968,58495,38606
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,TOTAL,TRANSGENDER,128,0,0,0,1,23,23,39,94,114,111,127,21,14
