province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,ALL SEXES,2756289,323895,59943,64629,65189,69218,64916,333092,66622,65301,70170,61458,69541,304491,57684,67796,57320,63991,57700,287560,58679,59318,61143,50424,57996,256054,47141,57358,50097,51785,49673,222121,41113,47134,46333,43590,43951,196596,40678,41675,39593,38898,35752,160018,33200,32656,29943,33361,30858,133775,31111,27159,25608,25938,23959,113255,24003,21740,20194,24056,23262,109703,24777,21214,21374,21838,20500,82615,19820,16224,13871,16521,16179,78215,17715,15984,15504,15546,13466,53076,13784,10123,9253,10326,9590,42823,10945,8391,8567,8017,6903,59000
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,MALE,1334775,165259,30534,33027,33246,35073,33379,171092,33803,33654,36218,31641,35776,156920,29588,34880,29594,32880,29978,144674,29590,30239,30815,25717,28313,116953,23582,26422,22781,22601,21567,95650,18552,20110,19380,18745,18863,86233,18050,18084,17388,17095,15616,70894,14799,14314,13335,14936,13510,60410,14420,12215,11689,11388,10698,53265,11445,10094,9869,11295,10562,51648,11808,9893,10333,10017,9597,41051,9954,7997,7105,8025,7970,40500,9175,8153,8218,8046,6908,27905,7241,5378,4975,5375,4936,22408,5697,4289,4594,4202,3626,29913
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,FEMALE,1421295,158636,29409,31602,31943,34145,31537,162000,32819,31647,33952,29817,33765,147571,28096,32916,27726,31111,27722,142863,29085,29076,30324,24699,29679,139079,23554,30933,27313,29175,28104,126448,22555,27020,26948,24839,25086,110340,22619,23589,22198,21802,20132,89100,18389,18341,16606,18420,17344,73349,16681,14943,13917,14548,13260,59972,12551,11642,10324,12758,12697,58037,12957,11320,11039,11819,10902,41555,9864,8227,6763,8492,8209,37703,8532,7831,7283,7500,6557,25162,6538,4744,4275,4951,4654,20408,5246,4100,3971,3815,3276,29072
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,TRANSGENDER,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,4,8,4,22,5,3,3,9,2,23,6,4,5,6,2,23,9,2,7,1,4,24,12,1,2,5,4,16,10,1,2,2,1,18,7,4,1,3,3,18,12,1,2,2,1,9,2,0,3,4,0,12,8,0,3,0,1,9,5,1,3,0,0,7,2,2,2,0,1,15
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,RURAL,ALL SEXES,1928789,229674,42525,45930,46239,48837,46143,236050,47114,46362,49780,43727,49067,216901,41008,48320,40819,45625,41129,204951,41856,42698,43292,36022,41083,176829,33156,39825,34876,35354,33618,147583,27713,31252,30629,28986,29003,129752,27011,27479,25969,25661,23632,106364,22143,21747,19854,22013,20607,90032,20611,18432,17097,17512,16380,78498,16147,15243,14002,16768,16338,76794,17047,15004,14976,15201,14566,59059,13820,11515,9915,12040,11769,57067,12756,11570,11371,11291,10079,40086,10203,7690,7022,7834,7337,32878,8340,6430,6623,6106,5379,46271
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,RURAL,MALE,918346,117359,21698,23431,23587,24851,23792,121316,23925,23891,25683,22519,25298,111544,21021,24812,21020,23475,21216,102567,20969,21797,21689,18174,19938,78150,16276,18017,15362,14634,13861,59334,11854,12469,11891,11616,11504,53259,11257,11127,10713,10537,9625,44425,9290,8941,8288,9380,8526,39045,9081,7933,7524,7439,7068,36125,7502,6847,6639,7808,7329,35672,7966,6862,7192,6911,6741,28895,6851,5578,4937,5785,5744,29236,6501,5825,5979,5833,5098,20944,5329,4036,3759,4057,3763,17072,4319,3285,3509,3152,2807,23403
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,RURAL,FEMALE,1010297,112315,20827,22499,22652,23986,22351,114734,23189,22471,24097,21208,23769,105357,19987,23508,19799,22150,19913,102366,20883,20898,21600,17843,21142,98665,16878,21807,19511,20713,19756,88237,15856,18780,18735,17368,17498,76479,15750,16351,15251,15123,14004,61926,12847,12806,11565,12628,12080,50982,11528,10498,9571,10073,9312,42363,8639,8395,7363,8958,9008,41110,9073,8141,7783,8288,7825,30157,6967,5937,4975,6253,6025,27821,6248,5745,5389,5458,4981,19133,4869,3653,3260,3777,3574,15799,4019,3143,3112,2954,2571,22853
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,RURAL,TRANSGENDER,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,3,3,5,3,14,2,1,3,7,1,12,3,3,3,2,1,14,4,1,5,1,3,13,6,0,1,5,1,5,2,1,2,0,0,10,6,1,0,2,1,12,8,1,1,2,0,7,2,0,3,2,0,10,7,0,3,0,0,9,5,1,3,0,0,7,2,2,2,0,1,15
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,URBAN,ALL SEXES,827500,94221,17418,18699,18950,20381,18773,97042,19508,18939,20390,17731,20474,87590,16676,19476,16501,18366,16571,82609,16823,16620,17851,14402,16913,79225,13985,17533,15221,16431,16055,74538,13400,15882,15704,14604,14948,66844,13667,14196,13624,13237,12120,53654,11057,10909,10089,11348,10251,43743,10500,8727,8511,8426,7579,34757,7856,6497,6192,7288,6924,32909,7730,6210,6398,6637,5934,23556,6000,4709,3956,4481,4410,21148,4959,4414,4133,4255,3387,12990,3581,2433,2231,2492,2253,9945,2605,1961,1944,1911,1524,12729
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,URBAN,MALE,416429,47900,8836,9596,9659,10222,9587,49776,9878,9763,10535,9122,10478,45376,8567,10068,8574,9405,8762,42107,8621,8442,9126,7543,8375,38803,7306,8405,7419,7967,7706,36316,6698,7641,7489,7129,7359,32974,6793,6957,6675,6558,5991,26469,5509,5373,5047,5556,4984,21365,5339,4282,4165,3949,3630,17140,3943,3247,3230,3487,3233,15976,3842,3031,3141,3106,2856,12156,3103,2419,2168,2240,2226,11264,2674,2328,2239,2213,1810,6961,1912,1342,1216,1318,1173,5336,1378,1004,1085,1050,819,6510
