province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,048,GUJRAT DISTRICT,NA,NA,NA,YES,GUJRAT DISTRICT,131765,113681,14243,3841,100907,129691,112904,122094,128338,128931,6.08
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,NA,NA,YES,GUJRAT TEHSIL,87767,74163,10743,2861,65027,86216,74474,80840,85456,85839,6.11
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,NA,YES,GUJRAT MUNICIPAL CORPORATION,63059,55553,5683,1823,48462,62149,55882,58593,61529,61986,6.11
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 15,YES,CHARGE NO 15,11972,10125,1635,212,8903,11650,10385,11088,11833,11882,6.36
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 15,NO,CIRCLE NO 01,2848,2339,481,28,1425,2803,2382,2465,2804,2813,6.52
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 15,NO,CIRCLE NO 02,2352,2150,187,15,1816,2343,2115,2309,2337,2343,5.98
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 15,NO,CIRCLE NO 03,1803,1487,264,52,914,1782,1640,1576,1760,1782,6.44
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 15,NO,CIRCLE NO 04,1403,1275,112,16,1375,1389,1231,1346,1393,1396,6.21
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 15,NO,CIRCLE NO 05,3566,2874,591,101,3373,3333,3017,3392,3539,3548,6.49
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 16,YES,CHARGE NO 16,7937,7088,600,249,6844,7838,7260,7306,7843,7895,6.15
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 16,NO,CIRCLE NO 01,1323,1146,139,38,1205,1314,1149,1138,1289,1310,5.98
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 16,NO,CIRCLE NO 02,2698,2476,185,37,2249,2679,2605,2474,2683,2689,5.75
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 16,NO,CIRCLE NO 03,1596,1434,133,29,1574,1592,1545,1516,1588,1593,6.15
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 16,NO,CIRCLE NO 04,2320,2032,143,145,1816,2253,1961,2178,2283,2303,6.7
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 17,YES,CHARGE NO 17,7135,5930,939,266,5907,7023,5417,6071,6716,6873,6.54
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 17,NO,CIRCLE NO 01,1594,1173,280,141,919,1546,991,1267,1373,1431,6.67
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 17,NO,CIRCLE NO 02,1742,1434,265,43,1633,1700,1357,1476,1660,1709,6.73
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 17,NO,CIRCLE NO 03,1155,1019,120,16,1142,1150,1084,916,1144,1149,5.45
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 17,NO,CIRCLE NO 04,1574,1442,110,22,1530,1566,1165,1498,1538,1552,6.8
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 17,NO,CIRCLE NO 05,1070,862,164,44,683,1061,820,914,1001,1032,6.83
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 18,YES,CHARGE NO 18,7240,6417,733,90,6614,7189,6515,6808,7113,7136,6
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 18,NO,CIRCLE NO 01,1493,1364,120,9,1441,1487,1459,1448,1483,1490,5.72
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 18,NO,CIRCLE NO 02,2349,2080,250,19,2318,2330,1898,2117,2268,2278,5.78
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 18,NO,CIRCLE NO 03,1460,1208,200,52,1050,1446,1311,1341,1435,1431,5.99
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 18,NO,CIRCLE NO 04,1938,1765,163,10,1805,1926,1847,1902,1927,1937,6.48
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 19,YES,CHARGE NO 19,7459,6896,386,177,5017,7420,6866,7059,7126,7431,6.03
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 19,NO,CIRCLE NO 01,2383,2322,51,10,1211,2380,2275,2280,2375,2383,6.08
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 19,NO,CIRCLE NO 02,2656,2391,147,118,1888,2625,2227,2388,2346,2633,6.45
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 19,NO,CIRCLE NO 03,2420,2183,188,49,1918,2415,2364,2391,2405,2415,5.53
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 20,YES,CHARGE NO 20,5190,4624,319,247,3729,5065,4545,4956,5066,5113,5.94
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 20,NO,CIRCLE NO 01,985,816,93,76,700,914,863,881,906,959,6.12
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 20,NO,CIRCLE NO 02,1864,1577,136,151,1330,1843,1587,1799,1835,1826,5.99
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 20,NO,CIRCLE NO 03,1638,1549,75,14,1235,1620,1489,1576,1627,1628,5.78
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,CHARGE NO 20,NO,CIRCLE NO 04,703,682,15,6,464,688,606,700,698,700,5.97
