province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
PUNJAB,048,GUJRAT DISTRICT,NA,NA,NA,YES,GUJRAT DISTRICT,NA,1928789,918346,1010297,146,76.76,82.23,72.02,45.21,322961,297011,32,146346,166766,14,20634,37353,6,1921975,6814,1463065,1118318,176302,344898,957796,719593
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,NA,NA,YES,GUJRAT TEHSIL,NA,954998,458232,496703,63,76.82,81.58,72.62,55.56,158129,145365,16,75179,85371,7,10914,19159,3,952191,2807,724861,552996,84683,180643,468971,341606
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,NA,YES,DAULAT NAGAR I QH,NA,79299,37434,41861,4,77.4,82.49,73.11,75,13518,12379,0,5734,7391,1,695,1487,0,79138,161,59999,45818,7500,14263,38867,26161
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,BOKAN PC,YES,BOKAN PC,NA,8658,4090,4568,0,77.09,84.22,70.77,0,1646,1355,0,629,728,0,109,169,0,8656,2,6553,4983,808,1966,4193,2726
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,BOKAN PC,NO,BALASAR,0000022,2054,967,1087,0,80.75,89.75,72.63,0,395,289,0,182,194,0,13,32,0,2053,1,1543,1223,183,538,983,721
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,BOKAN PC,NO,BHATTI,0000021,923,437,486,0,76.67,78.53,75,0,196,179,0,30,64,0,11,12,0,922,1,690,522,73,259,433,285
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,BOKAN PC,NO,BOKAN,0000019,1110,536,574,0,69.95,77.59,62.72,0,193,140,0,87,86,0,31,39,0,1110,0,872,642,110,276,537,390
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,BOKAN PC,NO,DAU,0000011,694,323,371,0,82.11,92.21,73.52,0,117,107,0,91,84,0,17,20,0,694,0,531,407,68,48,369,179
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,BOKAN PC,NO,MEKAN,0000020,2267,1071,1196,0,75.15,80.36,70.63,0,439,388,0,114,169,0,21,37,0,2267,0,1666,1259,207,447,1090,556
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,BOKAN PC,NO,MEOWAL,0000023,573,273,300,0,77.22,90.24,65.81,0,109,82,0,62,53,0,6,14,0,573,0,439,334,59,135,273,196
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,BOKAN PC,NO,SANGRANA,0000012,1037,483,554,0,78.82,85.33,73.23,0,197,170,0,63,78,0,10,15,0,1037,0,812,596,108,263,508,399
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHAKANWALI PC,YES,CHAKANWALI PC,NA,4240,1908,2332,0,80.11,85.92,75.81,0,706,744,0,315,466,0,33,70,0,4205,35,3188,2423,475,698,2098,1265
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHAKANWALI PC,NO,CHAKANWALI,0000005,1976,926,1050,0,84.04,89.51,79.56,0,338,302,0,161,238,0,21,39,0,1976,0,1504,1145,229,278,1015,325
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHAKANWALI PC,NO,HASTA GHAGGA,0000007,663,282,381,0,75.79,87.57,68.28,0,100,122,0,36,47,0,1,3,0,663,0,475,360,71,53,287,242
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHAKANWALI PC,NO,KEERANWALA,0000006,1601,700,901,0,76.92,80.4,74.51,0,268,320,0,118,181,0,11,28,0,1566,35,1209,918,175,367,796,698
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHANDALA PC,YES,CHANDALA PC,NA,4671,2166,2505,0,71.06,77.2,66.06,0,735,719,0,288,392,0,30,65,0,4671,0,3600,2832,541,899,2399,1687
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHANDALA PC,NO,CHANDALA,0000010,2792,1268,1524,0,69.83,75.13,65.7,0,413,442,0,142,234,0,19,47,0,2792,0,2151,1712,320,559,1442,914
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHANDALA PC,NO,JAJOWAL,0000008,716,331,385,0,75.99,81.22,71.84,0,128,136,0,51,61,0,2,6,0,716,0,554,415,74,162,349,303
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHANDALA PC,NO,JAMMAN,0000009,1163,567,596,0,70.95,79.44,63.17,0,194,141,0,95,97,0,9,12,0,1163,0,895,705,147,178,608,470
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHOKAR KHURD PC,YES,CHOKAR KHURD PC,NA,5298,2515,2783,0,74.7,80.1,69.96,0,864,883,0,387,362,0,31,40,0,5294,4,3968,2891,506,1226,2429,1802
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHOKAR KHURD PC,NO,CHOKAR KHURD,0000001,2541,1252,1289,0,75.5,81.62,69.54,0,458,398,0,188,153,0,14,17,0,2538,3,1898,1370,234,578,1091,931
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,CHOKAR KHURD PC,NO,SHER GARH,0000004,2757,1263,1494,0,73.96,78.54,70.31,0,406,485,0,199,209,0,17,23,0,2756,1,2070,1521,272,648,1338,871
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,DAULAT NAGAR PC,YES,DAULAT NAGAR PC,NA,13017,6381,6633,3,80.53,85.06,76.42,100,2287,1830,0,1063,1401,1,122,317,0,12971,46,9774,7498,1040,2939,6491,3355
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,DAULAT NAGAR PC,NO,DAULAT NAGAR,0000042,8801,4340,4458,3,81.51,85.55,77.81,100,1531,1247,0,776,947,1,101,244,0,8757,44,6632,5040,657,2124,4438,1863
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,DAULAT NAGAR PC,NO,GARHI BHAU,0000047,1550,738,812,0,72.2,76.71,68.28,0,273,201,0,82,151,0,6,25,0,1550,0,1162,933,145,295,783,735
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,DAULAT NAGAR PC,NO,UMARWAL,0000049,2666,1303,1363,0,82.12,88.25,76.63,0,483,382,0,205,303,0,15,48,0,2664,2,1980,1525,238,520,1270,757
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,DOGA PC,YES,DOGA PC,NA,9502,4385,5117,0,82.24,87.66,77.9,0,1683,1533,0,658,963,0,66,199,0,9483,19,7375,5689,1032,1853,4877,3994
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,DOGA PC,NO,BARSAH,0000036,1158,517,641,0,77.34,84.75,71.62,0,192,207,0,62,96,0,1,10,0,1158,0,918,683,142,251,588,402
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,DOGA PC,NO,DOGA,0000037,6858,3161,3697,0,84.44,88.93,80.87,0,1224,1084,0,505,740,0,57,180,0,6839,19,5301,4111,721,1230,3527,2671
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,DOGA PC,NO,MAHESEE,0000035,1486,707,779,0,76.04,84.25,69.16,0,267,242,0,91,127,0,8,9,0,1486,0,1156,895,169,372,762,921
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,JAURAH JALALPUR PC,YES,JAURAH JALALPUR PC,NA,8731,4200,4531,0,73.99,76.67,71.64,0,1324,1193,0,725,943,0,113,225,0,8711,20,6566,4957,730,1398,4015,2161
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,JAURAH JALALPUR PC,NO,JAURAH JALALPUR,0000013,1942,899,1043,0,76.91,82.47,72.34,0,322,276,0,154,226,0,31,52,0,1931,11,1507,1198,229,304,994,1392
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,JAURAH JALALPUR PC,NO,KHOKHAR,0000017,6789,3301,3488,0,73.12,75.02,71.42,0,1002,917,0,571,717,0,82,173,0,6780,9,5059,3759,501,1094,3021,769
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,MACHIWAL PC,YES,MACHIWAL PC,NA,3579,1724,1855,0,74.89,79.1,71.3,0,625,674,0,198,233,0,11,17,0,3572,7,2664,1999,304,373,1646,1690
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,DAULAT NAGAR I QH,MACHIWAL PC,NO,MACHHIWALA,0000003,3213,1574,1639,0,75.66,79.88,71.93,0,577,606,0,182,204,0,11,17,0,3206,7,2395,1811,270,293,1493,1425
