province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,"200,000 - 499,999",251792,2.34,6.11,ALL SEXES,390758
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,"200,000 - 499,999",251792,2.34,6.11,MALE,193528
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,"200,000 - 499,999",251792,2.34,6.11,FEMALE,197179
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,GUJRAT MUNICIPAL CORPORATION,"200,000 - 499,999",251792,2.34,6.11,TRANSGENDER,51
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,JALALPUR JATTAN MC,"50,000 - 99,999",69395,1.73,6.1,ALL SEXES,96210
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,JALALPUR JATTAN MC,"50,000 - 99,999",69395,1.73,6.1,MALE,46980
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,JALALPUR JATTAN MC,"50,000 - 99,999",69395,1.73,6.1,FEMALE,49220
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,JALALPUR JATTAN MC,"50,000 - 99,999",69395,1.73,6.1,TRANSGENDER,10
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,LALA MUSA MC,"50,000 - 99,999",59996,2.25,6.27,ALL SEXES,91566
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,LALA MUSA MC,"50,000 - 99,999",59996,2.25,6.27,MALE,44836
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,LALA MUSA MC,"50,000 - 99,999",59996,2.25,6.27,FEMALE,46728
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,LALA MUSA MC,"50,000 - 99,999",59996,2.25,6.27,TRANSGENDER,2
PUNJAB,048,GUJRAT DISTRICT,SARAI ALAMGIR TEHSIL,SARAI ALAMGIR MC,"50,000 - 99,999",37166,2.07,5.81,ALL SEXES,54864
PUNJAB,048,GUJRAT DISTRICT,SARAI ALAMGIR TEHSIL,SARAI ALAMGIR MC,"50,000 - 99,999",37166,2.07,5.81,MALE,26612
PUNJAB,048,GUJRAT DISTRICT,SARAI ALAMGIR TEHSIL,SARAI ALAMGIR MC,"50,000 - 99,999",37166,2.07,5.81,FEMALE,28249
PUNJAB,048,GUJRAT DISTRICT,SARAI ALAMGIR TEHSIL,SARAI ALAMGIR MC,"50,000 - 99,999",37166,2.07,5.81,TRANSGENDER,3
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,DINGA MC,"50,000 - 99,999",34180,2.1,6.45,ALL SEXES,50793
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,DINGA MC,"50,000 - 99,999",34180,2.1,6.45,MALE,24560
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,DINGA MC,"50,000 - 99,999",34180,2.1,6.45,FEMALE,26231
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,DINGA MC,"50,000 - 99,999",34180,2.1,6.45,TRANSGENDER,2
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,KHARIAN CANTONMENT,"25,000 - 49,999",49914,-0.19,5.12,ALL SEXES,48146
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,KHARIAN CANTONMENT,"25,000 - 49,999",49914,-0.19,5.12,MALE,33103
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,KHARIAN CANTONMENT,"25,000 - 49,999",49914,-0.19,5.12,FEMALE,15043
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,KHARIAN CANTONMENT,"25,000 - 49,999",49914,-0.19,5.12,TRANSGENDER,0
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,KHARIAN MC,"25,000 - 49,999",23713,2.71,6.03,ALL SEXES,39423
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,KHARIAN MC,"25,000 - 49,999",23713,2.71,6.03,MALE,19479
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,KHARIAN MC,"25,000 - 49,999",23713,2.71,6.03,FEMALE,19943
PUNJAB,048,GUJRAT DISTRICT,KHARIAN TEHSIL,KHARIAN MC,"25,000 - 49,999",23713,2.71,6.03,TRANSGENDER,1
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,KUNJAH MC,"25,000 - 49,999",24338,1.55,6.09,ALL SEXES,32588
PUNJAB,048,GUJRAT DISTRICT,GUJRAT TEHSIL,KUNJAH MC,"25,000 - 49,999",24338,1.55,6.09,MALE,15976
