province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,UNDER CONSTRUCTION,1,6714,1.77,38109,10.04,689
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,LESS THAN 5 YEARS,1,41474,10.93,38109,10.04,3770
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,5-10 YEARS,1,95380,25.13,38109,10.04,8483
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,11-50 YEARS,1,228863,60.31,38109,10.04,24186
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OVER 50 YEARS,1,7068,1.86,38109,10.04,981
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,UNDER CONSTRUCTION,2,6714,1.77,103794,27.35,1795
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,LESS THAN 5 YEARS,2,41474,10.93,103794,27.35,10228
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,5-10 YEARS,2,95380,25.13,103794,27.35,25264
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,11-50 YEARS,2,228863,60.31,103794,27.35,64498
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OVER 50 YEARS,2,7068,1.86,103794,27.35,2009
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,UNDER CONSTRUCTION,3,6714,1.77,97066,25.58,1768
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,LESS THAN 5 YEARS,3,41474,10.93,97066,25.58,10534
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,5-10 YEARS,3,95380,25.13,97066,25.58,24441
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,11-50 YEARS,3,228863,60.31,97066,25.58,58667
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OVER 50 YEARS,3,7068,1.86,97066,25.58,1656
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,UNDER CONSTRUCTION,4,6714,1.77,67275,17.73,1203
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,LESS THAN 5 YEARS,4,41474,10.93,67275,17.73,7620
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,5-10 YEARS,4,95380,25.13,67275,17.73,17416
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,11-50 YEARS,4,228863,60.31,67275,17.73,39892
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OVER 50 YEARS,4,7068,1.86,67275,17.73,1144
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,UNDER CONSTRUCTION,5,6714,1.77,30419,8.02,528
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,LESS THAN 5 YEARS,5,41474,10.93,30419,8.02,3457
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,5-10 YEARS,5,95380,25.13,30419,8.02,7938
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,11-50 YEARS,5,228863,60.31,30419,8.02,17933
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OVER 50 YEARS,5,7068,1.86,30419,8.02,563
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,UNDER CONSTRUCTION,6,6714,1.77,19965,5.26,319
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,LESS THAN 5 YEARS,6,41474,10.93,19965,5.26,2644
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,5-10 YEARS,6,95380,25.13,19965,5.26,5393
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,11-50 YEARS,6,228863,60.31,19965,5.26,11286
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,OVER 50 YEARS,6,7068,1.86,19965,5.26,323
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,UNDER CONSTRUCTION,7,6714,1.77,8261,2.18,137
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,LESS THAN 5 YEARS,7,41474,10.93,8261,2.18,1089
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,5-10 YEARS,7,95380,25.13,8261,2.18,2207
PUNJAB,048,GUJRAT DISTRICT,GUJRAT DISTRICT,TOTAL,11-50 YEARS,7,228863,60.31,8261,2.18,4680
