province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
KHYBER PAKTUNKHWA,004,TANK DISTRICT,NA,NA,NA,YES,TANK DISTRICT,NA,343562,175264,168273,25,38.13,58.02,17.87,24,31881,9353,0,19231,3467,0,3702,691,0,343465,97,221003,155232,16995,48994,136241,409107
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,NA,NA,YES,TANK TEHSIL,NA,343562,175264,168273,25,38.13,58.02,17.87,24,31881,9353,0,19231,3467,0,3702,691,0,343465,97,221003,155232,16995,48994,136241,409107
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,DARMIANI QH,NA,YES,DARMIANI QH,NA,112516,58072,54441,3,39.12,55.79,21.57,33.33,10315,3329,0,5573,962,0,953,267,0,112454,62,72327,50794,5403,13709,45443,113037
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,DARMIANI QH,DHANNA PC,YES,DHANNA PC,NA,6401,3235,3166,0,31.81,55.71,8.47,0,710,139,0,327,25,0,62,5,0,6401,0,4109,2761,353,93,2538,3754
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,DARMIANI QH,DHANNA PC,NO,DHANNA,0000077,6401,3235,3166,0,31.81,55.71,8.47,0,710,139,0,327,25,0,62,5,0,6401,0,4109,2761,353,93,2538,3754
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,DARMIANI QH,KAHU PC,YES,KAHU PC,NA,4306,2259,2047,0,21.78,31.88,10.65,0,196,50,0,77,6,0,15,1,0,4306,0,2667,1893,176,685,1506,12823
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,DARMIANI QH,KAHU PC,NO,BHAGOWAL,0000043,752,391,361,0,42.48,59.15,25,0,61,29,0,25,1,0,3,1,0,752,0,459,312,31,63,258,1377
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,DARMIANI QH,KAHU PC,NO,DAGAR KHAM,0000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,DARMIANI QH,KAHU PC,NO,KAHU,0000041,2721,1423,1298,0,12.4,18.76,5.28,0,70,8,0,29,4,0,8,0,0,2721,0,1685,1212,106,559,960,5366
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,DARMIANI QH,KAHU PC,NO,NADIR-ALI-SHAH,0000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309
