province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,OWNED,1,39827,93.46,5992,14.06,5527
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENTED,1,1640,3.85,5992,14.06,207
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENT FREE,1,1148,2.69,5992,14.06,258
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,OWNED,2,39827,93.46,12281,28.82,11334
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENTED,2,1640,3.85,12281,28.82,579
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENT FREE,2,1148,2.69,12281,28.82,368
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,OWNED,3,39827,93.46,9873,23.17,9239
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENTED,3,1640,3.85,9873,23.17,433
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENT FREE,3,1148,2.69,9873,23.17,201
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,OWNED,4,39827,93.46,6630,15.56,6271
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENTED,4,1640,3.85,6630,15.56,224
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENT FREE,4,1148,2.69,6630,15.56,135
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,OWNED,5,39827,93.46,3415,8.01,3256
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENTED,5,1640,3.85,3415,8.01,98
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENT FREE,5,1148,2.69,3415,8.01,61
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,OWNED,6,39827,93.46,1943,4.56,1853
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENTED,6,1640,3.85,1943,4.56,49
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENT FREE,6,1148,2.69,1943,4.56,41
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,OWNED,7,39827,93.46,978,2.29,943
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENTED,7,1640,3.85,978,2.29,13
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENT FREE,7,1148,2.69,978,2.29,22
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,OWNED,8,39827,93.46,604,1.42,571
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENTED,8,1640,3.85,604,1.42,15
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENT FREE,8,1148,2.69,604,1.42,18
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,OWNED,9,39827,93.46,899,2.11,833
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENTED,9,1640,3.85,899,2.11,22
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RENT FREE,9,1148,2.69,899,2.11,44
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,OWNED,1,35174,95.32,5277,14.3,4981
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,RENTED,1,738,2,5277,14.3,87
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,RENT FREE,1,988,2.68,5277,14.3,209
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,OWNED,2,35174,95.32,10611,28.76,10067
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,RENTED,2,738,2,10611,28.76,242
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,RENT FREE,2,988,2.68,10611,28.76,302
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,OWNED,3,35174,95.32,8509,23.06,8141
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,RENTED,3,738,2,8509,23.06,191
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,RENT FREE,3,988,2.68,8509,23.06,177
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,OWNED,4,35174,95.32,5806,15.73,5567
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,RENTED,4,738,2,5806,15.73,113
