province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,55 - 59,4267,38.95,ILLITERATE,2605
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,60 - 64,3930,33.77,ILLITERATE,2603
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,65 - 69,2728,28.78,ILLITERATE,1943
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,70 - 74,1814,27.78,ILLITERATE,1310
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,75 AND ABOVE,1822,24.2,ILLITERATE,1381
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,10 AND ABOVE,129084,60.5,TOTAL LITERATE,78101
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,10 - 14,27361,74.06,TOTAL LITERATE,20264
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,15 - 19,19723,72.06,TOTAL LITERATE,14213
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,20 - 24,14903,66.72,TOTAL LITERATE,9944
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,25 - 29,14305,62.57,TOTAL LITERATE,8950
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,30 - 34,10751,60.85,TOTAL LITERATE,6542
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,35 - 39,8820,58.33,TOTAL LITERATE,5145
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,40 - 44,7019,52.74,TOTAL LITERATE,3702
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,45 - 49,5885,42.6,TOTAL LITERATE,2507
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,50 - 54,5756,36.74,TOTAL LITERATE,2115
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,55 - 59,4267,38.95,TOTAL LITERATE,1662
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,60 - 64,3930,33.77,TOTAL LITERATE,1327
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,65 - 69,2728,28.78,TOTAL LITERATE,785
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,70 - 74,1814,27.78,TOTAL LITERATE,504
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,75 AND ABOVE,1822,24.2,TOTAL LITERATE,441
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,10 AND ABOVE,129084,60.5,FORMAL LITERATE,76140
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,10 - 14,27361,74.06,FORMAL LITERATE,19940
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,15 - 19,19723,72.06,FORMAL LITERATE,13988
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,20 - 24,14903,66.72,FORMAL LITERATE,9730
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,25 - 29,14305,62.57,FORMAL LITERATE,8704
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,30 - 34,10751,60.85,FORMAL LITERATE,6353
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,35 - 39,8820,58.33,FORMAL LITERATE,4990
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,40 - 44,7019,52.74,FORMAL LITERATE,3582
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,45 - 49,5885,42.6,FORMAL LITERATE,2421
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,50 - 54,5756,36.74,FORMAL LITERATE,2021
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,55 - 59,4267,38.95,FORMAL LITERATE,1579
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,60 - 64,3930,33.77,FORMAL LITERATE,1234
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,65 - 69,2728,28.78,FORMAL LITERATE,742
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,70 - 74,1814,27.78,FORMAL LITERATE,466
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,75 AND ABOVE,1822,24.2,FORMAL LITERATE,390
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,10 AND ABOVE,129084,60.5,INFORMAL LITERATE,1961
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,10 - 14,27361,74.06,INFORMAL LITERATE,324
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,15 - 19,19723,72.06,INFORMAL LITERATE,225
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,20 - 24,14903,66.72,INFORMAL LITERATE,214
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,25 - 29,14305,62.57,INFORMAL LITERATE,246
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,30 - 34,10751,60.85,INFORMAL LITERATE,189
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,35 - 39,8820,58.33,INFORMAL LITERATE,155
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,40 - 44,7019,52.74,INFORMAL LITERATE,120
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,45 - 49,5885,42.6,INFORMAL LITERATE,86
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,50 - 54,5756,36.74,INFORMAL LITERATE,94
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,55 - 59,4267,38.95,INFORMAL LITERATE,83
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,60 - 64,3930,33.77,INFORMAL LITERATE,93
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,65 - 69,2728,28.78,INFORMAL LITERATE,43
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,70 - 74,1814,27.78,INFORMAL LITERATE,38
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MALE,75 AND ABOVE,1822,24.2,INFORMAL LITERATE,51
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,10 AND ABOVE,125198,21.64,ILLITERATE,98109
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,10 - 14,23391,40.38,ILLITERATE,13945
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,15 - 19,18044,34.03,ILLITERATE,11904
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,20 - 24,16048,22.82,ILLITERATE,12386
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,25 - 29,15868,17.97,ILLITERATE,13017
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,30 - 34,11104,15.33,ILLITERATE,9402
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,35 - 39,8836,12.3,ILLITERATE,7749
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,40 - 44,7359,9.66,ILLITERATE,6648
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,45 - 49,6200,6.9,ILLITERATE,5772
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,50 - 54,5254,6.97,ILLITERATE,4888
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,55 - 59,3974,5.28,ILLITERATE,3764
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,60 - 64,3444,5.34,ILLITERATE,3260
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,65 - 69,2294,5.32,ILLITERATE,2172
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,70 - 74,1576,5.39,ILLITERATE,1491
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,75 AND ABOVE,1806,5.26,ILLITERATE,1711
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,10 AND ABOVE,125198,21.64,TOTAL LITERATE,27089
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,10 - 14,23391,40.38,TOTAL LITERATE,9446
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,15 - 19,18044,34.03,TOTAL LITERATE,6140
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,20 - 24,16048,22.82,TOTAL LITERATE,3662
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,25 - 29,15868,17.97,TOTAL LITERATE,2851
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,30 - 34,11104,15.33,TOTAL LITERATE,1702
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,35 - 39,8836,12.3,TOTAL LITERATE,1087
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,40 - 44,7359,9.66,TOTAL LITERATE,711
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,45 - 49,6200,6.9,TOTAL LITERATE,428
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,50 - 54,5254,6.97,TOTAL LITERATE,366
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,55 - 59,3974,5.28,TOTAL LITERATE,210
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,60 - 64,3444,5.34,TOTAL LITERATE,184
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,65 - 69,2294,5.32,TOTAL LITERATE,122
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,70 - 74,1576,5.39,TOTAL LITERATE,85
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,75 AND ABOVE,1806,5.26,TOTAL LITERATE,95
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,10 AND ABOVE,125198,21.64,FORMAL LITERATE,24659
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,10 - 14,23391,40.38,FORMAL LITERATE,9095
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,15 - 19,18044,34.03,FORMAL LITERATE,5825
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,20 - 24,16048,22.82,FORMAL LITERATE,3327
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,25 - 29,15868,17.97,FORMAL LITERATE,2476
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,30 - 34,11104,15.33,FORMAL LITERATE,1470
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,35 - 39,8836,12.3,FORMAL LITERATE,890
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,40 - 44,7359,9.66,FORMAL LITERATE,575
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,45 - 49,6200,6.9,FORMAL LITERATE,328
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,50 - 54,5254,6.97,FORMAL LITERATE,246
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,55 - 59,3974,5.28,FORMAL LITERATE,139
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,60 - 64,3444,5.34,FORMAL LITERATE,115
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,65 - 69,2294,5.32,FORMAL LITERATE,73
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,70 - 74,1576,5.39,FORMAL LITERATE,50
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,75 AND ABOVE,1806,5.26,FORMAL LITERATE,50
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,10 AND ABOVE,125198,21.64,INFORMAL LITERATE,2430
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,10 - 14,23391,40.38,INFORMAL LITERATE,351
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,15 - 19,18044,34.03,INFORMAL LITERATE,315
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,20 - 24,16048,22.82,INFORMAL LITERATE,335
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,25 - 29,15868,17.97,INFORMAL LITERATE,375
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,30 - 34,11104,15.33,INFORMAL LITERATE,232
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,35 - 39,8836,12.3,INFORMAL LITERATE,197
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,40 - 44,7359,9.66,INFORMAL LITERATE,136
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,45 - 49,6200,6.9,INFORMAL LITERATE,100
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,50 - 54,5254,6.97,INFORMAL LITERATE,120
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,55 - 59,3974,5.28,INFORMAL LITERATE,71
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,60 - 64,3444,5.34,INFORMAL LITERATE,69
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,65 - 69,2294,5.32,INFORMAL LITERATE,49
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,70 - 74,1576,5.39,INFORMAL LITERATE,35
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,FEMALE,75 AND ABOVE,1806,5.26,INFORMAL LITERATE,45
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,TRANSGENDER,10 AND ABOVE,27,22.22,ILLITERATE,21
