province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,1 PERSON,1,460,1.08,2,5992,14.06,5.26,228
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,2 PERSONS,1,1559,3.66,1.91,5992,14.06,5.26,748
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,3 PERSONS,1,1944,4.56,2.1,5992,14.06,5.26,736
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,4 PERSONS,1,2771,6.5,2.26,5992,14.06,5.26,842
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,5 PERSONS,1,3818,8.96,2.34,5992,14.06,5.26,940
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,6 PERSONS,1,4512,10.59,2.57,5992,14.06,5.26,795
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,7 PERSONS,1,4793,11.25,2.76,5992,14.06,5.26,635
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,8 PERSONS,1,4453,10.45,2.93,5992,14.06,5.26,435
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,9 PERSONS,1,3859,9.06,3.14,5992,14.06,5.26,273
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,14446,33.9,4.3,5992,14.06,5.26,360
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,1 PERSON,2,460,1.08,2,12281,28.82,6.83,121
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,2 PERSONS,2,1559,3.66,1.91,12281,28.82,6.83,501
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,3 PERSONS,2,1944,4.56,2.1,12281,28.82,6.83,738
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,4 PERSONS,2,2771,6.5,2.26,12281,28.82,6.83,1098
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,5 PERSONS,2,3818,8.96,2.34,12281,28.82,6.83,1619
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,6 PERSONS,2,4512,10.59,2.57,12281,28.82,6.83,1842
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,7 PERSONS,2,4793,11.25,2.76,12281,28.82,6.83,1815
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,8 PERSONS,2,4453,10.45,2.93,12281,28.82,6.83,1507
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,9 PERSONS,2,3859,9.06,3.14,12281,28.82,6.83,1170
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,14446,33.9,4.3,12281,28.82,6.83,1870
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,1 PERSON,3,460,1.08,2,9873,23.17,8.57,53
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,2 PERSONS,3,1559,3.66,1.91,9873,23.17,8.57,173
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,3 PERSONS,3,1944,4.56,2.1,9873,23.17,8.57,251
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,4 PERSONS,3,2771,6.5,2.26,9873,23.17,8.57,461
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,5 PERSONS,3,3818,8.96,2.34,9873,23.17,8.57,755
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,6 PERSONS,3,4512,10.59,2.57,9873,23.17,8.57,1102
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,7 PERSONS,3,4793,11.25,2.76,9873,23.17,8.57,1313
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,8 PERSONS,3,4453,10.45,2.93,9873,23.17,8.57,1331
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,9 PERSONS,3,3859,9.06,3.14,9873,23.17,8.57,1145
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,14446,33.9,4.3,9873,23.17,8.57,3289
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,1 PERSON,4,460,1.08,2,6630,15.56,10.39,28
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,2 PERSONS,4,1559,3.66,1.91,6630,15.56,10.39,62
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,3 PERSONS,4,1944,4.56,2.1,6630,15.56,10.39,113
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,4 PERSONS,4,2771,6.5,2.26,6630,15.56,10.39,205
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,5 PERSONS,4,3818,8.96,2.34,6630,15.56,10.39,272
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,6 PERSONS,4,4512,10.59,2.57,6630,15.56,10.39,430
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,7 PERSONS,4,4793,11.25,2.76,6630,15.56,10.39,584
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,8 PERSONS,4,4453,10.45,2.93,6630,15.56,10.39,707
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,9 PERSONS,4,3859,9.06,3.14,6630,15.56,10.39,748
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,14446,33.9,4.3,6630,15.56,10.39,3481
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,1 PERSON,5,460,1.08,2,3415,8.01,12.26,12
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,2 PERSONS,5,1559,3.66,1.91,3415,8.01,12.26,34
