province_name,district_code,district_name,area_name,area_type,information_source,count
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,40636
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,RADIO,4426
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,TV,6389
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,NEWSPAPER,1947
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,MOBILE,511
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,COMPUTER/INTERNET,40396
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,35042
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,RADIO,4111
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,TV,3856
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,NEWSPAPER,1566
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,MOBILE,357
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,COMPUTER/INTERNET,34851
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,5594
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,RADIO,315
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,TV,2533
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,NEWSPAPER,381
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,MOBILE,154
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,COMPUTER/INTERNET,5545
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,40636
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,TOTAL,RADIO,4426
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,TOTAL,TV,6389
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,TOTAL,NEWSPAPER,1947
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,TOTAL,MOBILE,511
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,TOTAL,COMPUTER/INTERNET,40396
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,35042
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,RURAL,RADIO,4111
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,RURAL,TV,3856
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,RURAL,NEWSPAPER,1566
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,RURAL,MOBILE,357
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,RURAL,COMPUTER/INTERNET,34851
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,5594
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,URBAN,RADIO,315
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,URBAN,TV,2533
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,URBAN,NEWSPAPER,381
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,URBAN,MOBILE,154
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,URBAN,COMPUTER/INTERNET,5545
