province_name,district_code,district_name,area_name,area_type,gender,nationality_status,age_group,count
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,TOTAL,ALL AGES,390626
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,PAKISTANI,ALL AGES,389805
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,ALL AGES,821
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,TOTAL,ALL AGES,343562
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,PAKISTANI,ALL AGES,342757
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,ALL AGES,805
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,TOTAL,ALL AGES,47064
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,PAKISTANI,ALL AGES,47048
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,ALL AGES,16
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,TOTAL,00 - 04,67978
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,PAKISTANI,00 - 04,67819
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,00 - 04,159
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,TOTAL,00 - 04,61296
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,PAKISTANI,00 - 04,61141
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,00 - 04,155
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,TOTAL,00 - 04,6682
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,PAKISTANI,00 - 04,6678
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,00 - 04,4
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,68339
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,PAKISTANI,05 - 09,68148
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,05 - 09,191
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,TOTAL,05 - 09,61263
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,PAKISTANI,05 - 09,61075
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,05 - 09,188
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,TOTAL,05 - 09,7076
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,PAKISTANI,05 - 09,7073
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,05 - 09,3
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,50752
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,PAKISTANI,10 - 14,50625
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,10 - 14,127
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,TOTAL,10 - 14,44892
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,PAKISTANI,10 - 14,44767
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,10 - 14,125
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,TOTAL,10 - 14,5860
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,PAKISTANI,10 - 14,5858
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,10 - 14,2
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,TOTAL,15 - 19,37769
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,PAKISTANI,15 - 19,37679
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,15 - 19,90
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,TOTAL,15 - 19,32796
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,PAKISTANI,15 - 19,32708
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,15 - 19,88
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,TOTAL,15 - 19,4973
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,PAKISTANI,15 - 19,4971
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,15 - 19,2
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,TOTAL,20 - 24,30956
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,PAKISTANI,20 - 24,30918
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,20 - 24,38
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,TOTAL,20 - 24,26794
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,PAKISTANI,20 - 24,26757
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,20 - 24,37
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,TOTAL,20 - 24,4162
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,PAKISTANI,20 - 24,4161
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,20 - 24,1
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,TOTAL,25 - 29,30175
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,PAKISTANI,25 - 29,30138
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,25 - 29,37
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,TOTAL,25 - 29,26069
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,PAKISTANI,25 - 29,26034
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,25 - 29,35
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,TOTAL,25 - 29,4106
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,PAKISTANI,25 - 29,4104
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,25 - 29,2
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,TOTAL,30 - 34,21859
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,PAKISTANI,30 - 34,21826
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,30 - 34,33
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,TOTAL,30 - 34,18663
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,PAKISTANI,30 - 34,18630
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,30 - 34,33
