province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OWNED,16934,56.23,WALL,BAKED BRICKS/BLOCKS/STONES,6396,21.24,5089
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OWNED,16934,56.23,WALL,UNBAKED BRICKS/MUD,13433,44.61,7577
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OWNED,16934,56.23,WALL,WOOD/BAMBOO,8159,27.09,3217
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OWNED,16934,56.23,WALL,OTHERS,2126,7.06,1051
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OWNED,16934,56.23,ROOF,RCC/RBC,278,0.92,228
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OWNED,16934,56.23,ROOF,CEMENT/IRON SHEETS,766,2.54,567
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OWNED,16934,56.23,ROOF,GARDER/T.IRON,5114,16.98,4392
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OWNED,16934,56.23,ROOF,WOOD/BAMBOO,22464,74.6,10932
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OWNED,16934,56.23,ROOF,OTHERS,1492,4.95,815
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,RENTED,326,1.08,WALL,BAKED BRICKS/BLOCKS/STONES,6396,21.24,171
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,RENTED,326,1.08,WALL,UNBAKED BRICKS/MUD,13433,44.61,85
