province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,1 PERSON,1,446,1.48,1.22,21797,72.38,5.94,379
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,2 PERSONS,1,2756,9.15,1.22,21797,72.38,5.94,2376
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,3 PERSONS,1,2919,9.69,1.24,21797,72.38,5.94,2457
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,4 PERSONS,1,3326,11.04,1.29,21797,72.38,5.94,2712
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5 PERSONS,1,3585,11.9,1.31,21797,72.38,5.94,2808
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,6 PERSONS,1,3571,11.86,1.39,21797,72.38,5.94,2686
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,7 PERSONS,1,3331,11.06,1.41,21797,72.38,5.94,2393
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,8 PERSONS,1,2883,9.57,1.5,21797,72.38,5.94,1964
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,9 PERSONS,1,2151,7.14,1.55,21797,72.38,5.94,1385
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,5146,17.09,1.81,21797,72.38,5.94,2637
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,1 PERSON,2,446,1.48,1.22,5618,18.66,7.74,48
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,2 PERSONS,2,2756,9.15,1.22,5618,18.66,7.74,267
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,3 PERSONS,2,2919,9.69,1.24,5618,18.66,7.74,317
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,4 PERSONS,2,3326,11.04,1.29,5618,18.66,7.74,428
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5 PERSONS,2,3585,11.9,1.31,5618,18.66,7.74,575
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,6 PERSONS,2,3571,11.86,1.39,5618,18.66,7.74,589
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,7 PERSONS,2,3331,11.06,1.41,5618,18.66,7.74,684
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,8 PERSONS,2,2883,9.57,1.5,5618,18.66,7.74,649
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,9 PERSONS,2,2151,7.14,1.55,5618,18.66,7.74,521
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,5146,17.09,1.81,5618,18.66,7.74,1540
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,1 PERSON,3,446,1.48,1.22,1743,5.79,8.58,12
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,2 PERSONS,3,2756,9.15,1.22,1743,5.79,8.58,67
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,3 PERSONS,3,2919,9.69,1.24,1743,5.79,8.58,94
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,4 PERSONS,3,3326,11.04,1.29,1743,5.79,8.58,115
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5 PERSONS,3,3585,11.9,1.31,1743,5.79,8.58,147
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,6 PERSONS,3,3571,11.86,1.39,1743,5.79,8.58,206
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,7 PERSONS,3,3331,11.06,1.41,1743,5.79,8.58,173
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,8 PERSONS,3,2883,9.57,1.5,1743,5.79,8.58,165
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,9 PERSONS,3,2151,7.14,1.55,1743,5.79,8.58,154
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,5146,17.09,1.81,1743,5.79,8.58,610
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,1 PERSON,4,446,1.48,1.22,556,1.85,9.43,4
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,2 PERSONS,4,2756,9.15,1.22,556,1.85,9.43,25
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,3 PERSONS,4,2919,9.69,1.24,556,1.85,9.43,35
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,4 PERSONS,4,3326,11.04,1.29,556,1.85,9.43,46
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5 PERSONS,4,3585,11.9,1.31,556,1.85,9.43,30
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,6 PERSONS,4,3571,11.86,1.39,556,1.85,9.43,54
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,7 PERSONS,4,3331,11.06,1.41,556,1.85,9.43,47
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,8 PERSONS,4,2883,9.57,1.5,556,1.85,9.43,52
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,9 PERSONS,4,2151,7.14,1.55,556,1.85,9.43,53
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,5146,17.09,1.81,556,1.85,9.43,210
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,1 PERSON,5,446,1.48,1.22,131,0.44,9.66,2
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,2 PERSONS,5,2756,9.15,1.22,131,0.44,9.66,7
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,3 PERSONS,5,2919,9.69,1.24,131,0.44,9.66,7
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,4 PERSONS,5,3326,11.04,1.29,131,0.44,9.66,6
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5 PERSONS,5,3585,11.9,1.31,131,0.44,9.66,7
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,6 PERSONS,5,3571,11.86,1.39,131,0.44,9.66,8
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,7 PERSONS,5,3331,11.06,1.41,131,0.44,9.66,12
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,8 PERSONS,5,2883,9.57,1.5,131,0.44,9.66,18
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,9 PERSONS,5,2151,7.14,1.55,131,0.44,9.66,13
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,5146,17.09,1.81,131,0.44,9.66,51
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,1 PERSON,6,446,1.48,1.22,68,0.23,11.87,0
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,2 PERSONS,6,2756,9.15,1.22,68,0.23,11.87,1
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,3 PERSONS,6,2919,9.69,1.24,68,0.23,11.87,0
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,4 PERSONS,6,3326,11.04,1.29,68,0.23,11.87,2
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5 PERSONS,6,3585,11.9,1.31,68,0.23,11.87,2
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,6 PERSONS,6,3571,11.86,1.39,68,0.23,11.87,2
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,7 PERSONS,6,3331,11.06,1.41,68,0.23,11.87,5
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,8 PERSONS,6,2883,9.57,1.5,68,0.23,11.87,6
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,9 PERSONS,6,2151,7.14,1.55,68,0.23,11.87,8
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,10 PERSONS AND ABOVE,6,5146,17.09,1.81,68,0.23,11.87,42
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,1 PERSON,7,446,1.48,1.22,113,0.38,8.14,0
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,2 PERSONS,7,2756,9.15,1.22,113,0.38,8.14,6
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,3 PERSONS,7,2919,9.69,1.24,113,0.38,8.14,7
