province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,602,3.55,WALL,BAKED BRICKS/BLOCKS/STONES,5089,30.05,157
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,602,3.55,WALL,UNBAKED BRICKS/MUD,7577,44.74,253
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,602,3.55,WALL,WOOD/BAMBOO,3217,19,73
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,602,3.55,WALL,OTHERS,1051,6.21,119
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,602,3.55,ROOF,RCC/RBC,228,1.35,49
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,602,3.55,ROOF,CEMENT/IRON SHEETS,567,3.35,172
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,602,3.55,ROOF,GARDER/T.IRON,4392,25.94,118
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,602,3.55,ROOF,WOOD/BAMBOO,10932,64.56,141
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,UNDER CONSTRUCTION,602,3.55,ROOF,OTHERS,815,4.81,122
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4386,25.9,WALL,BAKED BRICKS/BLOCKS/STONES,5089,30.05,1153
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4386,25.9,WALL,UNBAKED BRICKS/MUD,7577,44.74,1980
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4386,25.9,WALL,WOOD/BAMBOO,3217,19,937
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4386,25.9,WALL,OTHERS,1051,6.21,316
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4386,25.9,ROOF,RCC/RBC,228,1.35,37
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4386,25.9,ROOF,CEMENT/IRON SHEETS,567,3.35,161
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4386,25.9,ROOF,GARDER/T.IRON,4392,25.94,1028
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4386,25.9,ROOF,WOOD/BAMBOO,10932,64.56,2879
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,LESS THAN 5 YEARS,4386,25.9,ROOF,OTHERS,815,4.81,281
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5-10 YEARS,7037,41.56,WALL,BAKED BRICKS/BLOCKS/STONES,5089,30.05,2289
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5-10 YEARS,7037,41.56,WALL,UNBAKED BRICKS/MUD,7577,44.74,3025
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5-10 YEARS,7037,41.56,WALL,WOOD/BAMBOO,3217,19,1271
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5-10 YEARS,7037,41.56,WALL,OTHERS,1051,6.21,452
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5-10 YEARS,7037,41.56,ROOF,RCC/RBC,228,1.35,69
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5-10 YEARS,7037,41.56,ROOF,CEMENT/IRON SHEETS,567,3.35,113
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5-10 YEARS,7037,41.56,ROOF,GARDER/T.IRON,4392,25.94,1993
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5-10 YEARS,7037,41.56,ROOF,WOOD/BAMBOO,10932,64.56,4581
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,5-10 YEARS,7037,41.56,ROOF,OTHERS,815,4.81,281
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,11-50 YEARS,4236,25.01,WALL,BAKED BRICKS/BLOCKS/STONES,5089,30.05,1373
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,11-50 YEARS,4236,25.01,WALL,UNBAKED BRICKS/MUD,7577,44.74,1999
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,11-50 YEARS,4236,25.01,WALL,WOOD/BAMBOO,3217,19,719
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,11-50 YEARS,4236,25.01,WALL,OTHERS,1051,6.21,145
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,11-50 YEARS,4236,25.01,ROOF,RCC/RBC,228,1.35,51
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,11-50 YEARS,4236,25.01,ROOF,CEMENT/IRON SHEETS,567,3.35,101
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,11-50 YEARS,4236,25.01,ROOF,GARDER/T.IRON,4392,25.94,1053
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,11-50 YEARS,4236,25.01,ROOF,WOOD/BAMBOO,10932,64.56,2909
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,11-50 YEARS,4236,25.01,ROOF,OTHERS,815,4.81,122
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OVER 50 YEARS,673,3.97,WALL,BAKED BRICKS/BLOCKS/STONES,5089,30.05,117
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OVER 50 YEARS,673,3.97,WALL,UNBAKED BRICKS/MUD,7577,44.74,320
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OVER 50 YEARS,673,3.97,WALL,WOOD/BAMBOO,3217,19,217
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OVER 50 YEARS,673,3.97,WALL,OTHERS,1051,6.21,19
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OVER 50 YEARS,673,3.97,ROOF,RCC/RBC,228,1.35,22
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OVER 50 YEARS,673,3.97,ROOF,CEMENT/IRON SHEETS,567,3.35,20
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OVER 50 YEARS,673,3.97,ROOF,GARDER/T.IRON,4392,25.94,200
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OVER 50 YEARS,673,3.97,ROOF,WOOD/BAMBOO,10932,64.56,422
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,OVER 50 YEARS,673,3.97,ROOF,OTHERS,815,4.81,9
