province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,802,200426,102967,97449,10,105.66,249.91,6.42,6.54,141527,1.84
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,RURAL,NA,187559,96303,91246,10,105.54,NA,NA,6.59,133321,1.81
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,URBAN,NA,12867,6664,6203,NA,107.43,NA,NA,5.87,8206,2.39
BALOCHISTAN,118,SOHBATPUR DISTRICT,FARIDABAD TEHSIL,TOTAL,137,58204,29719,28484,1,104.34,424.85,NA,6.69,33400,2.96
BALOCHISTAN,118,SOHBATPUR DISTRICT,FARIDABAD TEHSIL,RURAL,NA,58204,29719,28484,1,104.34,NA,NA,6.69,33400,2.96
BALOCHISTAN,118,SOHBATPUR DISTRICT,FARIDABAD TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,118,SOHBATPUR DISTRICT,SANHRI TEHSIL,TOTAL,331,88788,45781,43005,2,106.46,268.24,NA,6.39,66681,1.52
BALOCHISTAN,118,SOHBATPUR DISTRICT,SANHRI TEHSIL,RURAL,NA,88788,45781,43005,2,106.46,NA,NA,6.39,66681,1.52
BALOCHISTAN,118,SOHBATPUR DISTRICT,SANHRI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR TEHSIL,TOTAL,334,53434,27467,25960,7,105.81,159.98,24.08,6.64,41446,1.34
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR TEHSIL,RURAL,NA,40567,20803,19757,7,105.29,NA,NA,6.93,33240,1.05
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR TEHSIL,URBAN,NA,12867,6664,6203,NA,107.43,NA,NA,5.87,8206,2.39
