province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,246547,79.16,BAKED BRICKS/BLOCKS/STONES,6440,2.07,5324
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,246547,79.16,UNBAKED BRICKS/MUD,293,0.09,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,246547,79.16,WOOD/BAMBOO,23,0.01,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,246547,79.16,OTHERS,160,0.05,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,246547,79.16,BAKED BRICKS/BLOCKS/STONES,19503,6.26,15246
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,246547,79.16,UNBAKED BRICKS/MUD,556,0.18,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,246547,79.16,WOOD/BAMBOO,82,0.03,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,246547,79.16,OTHERS,193,0.06,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,246547,79.16,BAKED BRICKS/BLOCKS/STONES,40640,13.05,29285
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,246547,79.16,UNBAKED BRICKS/MUD,734,0.24,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,246547,79.16,WOOD/BAMBOO,134,0.04,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,246547,79.16,OTHERS,417,0.13,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,246547,79.16,BAKED BRICKS/BLOCKS/STONES,225811,72.5,187355
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,246547,79.16,UNBAKED BRICKS/MUD,2256,0.72,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,246547,79.16,WOOD/BAMBOO,246,0.08,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,246547,79.16,OTHERS,1562,0.5,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,246547,79.16,BAKED BRICKS/BLOCKS/STONES,12063,3.87,9337
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,246547,79.16,UNBAKED BRICKS/MUD,163,0.05,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,246547,79.16,WOOD/BAMBOO,88,0.03,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,246547,79.16,OTHERS,87,0.03,0
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,33058,10.61,BAKED BRICKS/BLOCKS/STONES,6440,2.07,652
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,33058,10.61,UNBAKED BRICKS/MUD,293,0.09,256
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,33058,10.61,WOOD/BAMBOO,23,0.01,5
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,33058,10.61,OTHERS,160,0.05,6
