province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OWNED,311451,58.3,WALL,BAKED BRICKS/BLOCKS/STONES,521097,97.55,304457
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OWNED,311451,58.3,WALL,UNBAKED BRICKS/MUD,7496,1.4,4002
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OWNED,311451,58.3,WALL,WOOD/BAMBOO,1189,0.22,573
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OWNED,311451,58.3,WALL,OTHERS,4410,0.83,2419
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OWNED,311451,58.3,ROOF,RCC/RBC,419464,78.52,246547
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OWNED,311451,58.3,ROOF,CEMENT/IRON SHEETS,62205,11.64,33058
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OWNED,311451,58.3,ROOF,GARDER/T.IRON,45979,8.61,28336
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OWNED,311451,58.3,ROOF,WOOD/BAMBOO,1598,0.3,770
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,OWNED,311451,58.3,ROOF,OTHERS,4946,0.93,2740
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,RENTED,189760,35.52,WALL,BAKED BRICKS/BLOCKS/STONES,521097,97.55,184731
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,RENTED,189760,35.52,WALL,UNBAKED BRICKS/MUD,7496,1.4,3074
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,RENTED,189760,35.52,WALL,WOOD/BAMBOO,1189,0.22,387
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,RENTED,189760,35.52,WALL,OTHERS,4410,0.83,1568
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,RENTED,189760,35.52,ROOF,RCC/RBC,419464,78.52,145720
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,RENTED,189760,35.52,ROOF,CEMENT/IRON SHEETS,62205,11.64,26392
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,RENTED,189760,35.52,ROOF,GARDER/T.IRON,45979,8.61,15374
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,RENTED,189760,35.52,ROOF,WOOD/BAMBOO,1598,0.3,526
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,RENTED,189760,35.52,ROOF,OTHERS,4946,0.93,1748
