province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
SINDH,092,KARACHI CENTRAL DISTRICT,NA,NA,NA,YES,KARACHI CENTRAL DISTRICT,2971382,1542028,1428860,494,81.52,81.9,81.13,47.98,343322,294413,83,384559,379927,80,187322,167879,27,2921166,50216,2343455,1875070,199787,815157,1553075
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,NA,NA,YES,GULBERG SUB-DIVISION,496094,257941,238090,63,87.52,87.75,87.27,68.25,49317,43011,12,73922,72059,18,50665,43739,9,485813,10281,401313,326406,41308,145412,293283
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),NA,YES,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),496094,257941,238090,63,87.52,87.75,87.27,68.25,49317,43011,12,73922,72059,18,50665,43739,9,485813,10281,401313,326406,41308,145412,293283
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,YES,CHARGE NO 01,43760,22507,21248,5,82.59,83.27,81.88,40,3791,3527,0,5358,5571,1,4710,3946,0,43068,692,34656,27668,3618,10349,23865
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 01,5956,3214,2742,0,52.32,55.2,48.83,0,662,436,0,404,325,0,103,85,0,5908,48,4442,3366,253,1360,2233
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 02,4402,2267,2135,0,79.86,80.59,79.09,0,392,386,0,577,571,0,369,300,0,3891,511,3436,2778,337,1391,2432
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 03,3301,1746,1553,2,50.58,52.3,48.51,50,357,317,0,142,111,0,15,9,0,3293,8,2509,1926,143,1152,1041
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 04,2808,1444,1364,0,93.19,92.41,94,0,218,242,0,449,476,0,376,305,0,2800,8,2276,1870,231,125,1721
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 05,5273,2725,2546,2,76.15,80.31,71.82,0,582,449,0,515,500,0,361,299,0,5270,3,4012,3032,358,1084,2460
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 06,2875,1451,1424,0,93.24,95.08,91.43,0,213,215,0,364,389,0,457,408,0,2853,22,2294,1869,277,792,1741
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 07,4248,2129,2119,0,95.04,95.73,94.36,0,285,337,0,684,784,0,600,434,0,4187,61,3386,2774,372,715,2628
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 08,5906,2994,2912,0,95.92,95.94,95.9,0,488,499,0,908,1015,0,894,691,0,5906,0,4803,3856,599,1182,3661
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 09,3979,1992,1987,0,96.23,97.01,95.46,0,224,261,0,577,617,0,708,650,0,3957,22,3313,2741,434,1143,2636
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 10,5012,2545,2466,1,94.55,94.31,94.79,100,370,385,0,738,783,1,827,765,0,5003,9,4185,3456,614,1405,3312
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 02,YES,CHARGE NO 02,30582,15704,14871,7,85.64,85.4,85.89,71.43,2279,2211,2,3530,3798,1,4481,3902,1,30511,71,24770,20229,2934,8779,18122
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 02,NO,CIRCLE NO 01,3774,1967,1805,2,65.04,67.16,62.73,50,368,334,1,339,326,0,143,94,0,3774,0,2829,2194,211,807,1470
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 02,NO,CIRCLE NO 02,5192,2743,2448,1,52.38,51.95,52.9,0,391,322,0,363,366,0,280,238,0,5192,0,3992,3093,280,1698,2447
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 02,NO,CIRCLE NO 03,5279,2669,2610,0,96.17,96.47,95.88,0,349,374,0,724,746,0,936,863,0,5260,19,4338,3601,570,1373,3404
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 02,NO,CIRCLE NO 04,5471,2773,2696,2,95.69,95.75,95.63,100,370,393,0,682,749,1,1060,926,1,5468,3,4525,3774,632,1938,3598
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 02,NO,CIRCLE NO 05,5951,3046,2904,1,95.24,95,95.49,100,422,415,0,837,888,0,1028,926,0,5940,11,4957,4161,699,1586,3965
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 02,NO,CIRCLE NO 06,4915,2506,2408,1,98.28,97.81,98.77,100,379,373,1,585,723,0,1034,855,0,4877,38,4129,3406,542,1377,3238
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 03,YES,CHARGE NO 03,41738,20982,20749,7,95.3,96.44,94.16,85.71,3737,3817,1,7000,7150,1,5397,4596,4,41621,117,34324,28172,3946,12289,25976
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI CENTRAL (PART OF GULBERG SUB-DIVISION),CHARGE NO 03,NO,CIRCLE NO 01,5294,2667,2627,0,98.61,99.13,98.08,0,419,450,0,833,905,0,839,688,0,5287,7,4385,3598,527,1586,3359
