province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6916,2.22,WALL,BAKED BRICKS/BLOCKS/STONES,304457,97.75,6440
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6916,2.22,WALL,UNBAKED BRICKS/MUD,4002,1.28,293
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6916,2.22,WALL,WOOD/BAMBOO,573,0.18,23
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6916,2.22,WALL,OTHERS,2419,0.78,160
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6916,2.22,ROOF,RCC/RBC,246547,79.16,5324
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6916,2.22,ROOF,CEMENT/IRON SHEETS,33058,10.61,919
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6916,2.22,ROOF,GARDER/T.IRON,28336,9.1,458
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6916,2.22,ROOF,WOOD/BAMBOO,770,0.25,72
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6916,2.22,ROOF,OTHERS,2740,0.88,143
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,20334,6.53,WALL,BAKED BRICKS/BLOCKS/STONES,304457,97.75,19503
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,20334,6.53,WALL,UNBAKED BRICKS/MUD,4002,1.28,556
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,20334,6.53,WALL,WOOD/BAMBOO,573,0.18,82
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,20334,6.53,WALL,OTHERS,2419,0.78,193
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,20334,6.53,ROOF,RCC/RBC,246547,79.16,15246
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,20334,6.53,ROOF,CEMENT/IRON SHEETS,33058,10.61,2656
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,20334,6.53,ROOF,GARDER/T.IRON,28336,9.1,2146
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,20334,6.53,ROOF,WOOD/BAMBOO,770,0.25,65
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,20334,6.53,ROOF,OTHERS,2740,0.88,221
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,5-10 YEARS,41925,13.46,WALL,BAKED BRICKS/BLOCKS/STONES,304457,97.75,40640
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,5-10 YEARS,41925,13.46,WALL,UNBAKED BRICKS/MUD,4002,1.28,734
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,5-10 YEARS,41925,13.46,WALL,WOOD/BAMBOO,573,0.18,134
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,5-10 YEARS,41925,13.46,WALL,OTHERS,2419,0.78,417
