province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,TOTAL,2296,474345,241549,232755,41,103.78,206.6,NA,9.37,334453,1.85
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,RURAL,NA,474345,241549,232755,41,103.78,NA,NA,9.37,334453,1.85
FATA,028,MOHMAND AGENCY,MOHMAND AGENCY,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,028,MOHMAND AGENCY,AMBAR UTMAN KHEL TEHSIL,TOTAL,273,61951,31413,30538,NA,102.87,226.93,NA,8.96,30728,3.75
FATA,028,MOHMAND AGENCY,AMBAR UTMAN KHEL TEHSIL,RURAL,NA,61951,31413,30538,NA,102.87,NA,NA,8.96,30728,3.75
FATA,028,MOHMAND AGENCY,AMBAR UTMAN KHEL TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,028,MOHMAND AGENCY,HALIM ZAI TEHSIL,TOTAL,211,78705,40530,38163,12,106.2,373.01,NA,8.81,48418,2.59
FATA,028,MOHMAND AGENCY,HALIM ZAI TEHSIL,RURAL,NA,78705,40530,38163,12,106.2,NA,NA,8.81,48418,2.59
FATA,028,MOHMAND AGENCY,HALIM ZAI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,028,MOHMAND AGENCY,PINDIALI TEHSIL,TOTAL,454,89711,45952,43752,7,105.03,197.6,NA,9.69,51276,2.98
FATA,028,MOHMAND AGENCY,PINDIALI TEHSIL,RURAL,NA,89711,45952,43752,7,105.03,NA,NA,9.69,51276,2.98
FATA,028,MOHMAND AGENCY,PINDIALI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,028,MOHMAND AGENCY,PRANG GHAR TEHSIL,TOTAL,257,36569,18288,18281,NA,100.04,142.29,NA,8.21,18620,3.61
FATA,028,MOHMAND AGENCY,PRANG GHAR TEHSIL,RURAL,NA,36569,18288,18281,NA,100.04,NA,NA,8.21,18620,3.61
FATA,028,MOHMAND AGENCY,PRANG GHAR TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,028,MOHMAND AGENCY,SAFI TEHSIL,TOTAL,322,98501,50353,48142,6,104.59,305.9,NA,11.04,71503,1.7
FATA,028,MOHMAND AGENCY,SAFI TEHSIL,RURAL,NA,98501,50353,48142,6,104.59,NA,NA,11.04,71503,1.7
FATA,028,MOHMAND AGENCY,SAFI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,028,MOHMAND AGENCY,UPPER MOHMAND TEHSIL,TOTAL,513,51154,25723,25424,7,101.18,99.72,NA,8.87,80177,-2.33
FATA,028,MOHMAND AGENCY,UPPER MOHMAND TEHSIL,RURAL,NA,51154,25723,25424,7,101.18,NA,NA,8.87,80177,-2.33
FATA,028,MOHMAND AGENCY,UPPER MOHMAND TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,028,MOHMAND AGENCY,YAKE GHUND TEHSIL,TOTAL,266,57754,29290,28455,9,102.93,217.12,NA,9.1,33731,2.87
FATA,028,MOHMAND AGENCY,YAKE GHUND TEHSIL,RURAL,NA,57754,29290,28455,9,102.93,NA,NA,9.1,33731,2.87
FATA,028,MOHMAND AGENCY,YAKE GHUND TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
